,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
346,Jim Del Gaizo,NYG,QB,27,4,3,12,32,165,0,3,3,15,5.00,0,0,0,,0,0,,0,,,2,2.1,5.1,5.1,,56,,
347,Chip Glass,NYG,TE,27,13,1,0,0,0,0,0,0,0,,0,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,45,,
348,Sam Havrilak,NOR,WR,27,6,0,0,0,0,0,0,0,0,,0,1,23,23.00,0,0,,0,,,2,3.3,3.3,2.8,,96,,
349,Randy Jackson,PHI,RB,26,14,1,0,0,0,0,0,7,3,0.43,0,2,17,8.50,0,1,,0,,,2,3.0,3.5,2.0,,144,,
350,Billy Lefear,CLE,RB,24,11,0,0,0,0,0,0,6,2,0.33,0,4,21,5.25,0,5,,0,,,2,1.3,3.8,-0.7,,141,,
351,Greg Oliver,PHI,RB,25,14,0,0,0,0,0,0,7,19,2.71,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,145,,
352,Oliver Ross,DEN,RB,25,7,0,0,0,0,0,0,3,8,2.67,0,1,13,13.00,0,1,,0,,,2,2.1,2.6,1.6,,143,,
353,Barty Smith,GNB,RB,22,8,0,0,0,0,0,0,9,19,2.11,0,0,0,,0,0,,0,,,2,1.9,1.9,1.9,,146,,
354,John Strada,2TM,TE,22,12,0,0,0,0,0,0,0,0,,0,1,16,16.00,0,1,,0,,,2,1.6,2.1,1.1,,46,,
355,Gerald Tinker,ATL,WR,23,12,0,0,0,0,0,0,2,5,2.50,0,1,12,12.00,0,3,,1,,,2,5.7,7.2,5.2,,97,,
356,Mickey Zofko,2TM,RB,25,11,0,0,0,0,0,0,3,6,2.00,0,3,15,5.00,0,1,,0,,,2,4.1,4.6,2.6,,142,,
357,John Andrews,BAL,TE,26,14,1,0,0,0,0,0,5,6,1.20,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,49,,
358,Warren Bankston,OAK,RB,27,14,0,0,0,0,0,0,1,6,6.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,152,,
359,Joe Barnes,CHI,QB,23,3,0,2,9,29,0,1,1,19,19.00,0,0,0,,0,0,,0,,,1,1.1,2.1,2.1,,57,,
360,Al Chandler,CIN,TE,24,14,0,0,0,0,0,0,0,0,,0,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,47,,
361,Mike Donohoe,GNB,TE,29,14,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,48,,
362,Neil Graff,NWE,QB,24,14,0,1,1,20,0,0,0,0,,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,58,,
363,Bob Hudson,OAK,RB,26,14,0,0,0,0,0,0,1,12,12.00,0,0,0,,0,0,,0,,,1,1.2,1.2,1.2,,149,,
364,Ed Jenkins,3TM,RB,24,12,0,0,0,0,0,0,0,0,,0,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,148,,
365,Earl McCullouch,NOR,WR,28,3,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,100,,
366,Wayne Mosley,BUF,RB,22,3,0,0,0,0,0,0,2,6,3.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,153,,
367,Eddie Moss,STL,RB,26,11,0,0,0,0,0,0,4,13,3.25,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,147,,
368,Frank Pitts,OAK,WR,31,13,0,0,0,0,0,0,1,-10,-10.00,0,3,23,7.67,0,0,,0,,,1,4.3,4.3,2.8,,99,,
369,Ollie Smith,BAL,WR,25,1,0,0,0,0,0,0,0,0,,0,1,14,14.00,0,1,,0,,,1,1.4,1.9,0.9,,98,,
370,Tom Thompson,SDG,RB,23,12,0,0,0,0,0,0,6,8,1.33,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,151,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Terry Wells,HOU,RB,23,6,0,0,0,0,0,0,0,0,,0,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,150,,
373,Dave Atkins,SFO,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,163,,
374,Mike Bettiga,SFO,,24,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,108,,
375,T.C. Blair,DET,,23,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,54,,
376,Morris Bradshaw,OAK,,22,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,114,,
377,Boyd Brown,DEN,,22,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,55,,
378,Wes Chesson,PHI,,25,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,102,,
379,Henry Childs,2TM,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
380,Don Clune,NYG,,22,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,106,,
381,Pat Curran,RAM,,29,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,,
382,Dave Davis,NOR,,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,115,,
383,Bill Demory,NYJ,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,62,,
384,Wallace Francis,BUF,,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,113,,
385,Reuben Gant,BUF,,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,,
386,Len Garrett,NOR,,27,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
387,Reggie Garrett,PIT,,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,104,,
388,Tim George,CLE,,23,8,3,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,116,,
389,Noe Gonzalez,NWE,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,159,,
390,Mike Hancock,WAS,,24,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,63,,
391,Clint Haslerig,2TM,,22,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,105,,
392,Ben Hawkins,CLE,,30,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,110,,
393,Don Horn,SDG,,29,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,63,,
394,Ron Howard,DAL,,23,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,66,,
395,Mike Hull,WAS,,29,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,162,,
396,Bob Hunt,CLE,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,164,,
397,Scott Hunter,BUF,,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,65,,
398,Steve Jones,2TM,,23,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,160,,
399,Ted Koy,BUF,,27,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,52,,
400,Kent Kramer,PHI,,30,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,62,,
401,Larry Krause,GNB,,26,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,158,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Odell Lawson,NOR,,26,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,156,,
404,Charlie Leigh,2TM,RB,29,11,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,161,,
405,Fran Lynch,DEN,RB,29,12,0,0,0,0,0,0,3,-2,-0.67,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,165,,
406,Billy Masters,DEN,,30,13,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,53,,
407,Ron Mayo,BAL,,24,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,61,,
408,Jim McFarland,STL,,27,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,59,,
409,Willie McGee,RAM,,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,103,,
410,John McMakin,PIT,,24,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,65,,
411,Larry Mialik,ATL,,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,64,,
412,Donnie Joe Morris,KAN,,24,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,155,,
413,Herb Mul-Key,WAS,RB,25,7,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,154,,
414,Terry Nelson,RAM,TE,23,10,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,50,,
415,Marv Owens,NYJ,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,111,,
416,Bob Picard,PHI,,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,109,,
417,Lou Piccone,NYJ,,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,118,,
418,John Reaves,PHI,QB,24,4,0,5,20,84,0,2,1,8,8.00,0,0,0,,0,0,,0,,,,0.2,2.2,2.2,,59,,
419,Ernie Richardson,CLE,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,51,,
420,Dennis Shaw,STL,,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,61,,
421,Steve Spurrier,SFO,QB,29,3,0,1,3,2,0,0,0,0,,0,0,0,,0,1,,0,,,,-0.9,-0.4,-0.9,,60,,
422,Joe Sweet,NWE,,26,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,119,,
423,Bill Thomas,KAN,RB,25,14,0,0,0,0,0,0,3,-3,-1.00,0,0,0,,0,1,,0,,,,-1.3,-0.8,-1.3,,166,,
424,Speedy Thomas,NOR,WR,27,1,1,0,0,0,0,0,0,0,,0,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,101,,
425,Bill Troup,BAL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,64,,
426,Pete Van Valkenberg,2TM,,24,11,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,157,,
427,Robert West,SFO,,24,10,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,117,,
428,Bob Wicks,2TM,,24,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,112,,
429,Richard Williams,NOR,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,107,,
430,Dick Shiner,NWE,QB,32,1,0,3,6,37,0,1,0,0,,0,0,0,,0,0,,0,,,-1,-0.5,0.5,0.5,,66,,
431,Don Strock,MIA,QB,24,1,0,0,0,0,0,0,1,-7,-7.00,0,0,0,,0,0,,0,,,-1,-0.7,-0.7,-0.7,,67,,
432,David Jaynes,KAN,QB,22,2,0,0,2,0,0,1,1,0,0.00,0,0,0,,0,1,,0,,,-2,-3.0,-1.5,-2.0,,68,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Sam Wyche,DET,QB,29,14,0,0,1,0,0,1,1,0,0.00,0,0,0,,0,0,,0,,,-2,-2.0,-1.0,-1.0,,69,,
435,Terry Hanratty,PIT,QB,26,3,1,3,26,95,1,5,1,-6,-6.00,0,0,0,,0,1,,0,,,-3,-3.8,1.7,1.2,,70,,
436,Daryle Lamonica,OAK,QB,33,4,0,3,9,35,1,4,2,-3,-1.50,0,0,0,,0,2,,0,,,-3,-4.9,0.1,-0.9,,72,,
437,Kim McQuilken,ATL,QB,23,5,2,34,79,373,0,9,2,1,0.50,0,0,0,,0,0,,0,,,-3,-3.0,9.0,6.0,,73,,
438,Carl Summerell,NYG,QB,23,7,0,6,13,59,0,3,2,8,4.00,0,0,0,,0,0,,0,,,-3,-2.8,0.2,0.2,,71,,
439,Al Woodall,NYJ,QB,29,3,0,3,8,15,0,2,2,-3,-1.50,0,0,0,,0,0,,0,,,-4,-3.7,-1.7,-1.7,,74,,
