,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
329,Mark Campbell,CLE,TE,25,16,10,0,0,0,0,0,0,0,,0,16,12,80,6.67,1,0,,1,,,14,26.0,26.0,20.0,,49,,
330,Chris Howard,JAX,RB,25,2,1,0,0,0,0,0,21,52,2.48,1,5,3,26,8.67,0,2,1,1,,,14,14.8,15.8,13.3,,102,,
331,Sedrick Irvin,DET,RB,22,6,0,0,0,0,0,0,9,49,5.44,0,12,8,90,11.25,0,1,1,0,,,14,19.9,20.9,15.9,,100,,
332,Jim Kleinsasser,MIN,RB,23,14,8,0,0,0,0,0,12,43,3.58,0,14,10,98,9.80,0,0,,0,,,14,24.1,24.1,19.1,,99,,
333,O.J. McDuffie,MIA,WR,31,9,1,0,0,0,0,0,1,-3,-3.00,0,25,14,143,10.21,0,0,,0,,,14,28.0,31.0,21.0,,121,,
334,Adrian Murrell,WAS,RB,30,15,0,0,0,0,0,0,20,50,2.50,0,22,16,93,5.81,0,1,,0,,,14,30.3,30.3,22.3,,98,,
335,De'Mond Parker,GNB,RB,24,8,0,0,0,0,0,0,18,85,4.72,0,12,9,50,5.56,0,0,,0,,,14,22.5,22.5,18.0,,103,,
336,Walter Rasby,DET,TE,28,16,8,0,0,0,0,0,0,0,,0,15,10,78,7.80,1,0,,1,,,14,23.8,23.8,18.8,,50,,
337,Nick Luchey,CIN,RB,23,14,4,0,0,0,0,0,10,54,5.40,0,19,7,84,12.00,0,2,1,0,,,14,18.8,19.8,15.3,,101,,
338,Darrin Chiaverini,CLE,WR,23,10,2,0,0,0,0,0,0,0,,0,22,8,68,8.50,1,1,1,1,,,13,18.8,19.8,14.8,,123,,
339,Windrell Hayes,NYJ,WR,24,8,1,0,0,0,0,0,1,2,2.00,0,19,6,126,21.00,0,0,,0,,,13,18.8,21.8,15.8,,124,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Charles Lee,GNB,WR,23,15,1,0,0,0,0,0,0,0,,0,21,10,134,13.40,0,0,,0,,,13,23.4,26.4,18.4,,122,,
342,Paul Smith,SFO,RB,22,10,0,0,0,0,0,0,18,72,4.00,0,3,2,55,27.50,0,2,,0,,,13,14.7,14.7,13.7,,104,,
343,Karsten Bailey,SEA,WR,23,9,0,0,0,0,0,0,0,0,,0,14,6,62,10.33,1,0,,1,,,12,18.2,18.2,15.2,,125,,
344,Joey Galloway,DAL,WR,29,1,1,0,0,0,0,0,0,0,,0,12,4,62,15.50,1,0,,1,,,12,16.2,16.2,14.2,,126,,
345,Rob Konrad,MIA,RB,24,15,14,0,0,0,0,0,15,39,2.60,0,24,14,83,5.93,0,0,,0,,,12,26.2,26.2,19.2,,105,,
346,Shyrone Stith,JAX,RB,22,14,0,0,0,0,0,0,20,55,2.75,1,0,0,0,,0,1,1,1,,,12,9.5,10.5,9.5,,107,,
347,Moe Williams,MIN,RB,26,16,0,0,0,0,0,0,23,67,2.91,0,7,4,31,7.75,0,0,,0,1,,12,15.8,15.8,13.8,,106,,
348,Marco Battaglia,CIN,TE,27,16,10,0,0,0,0,0,0,0,,0,36,13,105,8.08,0,0,,0,,,11,23.5,26.5,17.0,,52,,
349,Casey Crawford,CAR,TE,23,8,0,0,0,0,0,0,0,0,,0,9,4,47,11.75,1,0,,1,,,11,14.7,14.7,12.7,,51,,
350,Bobby Engram,CHI,WR,27,3,3,0,0,0,0,0,1,1,1.00,0,23,16,109,6.81,0,1,,0,,,11,27.0,30.0,19.0,,128,,
351,Damon Huard,MIA,QB,27,16,1,39,63,318,1,3,0,0,,0,0,0,0,,0,0,,0,,,11,10.7,16.7,13.7,,53,,
352,Travis McGriff,DEN,WR,24,15,0,0,0,0,0,0,0,0,,0,8,2,51,25.50,1,0,,1,,,11,13.1,13.1,12.1,,127,,
353,Rick Mirer,SFO,QB,30,1,0,10,20,126,1,0,3,0,0.00,0,0,0,0,,0,0,,0,,1,11,11.0,11.0,11.0,,52,,
354,Warren Moon,KAN,QB,44,2,1,15,34,208,1,1,2,2,1.00,0,0,0,0,,0,1,,0,,,11,10.5,11.5,11.5,,54,,
355,Donnell Bennett,KAN,RB,28,7,2,0,0,0,0,0,27,24,0.89,1,2,2,17,8.50,0,0,,1,,,10,12.1,12.1,11.1,,108,,
356,Luther Broughton,PHI,TE,26,15,1,0,0,0,0,0,0,0,,0,18,12,104,8.67,0,1,,0,,,10,22.4,25.4,16.4,,53,,
357,Chris Calloway,NWE,WR,32,7,2,0,0,0,0,0,0,0,,0,10,5,95,19.00,0,0,,0,,,10,14.5,14.5,12.0,,130,,
358,Ben Coates,BAL,TE,31,16,9,0,0,0,0,0,0,0,,0,18,9,84,9.33,0,0,,0,1,,10,19.4,19.4,14.9,,54,,
359,Hunter Goodwin,MIA,TE,28,16,16,0,0,0,0,0,0,0,,0,13,6,36,6.00,1,0,,1,,,10,15.6,15.6,12.6,,56,,
360,Sheldon Jackson,BUF,TE,24,16,8,0,0,0,0,0,0,0,,0,8,5,36,7.20,1,0,,1,,,10,14.6,14.6,12.1,,55,,
361,Michael Westbrook,WAS,WR,28,2,2,0,0,0,0,0,0,0,,0,13,9,103,11.44,0,0,,0,,,10,19.3,22.3,14.8,,129,,
362,Marlon Barnes,CHI,RB,24,13,0,0,0,0,0,0,15,81,5.40,0,3,1,7,7.00,0,1,1,0,,,9,7.8,8.8,7.3,,112,,
363,Olandis Gary,DEN,RB,25,1,0,0,0,0,0,0,13,80,6.15,0,5,3,10,3.33,0,0,,0,,,9,12.0,12.0,10.5,,111,,
364,Sam Gash,BAL,RB,31,15,4,0,0,0,0,0,2,2,1.00,0,11,6,30,5.00,1,0,,1,,,9,15.2,15.2,12.2,,110,,
365,Lamont Hall,NOR,TE,26,16,5,0,0,0,0,0,0,0,,0,7,5,33,6.60,1,0,,1,,,9,14.3,14.3,11.8,,57,,
366,Steve Heiden,SDG,TE,24,15,3,0,0,0,0,0,0,0,,0,12,6,32,5.33,1,0,,1,,,9,15.2,15.2,12.2,,58,,
367,Brian Milne,NOR,RB,27,16,2,0,0,0,0,0,2,1,0.50,0,5,5,33,6.60,1,0,,1,,,9,14.4,14.4,11.9,,109,,
368,James Williams,SEA,WR,22,10,0,0,0,0,0,0,1,-5,-5.00,0,16,8,99,12.38,0,0,,0,,,9,17.4,17.4,13.4,,131,,
369,Rabih Abdullah,TAM,RB,25,12,0,0,0,0,0,0,16,70,4.38,0,2,2,14,7.00,0,0,,0,,,8,10.4,10.4,9.4,,113,,
370,Chris Gedney,ARI,TE,30,13,3,0,0,0,0,0,0,0,,0,16,10,75,7.50,0,0,,0,,,8,17.5,17.5,12.5,,60,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Matt Hasselbeck,GNB,QB,25,16,0,10,19,104,1,0,4,-5,-1.25,0,0,0,0,,0,0,,0,,,8,7.7,7.7,7.7,,55,,
373,Tywan Mitchell,ARI,TE,25,10,1,0,0,0,0,0,0,0,,0,11,5,80,16.00,0,0,,0,,,8,13.0,13.0,10.5,,59,,
374,Moses Moreno,SDG,QB,25,6,2,27,53,241,0,2,5,20,4.00,0,0,0,0,,0,3,3,0,,,8,1.6,6.6,3.6,,56,,
375,Patrick Pass,NWE,RB,23,5,2,0,0,0,0,0,18,58,3.22,0,8,4,17,4.25,0,0,,0,,,8,11.5,11.5,9.5,,116,,
376,Cory Schlesinger,DET,RB,28,16,8,0,0,0,0,0,1,3,3.00,0,18,12,73,6.08,0,0,,0,,,8,19.6,19.6,13.6,,115,,
377,Jerald Sowell,NYJ,RB,26,16,0,0,0,0,0,0,2,0,0.00,0,7,6,84,14.00,0,0,,0,,,8,14.4,14.4,11.4,,114,,
378,Kwame Cavil,BUF,WR,21,16,0,0,0,0,0,0,0,0,,0,8,4,66,16.50,0,0,,0,,,7,10.6,10.6,8.6,,132,,
379,Bobby Collins,BUF,TE,24,12,2,0,0,0,0,0,0,0,,0,10,6,72,12.00,0,0,,0,,,7,13.2,13.2,10.2,,61,,
380,Jim Finn,IND,RB,24,16,1,0,0,0,0,0,1,1,1.00,0,6,4,13,3.25,1,1,1,1,,,7,9.4,10.4,7.4,,117,,
381,Cory Geason,PIT,TE,25,9,3,0,0,0,0,0,0,0,,0,4,3,66,22.00,0,0,,0,,,7,9.6,9.6,8.1,,62,,
382,Chris Greisen,ARI,QB,24,3,0,6,10,65,1,0,1,1,1.00,0,0,0,0,,0,1,1,0,,,7,4.7,5.7,4.7,,58,,
383,Terry Kirby,OAK,RB,30,2,0,0,0,0,0,0,11,51,4.64,0,4,3,19,6.33,0,0,,0,,,7,10.0,10.0,8.5,,119,,
384,Dan Kreider,PIT,RB,23,10,7,0,0,0,0,0,2,24,12.00,0,8,5,42,8.40,0,0,,0,,,7,11.6,11.6,9.1,,120,,
385,Chad Pennington,NYJ,QB,24,1,0,2,5,67,1,0,1,0,0.00,0,0,0,0,,0,0,,0,,,7,6.7,6.7,6.7,,59,,
386,Maurice Smith,ATL,RB,24,10,0,0,0,0,0,0,19,69,3.63,0,1,1,5,5.00,0,0,,0,,,7,8.4,8.4,7.9,,118,,
387,Anthony Wright,DAL,QB,24,4,2,22,53,237,0,3,12,36,3.00,0,0,0,0,,0,3,3,0,,,7,1.1,7.1,4.1,,57,,
388,Vincent Brisby,NYJ,WR,29,3,1,0,0,0,0,0,0,0,,0,10,4,60,15.00,0,0,,0,,,6,10.0,10.0,8.0,,134,,
389,Ernie Conwell,STL,TE,28,16,1,0,0,0,0,0,2,23,11.50,0,9,5,40,8.00,0,0,,0,,,6,11.3,11.3,8.8,,63,,
390,Billy Davis,BAL,WR,28,16,1,0,0,0,0,0,0,0,,0,4,3,62,20.67,0,0,,0,,,6,9.2,9.2,7.7,,133,,
391,Brian Finneran,ATL,WR,24,12,0,0,0,0,0,0,0,0,,0,14,7,60,8.57,0,0,,0,,,6,13.0,13.0,9.5,,135,,
392,Raymont Harris,2TM,RB,30,4,0,0,0,0,0,0,13,36,2.77,0,4,4,20,5.00,0,0,,0,,,6,9.6,9.6,7.6,,123,,
393,Damon Hodge,DAL,WR,23,8,0,0,0,0,0,0,0,0,,0,10,4,60,15.00,0,0,,0,,,6,10.0,10.0,8.0,,136,,
394,Andrew Jordan,MIN,TE,28,16,4,0,0,0,0,0,0,0,,0,15,8,63,7.88,0,0,,0,,,6,14.3,14.3,10.3,,64,,
395,Jeff Lewis,CAR,QB,27,5,0,16,32,120,0,1,8,36,4.50,0,0,0,0,,0,1,,0,,,6,6.4,7.4,7.4,,60,,
396,Joe Montgomery,NYG,RB,24,3,0,0,0,0,0,0,1,4,4.00,1,0,0,0,,0,0,,1,,,6,6.4,6.4,6.4,,121,,
397,Detron Smith,DEN,RB,26,16,0,0,0,0,0,0,0,0,,0,3,1,1,1.00,1,0,,1,,,6,7.1,7.1,6.6,,122,,
398,Clint Stoerner,DAL,QB,23,1,0,3,5,53,1,0,0,0,,0,0,0,0,,0,0,,0,,,6,6.1,6.1,6.1,,62,,
399,Spergon Wynn,CLE,QB,22,7,1,22,54,167,0,1,3,15,5.00,0,0,0,0,,0,2,2,0,,,6,2.2,5.2,3.2,,61,,
400,Michael Bates*,CAR,RB,31,16,0,0,0,0,0,0,5,13,2.60,0,8,5,38,7.60,0,4,2,1,,,5,12.1,14.1,9.6,,124,,
401,Michael Bishop,NWE,QB,24,8,0,3,9,80,1,1,7,-1,-0.14,0,0,0,0,,0,0,,0,,,5,5.1,6.1,6.1,,63,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Robert Brooks,DEN,WR,30,4,0,0,0,0,0,0,0,0,,0,4,3,51,17.00,0,0,,0,,,5,8.1,8.1,6.6,,138,,
404,Clif Groce,CIN,RB,28,8,6,0,0,0,0,0,3,4,1.33,0,13,11,45,4.09,0,0,,0,,,5,15.9,15.9,10.4,,127,,
405,Brock Olivo,DET,RB,24,13,0,0,0,0,0,0,0,0,,0,4,3,50,16.67,0,0,,0,,,5,8.0,8.0,6.5,,126,,
406,Jeff Robinson,STL,TE,30,16,2,0,0,0,0,0,0,0,,0,6,5,52,10.40,0,0,,0,,,5,10.2,10.2,7.7,,65,,
407,Daimon Shelton,JAX,RB,28,16,9,0,0,0,0,0,2,3,1.50,0,10,4,48,12.00,0,0,,0,,,5,9.1,9.1,7.1,,125,,
408,Brian Stablein,DET,WR,30,14,4,0,0,0,0,0,0,0,,0,12,8,53,6.63,0,1,,0,,,5,13.3,13.3,9.3,,137,,
409,Aaron Stecker,TAM,RB,25,10,0,0,0,0,0,0,12,31,2.58,0,1,1,15,15.00,0,1,1,0,,,5,3.6,4.6,3.1,,128,,
410,Iheanyi Uwaezuoke,CAR,WR,27,11,2,0,0,0,0,0,0,0,,0,8,4,46,11.50,0,0,,1,,,5,14.6,14.6,12.6,,139,,
411,D'Wayne Bates,CHI,WR,25,5,0,0,0,0,0,0,1,-2,-2.00,0,7,4,42,10.50,0,0,,0,,,4,8.0,8.0,6.0,,142,,
412,Steve Bush,CIN,TE,26,16,0,0,0,0,0,0,0,0,,0,5,3,39,13.00,0,0,,0,,,4,6.9,6.9,5.4,,68,,
413,Kenny Bynum,SDG,RB,26,14,0,0,0,0,0,0,7,26,3.71,0,2,2,13,6.50,0,0,,0,,,4,5.9,5.9,4.9,,129,,
414,Thabiti Davis,NYG,WR,25,13,0,0,0,0,0,0,0,0,,0,5,2,40,20.00,0,0,,0,,,4,6.0,6.0,5.0,,141,,
415,Karl Hankton,CAR,WR,30,16,0,0,0,0,0,0,0,0,,0,8,4,38,9.50,0,0,,0,,,4,7.8,7.8,5.8,,143,,
416,Patrick Hape,TAM,TE,26,16,2,0,0,0,0,0,0,0,,0,13,6,39,6.50,0,0,,0,,,4,9.9,9.9,6.9,,67,,
417,Curtis Jackson,NWE,WR,27,5,2,0,0,0,0,0,0,0,,0,12,5,44,8.80,0,1,,0,,,4,9.4,9.4,6.9,,140,,
418,Ray Lucas,NYJ,QB,28,7,0,21,41,206,0,4,6,42,7.00,0,0,0,0,,0,2,1,0,,,4,2.4,7.4,6.4,,64,,
419,Alonzo Mayes,CHI,TE,25,5,3,0,0,0,0,0,0,0,,0,9,4,40,10.00,0,0,,0,,,4,8.0,8.0,6.0,,66,,
420,Fred McAfee,NOR,RB,32,12,0,0,0,0,0,0,2,37,18.50,0,0,0,0,,0,0,,0,,,4,3.7,3.7,3.7,,131,,
421,Mikhael Ricks,2TM,WR,26,4,1,0,0,0,0,0,0,0,,0,9,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,144,,
422,Karl Williams,TAM,WR,29,13,0,0,0,0,0,0,0,0,,0,3,2,35,17.50,0,2,1,1,,,4,9.5,10.5,8.5,,145,,
423,Jon Witman,PIT,RB,28,6,5,0,0,0,0,0,3,5,1.67,0,7,5,33,6.60,0,0,,0,,,4,8.8,8.8,6.3,,130,,
424,Reggie Barlow,JAX,WR,27,16,0,0,0,0,0,0,0,0,,0,4,1,28,28.00,0,0,,0,,,3,3.8,3.8,3.3,,148,,
425,Bubby Brister,MIN,QB,38,2,0,10,20,82,0,1,5,20,4.00,0,0,0,0,,0,1,,0,,,3,3.3,4.3,4.3,,65,,
426,Howard Cross,NYG,TE,33,16,11,0,0,0,0,0,0,0,,0,7,4,30,7.50,0,0,,0,,,3,7.0,7.0,5.0,,70,,
427,Scott Dragos,CHI,RB,25,9,2,0,0,0,0,0,0,0,,0,6,4,28,7.00,0,0,,0,,,3,6.8,6.8,4.8,,132,,
428,David Dunn,OAK,WR,28,15,0,0,0,0,0,0,0,0,,0,8,4,33,8.25,0,0,,1,,,3,13.3,13.3,11.3,,147,,
429,Jason Dunn,KAN,TE,27,14,2,0,0,0,0,0,0,0,,0,2,2,26,13.00,0,0,,0,,,3,4.6,4.6,3.6,,71,,
430,Damon Griffin,CIN,WR,24,8,0,0,0,0,0,0,0,0,,0,9,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,150,,
431,Troy Hambrick,DAL,RB,24,3,0,0,0,0,0,0,6,28,4.67,0,0,0,0,,0,0,,0,,,3,2.8,2.8,2.8,,133,,
432,Nate Jacquet,2TM,WR,25,12,0,0,0,0,0,0,0,0,,0,3,1,25,25.00,0,3,,0,,,3,3.5,3.5,3.0,,149,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Joel Makovicka,ARI,RB,25,14,10,0,0,0,0,0,3,8,2.67,0,9,6,18,3.00,0,0,1,0,,,3,6.6,7.6,3.6,,135,,
435,Larry Parker,KAN,WR,24,16,0,0,0,0,0,0,1,-7,-7.00,0,4,3,41,13.67,0,1,,0,,,3,6.4,6.4,4.9,,146,,
436,Alfred Pupunu,DET,TE,31,9,0,0,0,0,0,0,0,0,,0,3,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,69,,
437,Ron Rivers,ATL,RB,29,6,0,0,0,0,0,0,8,27,3.38,0,1,0,0,,0,0,,0,,,3,2.7,2.7,2.7,,134,,
438,Alex Van Pelt,BUF,QB,30,1,0,4,8,67,0,0,0,0,,0,0,0,0,,0,0,,0,,,3,2.7,2.7,2.7,,66,,
439,Will Blackwell,PIT,WR,25,5,0,0,0,0,0,0,0,0,,0,3,2,23,11.50,0,0,,1,,,2,10.3,10.3,9.3,,152,,
440,Reggie Brown,SEA,RB,27,12,1,0,0,0,0,0,3,6,2.00,0,4,2,9,4.50,0,0,,0,,,2,3.5,3.5,2.5,,141,,
441,Matt Cushing,PIT,TE,25,7,1,0,0,0,0,0,0,0,,0,5,4,17,4.25,0,0,,0,,,2,5.7,5.7,3.7,,73,,
442,Chris Floyd,2TM,RB,25,13,0,0,0,0,0,0,2,-1,-0.50,0,2,1,21,21.00,0,0,,0,,,2,3.0,3.0,2.5,,140,,
443,Curtis Keaton,CIN,RB,24,6,0,0,0,0,0,0,6,24,4.00,0,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,136,,
444,Amp Lee,PHI,RB,29,3,0,0,0,0,0,0,1,2,2.00,0,3,1,20,20.00,0,0,,0,,,2,3.2,3.2,2.7,,139,,
445,Jeff Ogden,MIA,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,24,12.00,0,1,,1,,,2,10.4,10.4,9.4,,151,,
446,Tarek Saleh,CLE,RB,26,16,0,0,0,0,0,0,0,0,,0,2,1,22,22.00,0,0,,0,,,2,3.2,3.2,2.7,,138,,
447,Harold Shaw,NWE,RB,26,16,0,0,0,0,0,0,9,12,1.33,0,4,2,11,5.50,0,0,,0,,,2,4.3,4.3,3.3,,137,,
448,Ryan Wetnight,GNB,TE,30,10,0,0,0,0,0,0,0,0,,0,9,3,20,6.67,0,0,,0,,,2,5.0,5.0,3.5,,72,,
449,Chris Brazzell,DAL,WR,24,9,0,0,0,0,0,0,0,0,,0,4,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,156,,
450,Bobby Brown,CLE,WR,23,6,0,0,0,0,0,0,0,0,,0,7,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,153,,
451,Trung Canidate,STL,RB,23,3,0,0,0,0,0,0,3,6,2.00,0,3,1,4,4.00,0,0,,0,,,1,2.0,2.0,1.5,,147,,
452,Dameyune Craig,CAR,QB,26,4,0,0,0,0,0,0,2,4,2.00,0,3,2,4,2.00,0,0,,0,,,1,2.8,2.8,1.8,,67,,
453,Reggie Davis,SDG,TE,24,10,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,77,,
454,Shockmain Davis,NWE,WR,23,12,1,0,0,0,0,0,0,0,,0,11,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,155,,
455,Dameane Douglas,PHI,WR,24,6,0,0,0,0,0,0,0,0,,0,4,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,159,,
456,Damon Dunn,2TM,WR,24,4,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,1,1,0,,,1,-0.4,0.6,-0.9,,163,,
457,Deon Dyer,MIA,RB,23,16,1,0,0,0,0,0,0,0,,0,2,2,14,7.00,0,0,,0,,,1,3.4,3.4,2.4,,144,,
458,Zeron Flemister,WAS,TE,24,5,0,0,0,0,0,0,0,0,,0,2,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,76,,
459,John Friesz,NWE,QB,33,1,0,11,21,66,0,1,0,0,,0,0,0,0,,0,0,,0,,,1,0.6,1.6,1.6,,69,,
460,Jammi German,ATL,WR,26,9,0,0,0,0,0,0,0,0,,0,4,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,157,,
461,Lennox Gordon,IND,RB,22,9,0,0,0,0,0,0,4,13,3.25,0,0,0,0,,0,0,,0,,,1,1.3,1.3,1.3,,145,,
462,James Hodgins,STL,RB,23,15,2,0,0,0,0,0,1,3,3.00,0,2,2,5,2.50,0,0,,0,,,1,2.8,2.8,1.8,,148,,
463,Desmond Howard *,DET,WR,30,15,0,0,0,0,0,0,0,0,,0,3,2,14,7.00,0,2,1,1,,,1,7.4,8.4,6.4,,154,,
464,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
465,Lenzie Jackson,CLE,WR,23,5,0,0,0,0,0,0,0,0,,0,3,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,164,,
466,Ronney Jenkins,SDG,RB,23,16,0,0,0,0,0,0,8,6,0.75,0,2,1,1,1.00,0,3,,1,,,1,7.7,7.7,7.2,,151,,
467,Damon Jones,JAX,TE,26,1,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,74,,
468,Brian Kinchen,CAR,TE,35,16,0,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,79,,
469,Jonas Lewis,SFO,RB,24,10,0,0,0,0,0,0,1,6,6.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,152,,
470,Dennis McKinley,ARI,RB,24,16,0,0,0,0,0,0,0,0,,0,4,2,13,6.50,0,0,,0,,,1,3.3,3.3,2.3,,146,,
471,Glyn Milburn,CHI,RB,29,16,0,0,0,0,0,0,1,6,6.00,0,3,1,8,8.00,0,4,1,0,,,1,0.4,1.4,-0.1,,143,,
472,Billy Miller,DEN,TE,23,12,0,0,0,0,0,0,0,0,,0,4,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,80,,
473,Basil Mitchell,GNB,RB,25,1,0,0,0,0,0,0,2,8,4.00,0,2,0,0,,0,1,,0,,,1,0.8,0.8,0.8,,150,,
474,Scottie Montgomery,DEN,WR,22,4,0,0,0,0,0,0,0,0,,0,1,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,158,,
475,Jerry Porter,OAK,WR,22,12,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,162,,
476,Chris Redman,BAL,QB,23,2,0,2,3,19,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,68,,
477,Michael Roan,TEN,TE,28,1,1,0,0,0,0,0,0,0,,0,3,3,12,4.00,0,0,,0,,,1,4.2,4.2,2.7,,75,,
478,Justin Swift,SFO,TE,25,16,1,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,78,,
479,Alex Van Dyke,PHI,WR,26,4,0,0,0,0,0,0,0,0,,0,4,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,160,,
480,Troy Walters,MIN,WR,24,12,0,0,0,0,0,0,1,3,3.00,0,1,1,5,5.00,0,2,,0,,,1,1.8,1.8,1.3,,161,,
481,Clarence Williams,ARI,RB,23,2,0,0,0,0,0,0,0,0,,0,2,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,153,,
482,Jermaine Williams,JAX,RB,27,7,0,0,0,0,0,0,2,8,4.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,149,,
483,Eric Zeier,TAM,QB,28,3,0,3,3,19,0,0,2,-2,-1.00,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,70,,
484,Amos Zereoue,PIT,RB,24,12,0,0,0,0,0,0,6,14,2.33,0,0,0,0,,0,0,,0,,,1,1.4,1.4,1.4,,142,,
485,Karim Abdul-Jabbar,IND,RB,26,1,0,0,0,0,0,0,1,-2,-2.00,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,167,,
486,Eugene Baker,ATL,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,,
487,Bradford Banta,NYJ,,30,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,100,,
488,Mike Bartrum,PHI,,30,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,90,,
489,Avion Black,BUF,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,176,,
490,Darrius Blevins,STL,,24,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,183,,
491,Fabien Bownes,SEA,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,166,,
492,LaVell Boyd,CIN,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,168,,
493,Corey Bradford,GNB,,25,2,2,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,187,,
494,Tom Brady,NWE,QB,23,1,0,1,3,6,0,0,0,0,,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,72,,
495,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
496,Travis Brown,SEA,QB,23,1,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,74,,
497,Dialleo Burks,CAR,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,178,,
498,Matt Cercone,MIN,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,95,,
499,Chris Coleman,TEN,,23,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,185,,
500,Greg DeLong,JAX,,27,4,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,107,,
501,Gary Downs,ATL,,28,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,163,,
