,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
341,John Hadl,HOU,QB,37,14,2,11,24,76,0,3,3,11,3.67,1,0,0,,0,1,,1,,,4,3.1,6.6,6.1,,53,,
342,George Ragsdale,TAM,RB,25,9,0,0,0,0,0,0,3,21,7.00,0,2,17,8.50,0,0,,0,,,4,5.8,5.8,4.8,,138,,
343,Ron Egloff,DEN,TE,22,13,0,0,0,0,0,0,0,0,,0,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,50,,
344,Kim Jones,NOR,RB,25,14,0,0,0,0,0,0,8,23,2.88,0,1,9,9.00,0,0,,0,,,3,4.2,4.2,3.7,,140,,
345,Arnold Morgado,KAN,RB,25,14,0,0,0,0,0,0,3,12,4.00,0,2,21,10.50,0,0,,0,,,3,5.3,5.3,4.3,,139,,
346,Craig Penrose,DEN,QB,24,8,0,21,39,217,0,4,4,24,6.00,0,0,0,,0,0,,0,,,3,3.1,7.1,7.1,,54,,
347,Art Best,CHI,RB,24,14,0,0,0,0,0,0,6,20,3.33,0,0,0,,0,2,,0,,,2,,1.0,,,142,,
348,Scott Bull,SFO,QB,24,6,0,7,24,89,0,2,5,20,4.00,0,0,0,,0,2,,0,,,2,-0.4,2.6,1.6,,57,,
349,Gary Butler,TAM,TE,26,3,0,0,0,0,0,0,0,0,,0,1,21,21.00,0,0,,0,,,2,3.1,3.1,2.6,,53,,
350,Shelton Diggs,NYJ,WR,22,7,0,0,0,0,0,0,1,16,16.00,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,95,,
351,Bill Donckers,STL,QB,26,5,0,5,5,38,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,58,,
352,Neil Graff,PIT,QB,27,4,0,6,12,47,0,0,5,3,0.60,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,55,,
353,Tony Hill,DAL,WR,21,14,0,0,0,0,0,0,0,0,,0,2,21,10.50,0,0,,0,,,2,4.1,4.1,3.1,,94,,
354,Mark Kellar,MIN,RB,25,14,0,0,0,0,0,0,7,15,2.14,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,143,,
355,Jim Kiick,2TM,RB,31,4,0,0,0,0,0,0,1,1,1.00,0,2,14,7.00,0,0,,0,,,2,3.5,3.5,2.5,,144,,
356,Jim Lash,SFO,WR,26,10,3,0,0,0,0,0,0,0,,0,3,22,7.33,0,1,,0,,,2,4.2,4.7,2.7,,93,,
357,Willie McGee,SFO,WR,27,7,0,0,0,0,0,0,1,-3,-3.00,0,2,27,13.50,0,0,,0,,,2,4.4,4.4,3.4,,92,,
358,Jack Novak,TAM,TE,24,9,2,0,0,0,0,0,0,0,,0,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,51,,
359,Jim Obradovich,SFO,TE,24,12,0,0,0,0,0,0,0,0,,0,2,16,8.00,0,0,,0,,,2,3.6,3.6,2.6,,54,,
360,Cliff Olander,SDG,QB,22,2,1,7,16,76,0,2,7,30,4.29,0,0,0,,0,0,,0,,,2,2.0,4.0,4.0,,56,,
361,Vince Papale,PHI,WR,31,14,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,96,,
362,Paul Seymour,BUF,TE,27,14,13,0,0,0,0,0,0,0,,0,2,21,10.50,0,0,,0,,,2,4.1,4.1,3.1,,52,,
363,Ricky Thompson,BAL,WR,23,5,1,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,97,,
364,Mike Voight,HOU,RB,23,14,0,0,0,0,0,0,7,20,2.86,0,0,0,,0,0,,0,,,2,2.0,2.0,2.0,,141,,
365,Sam Adkins,SEA,QB,22,1,0,0,0,0,0,0,3,6,2.00,0,0,0,,0,1,,0,,,1,-0.4,0.1,-0.4,,60,,
366,Terry Anderson,MIA,WR,22,11,0,0,0,0,0,0,1,11,11.00,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,101,,
367,Andy Bolton,DET,RB,23,14,0,0,0,0,0,0,3,4,1.33,0,1,6,6.00,0,0,,0,,,1,2.0,2.0,1.5,,146,,
368,Greg Boykin,NOR,RB,24,14,0,0,0,0,0,0,5,-9,-1.80,0,3,21,7.00,0,0,,0,,,1,4.2,4.2,2.7,,145,,
369,Bob Brunet,WAS,RB,31,5,0,0,0,0,0,0,3,6,2.00,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,151,,
370,Larry Burton,NOR,WR,26,1,1,0,0,0,0,0,0,0,,0,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,99,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Reggie Craig,2TM,WR,24,9,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,1,,0,,,1,0.5,1.0,,,104,,
373,Steve Craig,MIN,TE,26,14,0,0,0,0,0,0,0,0,,0,1,14,14.00,0,0,,0,,,1,2.4,2.4,1.9,,55,,
374,Jack Deloplaine,PIT,RB,23,8,0,0,0,0,0,0,2,7,3.50,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,148,,
375,Roman Gabriel,PHI,QB,37,13,0,1,3,15,0,0,0,0,,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,61,,
376,Gary Garrison,HOU,WR,33,3,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,0,,0,,,1,1.5,1.5,1.0,,105,,
377,Hubert Ginn,OAK,RB,30,10,0,0,0,0,0,0,5,6,1.20,0,0,0,,0,1,,0,,,1,-0.4,0.1,-0.4,,150,,
378,Wally Henry,PHI,WR,23,10,0,0,0,0,0,0,1,-2,-2.00,0,2,16,8.00,0,0,,0,,,1,3.4,3.4,2.4,,98,,
379,Horace Ivory,NWE,RB,23,5,0,0,0,0,0,0,3,10,3.33,0,0,0,,0,0,,0,,,1,1.0,1.0,1.0,,147,,
380,Mike Kruczek,PIT,QB,24,2,0,2,7,19,0,0,1,0,0.00,0,0,0,,0,1,,0,,,1,-0.2,0.3,-0.2,,59,,
381,Richard Osborne,PHI,TE,24,14,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,58,,
382,Joel Parker,NOR,WR,25,1,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,103,,
383,Billy Pritchett,ATL,RB,26,9,0,0,0,0,0,0,3,7,2.33,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,149,,
384,Steve Rivera,2TM,WR,23,4,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,102,,
385,Jerry Smith,WAS,TE,34,9,0,0,0,0,0,0,0,0,,0,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,57,,
386,Aundra Thompson,GNB,WR,24,14,0,0,0,0,0,0,0,0,,0,2,12,6.00,0,0,,0,,,1,3.2,3.2,2.2,,100,,
387,Rick Walker,CIN,TE,22,6,0,0,0,0,0,0,0,0,,0,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,56,,
388,Dave Williams,SFO,RB,23,12,0,0,0,0,0,0,2,6,3.00,0,0,0,,0,0,,1,,,1,6.6,6.6,6.6,,152,,
389,Mack Alston,BAL,,30,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,62,,
390,Warren Anderson,HOU,,22,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,114,,
391,Warren Bankston,OAK,,30,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,161,,
392,Ed Beckman,KAN,TE,22,14,1,0,0,0,0,0,0,0,,0,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,59,,
393,Chuck Bradley,2TM,,27,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,61,,
394,Boyd Brown,NYG,,25,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,64,,
395,Mike Cobb,CIN,,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,67,,
396,Randy Dean,NYG,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,63,,
397,Brian Dowling,GNB,QB,30,2,0,0,1,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,68,,
398,Tom Duniven,HOU,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,67,,
399,Vince Evans,CHI,QB,22,7,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,3,,0,,,,-3.0,-1.5,-3.0,,64,,
400,Ricky Feacher,CLE,,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,109,,
401,Cleveland Franklin,PHI,RB,22,14,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,0,,0,,,,,,,,159,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Mike Franckowiak,BUF,RB,24,13,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,153,,
404,Perry Griggs,BAL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,118,,
405,Harold Hart,NYG,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,160,,
406,Keith Hartwig,GNB,,24,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,119,,
407,Steve Holden,CIN,,26,6,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,110,,
408,David Humm,OAK,,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,66,,
409,Rick Jennings,2TM,,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,156,,
410,Freeman Johns,RAM,,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,117,,
411,Marshall Johnson,BAL,,25,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,111,,
412,June Jones,ATL,QB,24,1,0,1,1,-1,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,69,,
413,Jimmie Kennedy,BAL,,25,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,66,,
414,Ted Kwalick,OAK,,30,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,68,,
415,Bill Larson,2TM,,24,13,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,,
416,Ed Marinaro,SEA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,154,,
417,Pat McNeil,KAN,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,157,,
418,Bob Moore,TAM,,28,3,2,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,69,,
419,Manfred Moore,MIN,,27,12,0,0,0,0,0,0,0,0,,0,0,0,,0,3,,0,,,,-3.0,-1.5,-3.0,,155,,
420,Eddie Moss,WAS,,29,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,163,,
421,Artie Owens,SDG,WR,24,14,1,0,0,0,0,0,1,3,3.00,0,0,0,,0,2,,0,,,,-1.7,-0.7,-1.7,,106,,
422,Mike Phipps,CHI,QB,30,3,0,3,5,5,0,0,0,0,,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,62,,
423,Ernest Pough,PIT,WR,25,14,0,0,0,0,0,0,0,0,,0,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,107,,
424,Bob Raba,NYJ,,22,14,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,65,,
425,Fred Rayhle,SEA,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,63,,
426,Howard Satterwhite,BAL,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,108,,
427,John Schultz,DEN,,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,115,,
428,Larry Seiple,MIA,TE,32,13,0,0,0,0,0,0,0,0,,0,1,-1,-1.00,0,0,,0,,,,0.9,0.9,0.4,,70,,
429,Charlie Wade,KAN,,27,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,112,,
430,Mike Wells,CIN,,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,65,,
431,Jack Wender,TAM,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,162,,
432,Don Westbrook,NWE,,24,13,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,116,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Leonard Willis,2TM,,24,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,113,,
435,Stan Winfrey,2TM,,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,158,,
436,Danny White,DAL,QB,25,14,0,4,10,35,0,1,1,-2,-2.00,0,0,0,,0,0,,0,,,-1,-0.8,0.2,0.2,,70,,
437,Joe Reed,DET,QB,29,3,1,13,40,150,0,4,1,3,3.00,0,0,0,,0,1,,0,,,-2,-2.7,1.8,1.3,,72,,
438,Don Strock,MIA,QB,27,4,0,2,4,12,0,1,0,0,,0,0,0,,0,0,,0,,,-2,-1.5,-0.5,-0.5,,71,,
439,Bill Troup,BAL,QB,26,14,0,0,2,0,0,1,7,-8,-1.14,0,0,0,,0,0,,0,,,-3,-2.8,-1.8,-1.8,,73,,
440,Randy Hedberg,TAM,QB,23,7,4,25,90,244,0,10,9,35,3.89,0,0,0,,0,2,,0,,,-7,-8.7,2.3,1.3,,74,,
