Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,Unnamed: 32,Year,Tgt
Steve Sewell,DEN,RB,25.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,32.0,135.0,4.22,1.0,38.0,507.0,13.34,5.0,2.0,,6.0,0.0,0.0,100.0,136.2,143.2,117.2,0.0,35.0,,1988,0.0
Steve Smith,RAI,RB,24.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,38.0,162.0,4.26,3.0,26.0,299.0,11.5,6.0,1.0,,9.0,0.0,0.0,100.0,125.1,131.6,112.1,0.0,36.0,,1988,0.0
Jim McMahon,CHI,QB,29.0,9.0,9.0,114.0,192.0,1346.0,6.0,7.0,26.0,104.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,,4.0,0.0,0.0,98.0,92.2,108.2,99.2,0.0,27.0,,1988,0.0
Wesley Walker,NYJ,WR,33.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,26.0,551.0,21.19,7.0,1.0,,7.0,0.0,0.0,98.0,123.3,126.8,110.3,0.0,35.0,,1988,0.0
Dennis McKinnon,CHI,WR,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,8.33,1.0,45.0,704.0,15.64,3.0,3.0,,4.0,0.0,0.0,97.0,138.9,143.4,116.4,0.0,36.0,,1988,0.0
Lars Tate,TAM,RB,22.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,122.0,467.0,3.83,7.0,5.0,23.0,4.6,1.0,2.0,,8.0,0.0,0.0,97.0,100.0,104.0,97.5,0.0,37.0,,1988,0.0
Michael Irvin,DAL,WR,22.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,32.0,654.0,20.44,5.0,0.0,,5.0,0.0,0.0,96.0,127.6,130.6,111.6,0.0,38.0,,1988,0.0
Pete Mandley,DET,WR,27.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,44.0,7.33,1.0,44.0,617.0,14.02,4.0,3.0,,5.0,0.0,0.0,96.0,137.1,141.6,115.1,0.0,37.0,,1988,0.0
Allen Rice,MIN,RB,26.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,110.0,322.0,2.93,6.0,30.0,279.0,9.3,0.0,1.0,,6.0,0.0,0.0,96.0,125.1,131.6,110.1,0.0,38.0,,1988,0.0
Sammy Winder,DEN,RB,29.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,149.0,543.0,3.64,4.0,17.0,103.0,6.06,1.0,1.0,,5.0,0.0,0.0,95.0,110.6,117.1,102.1,0.0,39.0,,1988,0.0
Bob Perryman,NWE,RB,24.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,146.0,448.0,3.07,6.0,17.0,134.0,7.88,0.0,4.0,,6.0,0.0,0.0,94.0,107.2,115.2,98.7,0.0,40.0,,1988,0.0
Troy Stradford,MIA,RB,24.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,95.0,335.0,3.53,2.0,56.0,426.0,7.61,1.0,2.0,,3.0,0.0,0.0,94.0,148.1,155.1,120.1,0.0,41.0,,1988,0.0
Tom Rathman,SFO,RB,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,102.0,427.0,4.19,2.0,42.0,382.0,9.1,0.0,0.0,,2.0,0.0,0.0,93.0,134.9,140.9,113.9,0.0,42.0,,1988,0.0
Rueben Mayes,NOR,RB,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,170.0,628.0,3.69,3.0,11.0,103.0,9.36,0.0,1.0,,3.0,0.0,0.0,91.0,101.1,107.6,95.6,0.0,43.0,,1988,0.0
Rodney Carter,PIT,RB,24.0,14.0,1.0,2.0,3.0,56.0,0.0,0.0,36.0,216.0,6.0,3.0,32.0,363.0,11.34,2.0,0.0,,5.0,0.0,0.0,90.0,122.1,128.1,106.1,0.0,44.0,,1988,0.0
Steve Beuerlein,RAI,QB,23.0,10.0,8.0,105.0,238.0,1643.0,8.0,7.0,30.0,35.0,1.17,0.0,1.0,21.0,21.0,0.0,6.0,,0.0,0.0,0.0,89.0,84.3,97.3,90.8,0.0,28.0,,1988,0.0
Carlos Carson,KAN,WR,30.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.0,711.0,15.46,3.0,0.0,,3.0,0.0,0.0,89.0,135.2,138.2,112.2,0.0,39.0,,1988,0.0
Aaron Cox,RAM,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,590.0,21.07,5.0,0.0,,5.0,0.0,0.0,89.0,117.0,120.0,103.0,0.0,40.0,,1988,0.0
Ronnie Harmon,BUF,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,212.0,3.72,1.0,37.0,427.0,11.54,3.0,2.0,,4.0,0.0,0.0,88.0,122.9,129.9,104.4,0.0,45.0,,1988,0.0
Sterling Sharpe,GNB,WR,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,-0.5,0.0,55.0,791.0,14.38,1.0,3.0,,1.0,0.0,0.0,85.0,136.9,141.4,109.4,0.0,41.0,,1988,0.0
Keith Woodside,GNB,RB,24.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,83.0,195.0,2.35,3.0,39.0,352.0,9.03,2.0,3.0,,5.0,0.0,0.0,85.0,120.7,128.2,101.2,0.0,46.0,,1988,0.0
Bo Jackson,RAI,RB,26.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,136.0,580.0,4.26,3.0,9.0,79.0,8.78,0.0,5.0,,3.0,0.0,0.0,84.0,87.9,93.4,83.4,0.0,48.0,,1988,0.0
Roger Vick,NYJ,RB,24.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,128.0,540.0,4.22,3.0,19.0,120.0,6.32,0.0,5.0,,3.0,0.0,0.0,84.0,98.0,106.5,88.5,0.0,47.0,,1988,0.0
Doug Flutie,NWE,QB,26.0,11.0,9.0,92.0,179.0,1150.0,8.0,10.0,38.0,179.0,4.71,1.0,0.0,0.0,0.0,0.0,3.0,,1.0,0.0,0.0,82.0,78.9,96.4,88.9,0.0,29.0,,1988,0.0
Dennis Gentry,CHI,WR,29.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,86.0,12.29,1.0,33.0,486.0,14.73,3.0,2.0,,4.0,0.0,0.0,81.0,112.2,116.2,95.7,0.0,42.0,,1988,0.0
Irving Fryar,NWE,WR,26.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,0.0,33.0,490.0,14.85,5.0,2.0,,5.0,0.0,0.0,80.0,111.2,115.2,94.7,0.0,43.0,,1988,0.0
Kelvin Martin,DAL,WR,23.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,-1.0,0.0,49.0,622.0,12.69,3.0,2.0,,3.0,0.0,0.0,80.0,126.8,130.8,102.3,0.0,44.0,,1988,0.0
Ron Morris,CHI,WR,24.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,13.33,0.0,28.0,498.0,17.79,4.0,0.0,,4.0,0.0,0.0,78.0,105.8,108.8,91.8,0.0,45.0,,1988,0.0
Mike Tomczak,CHI,QB,26.0,14.0,5.0,86.0,170.0,1310.0,7.0,6.0,13.0,40.0,3.08,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,78.0,77.4,86.9,83.4,0.0,30.0,,1988,0.0
Steve Largent,SEA,WR,34.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-3.0,0.0,39.0,645.0,16.54,2.0,3.0,,2.0,0.0,0.0,76.0,112.2,116.7,92.7,0.0,46.0,,1988,0.0
Ottis Anderson,NYG,RB,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,208.0,3.2,8.0,9.0,57.0,6.33,0.0,0.0,,8.0,0.0,0.0,75.0,83.5,86.5,79.0,0.0,50.0,,1988,0.0
Kevin Mack,CLE,RB,26.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,123.0,485.0,3.94,3.0,11.0,87.0,7.91,0.0,5.0,,3.0,0.0,0.0,75.0,81.2,86.7,75.7,0.0,49.0,,1988,0.0
Anthony Miller,SDG,WR,23.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,45.0,6.43,0.0,36.0,526.0,14.61,3.0,1.0,,4.0,0.0,0.0,75.0,116.1,119.6,98.1,0.0,48.0,,1988,0.0
Mike Quick,PHI,WR,29.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,508.0,23.09,4.0,0.0,,4.0,0.0,0.0,75.0,96.8,99.8,85.8,0.0,49.0,,1988,0.0
Clarence Verdin,IND,WR,25.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,77.0,9.63,0.0,20.0,437.0,21.85,4.0,0.0,,5.0,0.0,0.0,75.0,101.4,104.4,91.4,0.0,47.0,,1988,0.0
Stanley Morgan,NWE,WR,33.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,-6.0,0.0,31.0,502.0,16.19,4.0,1.0,,4.0,0.0,0.0,74.0,103.6,107.1,88.1,0.0,50.0,,1988,0.0
Alonzo Highsmith,HOU,RB,23.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,94.0,466.0,4.96,2.0,12.0,131.0,10.92,0.0,7.0,,2.0,0.0,0.0,72.0,76.7,86.2,70.7,0.0,52.0,,1988,0.0
Gerald Riggs,ATL,RB,28.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,113.0,488.0,4.32,1.0,22.0,171.0,7.77,0.0,3.0,,1.0,0.0,0.0,72.0,90.9,98.4,79.9,0.0,51.0,,1988,0.0
Christian Okoye,KAN,RB,27.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,105.0,473.0,4.5,3.0,8.0,51.0,6.38,0.0,1.0,,3.0,0.0,0.0,70.0,77.4,80.9,73.4,0.0,53.0,,1988,0.0
Timmy Smith,WAS,RB,24.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,155.0,470.0,3.03,3.0,8.0,53.0,6.63,0.0,4.0,,3.0,0.0,0.0,70.0,74.3,79.3,70.3,0.0,54.0,,1988,0.0
Mark Duper,MIA,WR,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,626.0,16.05,1.0,0.0,,1.0,0.0,0.0,69.0,107.6,110.6,88.1,0.0,51.0,,1988,0.0
Rusty Hilger,DET,QB,26.0,11.0,9.0,126.0,306.0,1558.0,7.0,12.0,18.0,27.0,1.5,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,69.0,62.0,80.5,74.0,0.0,31.0,,1988,0.0
Ricky Nattiel,DEN,WR,22.0,15.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,51.0,10.2,0.0,46.0,574.0,12.48,1.0,3.0,,1.0,0.0,0.0,69.0,111.5,116.0,88.5,0.0,52.0,,1988,0.0
Stanley Wilson,CIN,RB,27.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,112.0,398.0,3.55,2.0,9.0,110.0,12.22,1.0,3.0,,3.0,0.0,0.0,69.0,74.8,82.3,70.3,0.0,55.0,,1988,0.0
Quinn Early,SDG,WR,23.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,63.0,9.0,0.0,29.0,375.0,12.93,4.0,1.0,,4.0,0.0,0.0,68.0,95.8,99.3,81.3,0.0,53.0,,1988,0.0
Rick Fenney,MIN,RB,24.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,271.0,4.93,3.0,15.0,224.0,14.93,0.0,0.0,,3.0,0.0,0.0,68.0,82.5,88.5,75.0,0.0,56.0,,1988,0.0
Ernie Jones,PHO,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,496.0,21.57,3.0,1.0,,3.0,0.0,0.0,68.0,89.6,93.1,78.1,0.0,54.0,,1988,0.0
Albert Bentley,IND,RB,28.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,45.0,230.0,5.11,2.0,26.0,252.0,9.69,1.0,2.0,,3.0,0.0,0.0,66.0,90.2,97.2,77.2,0.0,57.0,,1988,0.0
Randy Wright,GNB,QB,27.0,8.0,7.0,141.0,244.0,1490.0,4.0,13.0,8.0,43.0,5.38,2.0,0.0,0.0,0.0,0.0,6.0,,2.0,0.0,0.0,66.0,59.9,78.9,72.9,0.0,32.0,,1988,0.0
Gene Lang,ATL,RB,26.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,191.0,3.6,0.0,37.0,398.0,10.76,1.0,3.0,,1.0,0.0,0.0,65.0,98.9,106.4,80.4,0.0,58.0,,1988,0.0
Brian Brennan,CLE,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,579.0,12.59,1.0,0.0,,1.0,0.0,0.0,64.0,109.9,112.9,86.9,0.0,56.0,,1988,0.0
Herman Heard,KAN,RB,27.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,106.0,438.0,4.13,0.0,20.0,198.0,9.9,0.0,2.0,,0.0,0.0,0.0,64.0,81.6,88.6,71.6,0.0,59.0,,1988,0.0
Webster Slaughter,CLE,WR,24.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,462.0,15.4,3.0,1.0,,3.0,0.0,0.0,64.0,93.2,96.7,78.2,0.0,55.0,,1988,0.0
Jamie Holland,SDG,WR,24.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.33,0.0,39.0,536.0,13.74,1.0,1.0,,2.0,0.0,0.0,62.0,105.5,109.0,86.0,0.0,58.0,,1988,0.0
Perry Kemp,GNB,WR,27.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,620.0,12.92,0.0,3.0,,0.0,0.0,0.0,62.0,107.0,111.5,83.0,0.0,57.0,,1988,0.0
William Howard,TAM,RB,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,115.0,452.0,3.93,1.0,11.0,97.0,8.82,0.0,2.0,,1.0,0.0,0.0,61.0,69.9,73.9,64.4,0.0,60.0,,1988,0.0
Thomas Sanders,CHI,RB,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,332.0,3.49,3.0,9.0,94.0,10.44,0.0,5.0,,3.0,0.0,0.0,61.0,64.6,70.1,60.1,0.0,61.0,,1988,0.0
Gary Hogeboom,IND,QB,30.0,9.0,1.0,76.0,131.0,996.0,7.0,7.0,11.0,-8.0,-0.73,1.0,0.0,0.0,0.0,0.0,2.0,,1.0,0.0,0.0,59.0,57.0,68.0,64.0,0.0,33.0,,1988,0.0
Mike Wilson,SFO,WR,30.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,405.0,12.27,3.0,0.0,,3.0,0.0,0.0,59.0,91.5,94.5,75.0,0.0,59.0,,1988,0.0
Matt Bouza,IND,WR,29.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,342.0,13.68,4.0,0.0,,4.0,0.0,0.0,58.0,83.2,86.2,70.7,0.0,60.0,,1988,0.0
Robert Delpino,RAM,RB,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,147.0,4.32,0.0,30.0,312.0,10.4,2.0,2.0,,2.0,0.0,0.0,58.0,85.9,92.9,70.9,0.0,63.0,,1988,0.0
Earnest Jackson,PIT,RB,29.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,74.0,315.0,4.26,3.0,9.0,84.0,9.33,0.0,3.0,,3.0,0.0,0.0,58.0,63.9,68.4,59.4,0.0,62.0,,1988,0.0
Steve Young,SFO,QB,27.0,11.0,3.0,54.0,101.0,680.0,3.0,3.0,27.0,184.0,6.81,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,58.0,52.6,64.1,55.6,0.0,34.0,,1988,0.0
James Jones,DET,RB,27.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,96.0,314.0,3.27,0.0,29.0,259.0,8.93,0.0,2.0,,0.0,0.0,0.0,57.0,84.3,91.3,69.8,0.0,64.0,,1988,0.0
Stacey Bailey,ATL,WR,28.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,437.0,25.71,2.0,0.0,,2.0,0.0,0.0,56.0,72.7,75.7,64.2,0.0,62.0,,1988,0.0
Ron Davenport,MIA,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,55.0,273.0,4.96,0.0,30.0,282.0,9.4,0.0,1.0,,0.0,0.0,0.0,56.0,84.5,91.0,69.5,0.0,67.0,,1988,0.0
Floyd Dixon,ATL,WR,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,9.86,0.0,28.0,368.0,13.14,2.0,1.0,,2.0,0.0,0.0,56.0,82.7,86.2,68.7,0.0,61.0,,1988,0.0
Tim Manoa,CLE,RB,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,389.0,3.93,2.0,10.0,54.0,5.4,0.0,4.0,,2.0,0.0,0.0,56.0,62.3,67.3,57.3,0.0,65.0,,1988,0.0
Jamie Morris,WAS,RB,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,126.0,437.0,3.47,2.0,1.0,3.0,3.0,0.0,3.0,,2.0,0.0,0.0,56.0,54.0,58.5,53.5,0.0,66.0,,1988,0.0
Fred Banks,MIA,WR,26.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,430.0,18.7,2.0,0.0,,2.0,0.0,0.0,55.0,78.0,81.0,66.5,0.0,63.0,,1988,0.0
James Lofton,RAI,WR,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,549.0,19.61,0.0,0.0,,0.0,0.0,0.0,55.0,82.9,85.9,68.9,0.0,64.0,,1988,0.0
Darrin Nelson,MIN,RB,29.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,112.0,380.0,3.39,1.0,16.0,105.0,6.56,0.0,3.0,,1.0,0.0,0.0,55.0,67.5,75.0,59.5,0.0,68.0,,1988,0.0
Ron Johnson,PHI,WR,30.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,417.0,21.95,2.0,0.0,,2.0,0.0,0.0,54.0,72.7,75.7,63.2,0.0,65.0,,1988,0.0
Warren Williams,PIT,RB,23.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,87.0,409.0,4.7,0.0,11.0,66.0,6.0,1.0,3.0,,1.0,0.0,0.0,54.0,61.5,66.0,56.0,0.0,69.0,,1988,0.0
Tommy Kramer,MIN,QB,33.0,10.0,6.0,83.0,173.0,1264.0,5.0,9.0,14.0,8.0,0.57,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,53.0,50.4,63.9,59.4,0.0,35.0,,1988,0.0
James Saxon,KAN,RB,22.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,60.0,236.0,3.93,2.0,19.0,177.0,9.32,0.0,0.0,,2.0,0.0,0.0,53.0,72.3,78.3,62.8,0.0,70.0,,1988,0.0
Matt Suhey,CHI,RB,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,87.0,253.0,2.91,2.0,20.0,154.0,7.7,0.0,1.0,,2.0,0.0,0.0,53.0,71.7,78.2,61.7,0.0,72.0,,1988,0.0
James Wilder,TAM,RB,30.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,86.0,343.0,3.99,1.0,15.0,124.0,8.27,0.0,1.0,,1.0,0.0,0.0,53.0,66.7,73.2,59.2,0.0,71.0,,1988,0.0
Maurice Carthon,NYG,RB,27.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,46.0,146.0,3.17,2.0,19.0,194.0,10.21,1.0,0.0,,3.0,0.0,0.0,52.0,71.0,77.0,61.5,0.0,74.0,,1988,0.0
Willie Gault,RAI,WR,28.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,16.0,392.0,24.5,2.0,1.0,,2.0,0.0,0.0,52.0,66.6,70.1,58.6,0.0,66.0,,1988,0.0
Craig Heyward,NOR,RB,22.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,74.0,355.0,4.8,1.0,13.0,105.0,8.08,0.0,0.0,,1.0,0.0,0.0,52.0,65.0,71.0,58.5,0.0,73.0,,1988,0.0
Trumaine Johnson,BUF,WR,28.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,514.0,13.89,0.0,1.0,,0.0,0.0,0.0,51.0,87.4,90.9,68.9,0.0,67.0,,1988,0.0
Kelly Stouffer,SEA,QB,24.0,8.0,6.0,98.0,173.0,1106.0,4.0,6.0,19.0,27.0,1.42,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,0.0,51.0,45.9,57.4,51.9,0.0,36.0,,1988,0.0
Reggie Dupard,NWE,RB,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,151.0,2.9,2.0,34.0,232.0,6.82,0.0,1.0,,2.0,0.0,0.0,50.0,83.3,89.8,66.3,0.0,75.0,,1988,0.0
Pete Metzelaars,BUF,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,438.0,13.27,1.0,0.0,,1.0,0.0,0.0,50.0,82.8,85.8,66.3,0.0,13.0,,1988,0.0
Clarence Weathers,CLE,WR,26.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,436.0,15.03,1.0,2.0,,1.0,0.0,0.0,50.0,76.6,80.6,62.1,0.0,68.0,,1988,0.0
Babe Laufenberg,SDG,QB,29.0,8.0,6.0,69.0,144.0,778.0,4.0,5.0,31.0,120.0,3.87,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,49.0,47.1,59.1,52.1,0.0,37.0,,1988,0.0
Brad Muster,CHI,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,197.0,4.48,0.0,21.0,236.0,11.24,1.0,1.0,,1.0,0.0,0.0,49.0,69.3,75.8,58.8,0.0,76.0,,1988,0.0
Timmy Newsome,DAL,RB,30.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0,2.34,3.0,30.0,236.0,7.87,0.0,1.0,,3.0,0.0,0.0,49.0,78.1,81.6,63.1,0.0,77.0,,1988,0.0
Ray Butler,SEA,WR,32.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,242.0,13.44,4.0,0.0,,4.0,0.0,0.0,48.0,66.2,69.2,57.2,0.0,70.0,,1988,0.0
Jeff Chadwick,DET,WR,28.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,304.0,15.2,3.0,0.0,,3.0,0.0,0.0,48.0,68.4,71.4,58.4,0.0,69.0,,1988,0.0
Chuck Long,DET,QB,25.0,7.0,7.0,75.0,141.0,856.0,6.0,6.0,7.0,22.0,3.14,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,48.0,44.4,55.4,50.4,0.0,38.0,,1988,0.0
Michael Haynes,ATL,WR,23.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,232.0,17.85,4.0,0.0,,4.0,0.0,0.0,47.0,60.2,63.2,53.7,0.0,71.0,,1988,0.0
Ozzie Newsome,CLE,TE,32.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,343.0,9.8,2.0,0.0,,2.0,0.0,0.0,46.0,81.3,84.3,63.8,0.0,14.0,,1988,0.0
Pat Ryan,NYJ,QB,33.0,16.0,4.0,63.0,113.0,807.0,5.0,4.0,5.0,22.0,4.4,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,46.0,45.5,53.0,49.5,0.0,39.0,,1988,0.0
Ed West,GNB,TE,27.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,276.0,9.2,3.0,1.0,,3.0,0.0,0.0,46.0,74.6,78.1,59.6,0.0,15.0,,1988,0.0
Cody Carlson,HOU,QB,25.0,6.0,5.0,52.0,112.0,775.0,4.0,6.0,12.0,36.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,,1.0,0.0,0.0,45.0,39.6,51.1,45.6,0.0,40.0,,1988,0.0
John Taylor*,SFO,WR,26.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,325.0,23.21,2.0,6.0,,4.0,0.0,0.0,45.0,64.5,70.5,57.5,0.0,72.0,,1988,0.0
Walter Stanley,GNB,WR,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,28.0,436.0,15.57,0.0,3.0,,0.0,0.0,0.0,44.0,68.7,73.2,54.7,0.0,73.0,,1988,0.0
Cliff Stoudt,PHO,QB,33.0,16.0,2.0,63.0,113.0,747.0,6.0,8.0,14.0,57.0,4.07,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,44.0,39.6,52.6,47.6,0.0,41.0,,1988,0.0
Carl Bland,DET,WR,27.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,21.0,307.0,14.62,2.0,1.0,,2.0,0.0,0.0,43.0,63.1,66.6,52.6,0.0,74.0,,1988,0.0
Charles Lockett,PIT,WR,23.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,365.0,16.59,1.0,0.0,,1.0,0.0,0.0,43.0,64.5,67.5,53.5,0.0,76.0,,1988,0.0
Don Strock,CLE,QB,38.0,4.0,2.0,55.0,91.0,736.0,6.0,5.0,6.0,-2.0,-0.33,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,0.0,43.0,39.2,49.2,44.2,0.0,42.0,,1988,0.0
Weegie Thompson,PIT,WR,27.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,370.0,23.13,1.0,0.0,,1.0,0.0,0.0,43.0,59.0,62.0,51.0,0.0,75.0,,1988,0.0
Emile Harry,KAN,WR,25.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,362.0,13.92,1.0,0.0,,1.0,0.0,0.0,42.0,68.2,71.2,55.2,0.0,77.0,,1988,0.0
Chris Burkett,BUF,WR,26.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,354.0,15.39,1.0,0.0,,1.0,0.0,0.0,41.0,64.4,67.4,52.9,0.0,78.0,,1988,0.0
Gary Kubiak,DEN,QB,27.0,16.0,1.0,43.0,69.0,497.0,5.0,3.0,17.0,65.0,3.82,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,40.0,37.4,44.9,40.4,0.0,43.0,,1988,0.0
Gerald Willhite,DEN,RB,29.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,3.0,2.0,32.0,238.0,7.44,0.0,2.0,,2.0,0.0,0.0,40.0,69.7,73.7,53.7,0.0,78.0,,1988,0.0
