,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
345,Mark Kellar,MIN,RB,24,3,0,0,0,0,0,0,7,25,3.57,0,2,22,11.00,0,0,,0,,,5,6.7,6.7,5.7,,141,,
346,Loaird McCreary,MIA,TE,23,14,0,0,0,0,0,0,0,0,,0,2,51,25.50,0,0,,0,,,5,7.1,7.1,6.1,,47,,
347,Terry Nelson,RAM,TE,25,14,0,0,0,0,0,0,0,0,,0,4,48,12.00,0,0,,0,,,5,8.8,8.8,6.8,,48,,
348,Darnell Powell,BUF,RB,22,11,0,0,0,0,0,0,11,40,3.64,0,1,6,6.00,0,0,,0,,,5,5.6,5.6,5.1,,142,,
349,Oliver Ross,SEA,RB,27,10,0,0,0,0,0,0,13,23,1.77,0,2,22,11.00,0,1,,0,,,5,5.5,6.0,4.5,,143,,
350,Leonard Thompson,DET,WR,24,14,1,0,0,0,0,0,1,0,0.00,0,3,52,17.33,0,0,,0,,,5,8.2,8.2,6.7,,91,,
351,Don Buckey,NYJ,WR,23,4,0,0,0,0,0,0,0,0,,0,5,36,7.20,0,0,,0,,,4,8.6,8.6,6.1,,94,,
352,Marty Domres,SFO,QB,29,5,0,7,14,101,0,1,4,18,4.50,0,0,0,,0,0,,0,,,4,3.8,4.8,4.8,,58,,
353,Ricky Feacher,2TM,WR,22,13,0,0,0,0,0,0,0,0,,0,2,38,19.00,0,3,,0,,,4,2.8,4.3,1.8,,92,,
354,Kim Jones,NOR,RB,24,11,0,0,0,0,0,0,6,21,3.50,0,1,14,14.00,0,0,,0,,,4,4.5,4.5,4.0,,144,,
355,Bo Rather,CHI,WR,26,9,2,0,0,0,0,0,1,4,4.00,0,5,33,6.60,0,0,,0,,,4,8.7,8.7,6.2,,93,,
356,Freddie Scott,BAL,WR,24,10,0,0,0,0,0,0,0,0,,0,3,35,11.67,0,0,,0,,,4,6.5,6.5,5.0,,95,,
357,Melvin Baker,HOU,WR,26,8,0,0,0,0,0,0,1,2,2.00,0,3,32,10.67,0,0,,0,,,3,6.4,6.4,4.9,,96,,
358,Danny Buggs,2TM,WR,23,11,0,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,100,,
359,Steve Burks,NWE,WR,23,8,1,0,0,0,0,0,1,2,2.00,0,2,27,13.50,0,0,,0,,,3,4.9,4.9,3.9,,98,,
360,Steve Craig,MIN,TE,25,14,0,0,0,0,0,0,0,0,,0,3,33,11.00,0,0,,0,,,3,6.3,6.3,4.8,,49,,
361,Rick Jennings,OAK,RB,23,11,0,0,0,0,0,0,10,22,2.20,0,1,10,10.00,0,0,,0,,,3,4.2,4.2,3.7,,146,,
362,Jimmie Kennedy,BAL,TE,24,14,0,0,0,0,0,0,0,0,,0,1,32,32.00,0,0,,0,,,3,4.2,4.2,3.7,,50,,
363,Terry Kunz,OAK,RB,24,7,0,0,0,0,0,0,4,33,8.25,0,0,0,,0,0,,0,,,3,3.3,3.3,3.3,,145,,
364,Dave Mays,CLE,QB,27,4,0,9,20,101,0,1,5,14,2.80,0,0,0,,0,1,,0,,,3,2.4,3.9,3.4,,59,,
365,Jay Saldi,DAL,TE,22,13,3,0,0,0,0,0,1,19,19.00,0,1,6,6.00,0,0,,0,,,3,3.5,3.5,3.0,,51,,
366,Larry Schreiber,CHI,RB,29,14,0,0,0,0,0,0,4,15,3.75,0,1,16,16.00,0,1,,0,,,3,3.1,3.6,2.6,,147,,
367,John Schultz,DEN,WR,23,14,0,0,0,0,0,0,0,0,,0,2,29,14.50,0,1,,0,,,3,3.9,4.4,2.9,,99,,
368,Ron Shanklin,CHI,WR,28,5,5,0,0,0,0,0,0,0,,0,2,32,16.00,0,0,,0,,,3,5.2,5.2,4.2,,97,,
369,Altie Taylor,HOU,RB,29,11,0,0,0,0,0,0,5,11,2.20,0,2,15,7.50,0,0,,0,,,3,4.6,4.6,3.6,,148,,
370,Bob Adams,ATL,TE,30,13,0,0,0,0,0,0,0,0,,0,1,15,15.00,0,0,,0,,,2,2.5,2.5,2.0,,54,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Dennis Franklin,DET,WR,23,5,0,0,0,0,0,0,0,0,,0,1,16,16.00,0,0,,0,,,2,2.6,2.6,2.1,,104,,
373,Wallace Francis,ATL,WR,25,14,0,0,0,0,0,0,0,0,,0,2,24,12.00,0,0,,0,,,2,4.4,4.4,3.4,,101,,
374,Ron Groce,MIN,RB,22,4,0,0,0,0,0,0,3,18,6.00,0,0,0,,0,1,,0,,,2,0.8,1.3,0.8,,149,,
375,David Humm,OAK,QB,24,14,0,3,5,41,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,62,,
376,Ted Kwalick,OAK,TE,29,7,0,0,0,0,0,0,0,0,,0,4,15,3.75,0,0,,0,,,2,5.5,5.5,3.5,,55,,
377,Bob Lee,MIN,QB,30,4,1,15,30,156,0,2,2,2,1.00,0,0,0,,0,3,,0,,,2,-0.6,2.9,1.4,,60,,
378,Lee McGriff,TAM,WR,23,6,3,1,1,39,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,105,,
379,Mike Nott,KAN,QB,24,1,0,4,10,46,0,0,0,0,,0,0,0,,0,0,,0,,,2,1.8,1.8,1.8,,61,,
380,Dave Osborn,GNB,RB,33,6,0,0,0,0,0,0,6,16,2.67,0,0,0,,0,0,,0,,,2,1.6,1.6,1.6,,150,,
381,Fred Pagac,TAM,TE,24,14,3,0,0,0,0,0,1,4,4.00,0,2,15,7.50,0,0,,0,,,2,3.9,3.9,2.9,,53,,
382,Jackie Smith,STL,TE,36,12,0,0,0,0,0,0,0,0,,0,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,52,,
383,Earl Thomas,HOU,WR,28,7,1,0,0,0,0,0,0,0,,0,4,15,3.75,0,0,,0,,,2,5.5,5.5,3.5,,106,,
384,Billy Van Heusen,DEN,WR,30,7,0,0,0,0,0,0,1,20,20.00,0,0,0,,0,0,,0,,,2,2.0,2.0,2.0,,102,,
385,Don Zimmerman,2TM,WR,27,3,0,0,0,0,0,0,1,3,3.00,0,1,13,13.00,0,0,,0,,,2,2.6,2.6,2.1,,103,,
386,Chuck Bradley,SDG,TE,26,7,0,0,0,0,0,0,0,0,,0,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,57,,
387,Bill Donckers,STL,QB,25,1,0,1,1,16,0,0,0,0,,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,65,,
388,Gary Hammond,STL,WR,27,14,0,0,0,0,0,0,0,0,,0,1,5,5.00,0,1,,0,,,1,0.5,1.0,,,109,,
389,Jazz Jackson,NYJ,RB,24,7,0,0,0,0,0,0,1,6,6.00,0,2,3,1.50,0,1,,0,,,1,1.9,2.4,0.9,,151,,
390,Jim Obradovich,SFO,TE,23,14,0,0,0,0,0,0,0,0,,0,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,56,,
391,Steve Rivera,SFO,WR,22,11,1,0,0,0,0,0,0,0,,0,1,7,7.00,0,1,,0,,,1,0.7,1.2,0.2,,108,,
392,Norm Snead,NYG,QB,37,3,2,22,42,239,0,4,3,-1,-0.33,0,0,0,,0,1,,0,,,1,0.5,5.0,4.5,,63,,
393,Ricky Thompson,BAL,WR,22,9,0,0,0,0,0,0,0,0,,0,1,11,11.00,0,0,,0,,,1,2.1,2.1,1.6,,107,,
394,John Walton,PHI,QB,29,3,0,12,28,125,0,2,2,1,0.50,0,0,0,,0,0,,0,,,1,1.1,3.1,3.1,,64,,
395,Mike Barber,HOU,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,61,,
396,Jim Beirne,HOU,,30,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,124,,
397,Eddie Bell,SDG,,30,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,126,,
398,Jim Braxton,BUF,RB,27,1,1,0,0,0,0,0,1,0,0.00,0,0,0,,0,0,,0,,,,,,,,161,,
399,Boyd Brown,DEN,,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,,
400,Bob Brunet,WAS,,30,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,158,,
401,Allen Carter,NWE,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,165,,
402,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
403,Fred Coleman,BUF,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,59,,
404,Reggie Craig,KAN,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,111,,
405,Steve Crosby,NYG,RB,26,2,0,0,0,0,0,0,1,-1,-1.00,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,168,,
406,Gary Danielson,DET,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,71,,
407,Al Darby,2TM,,22,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
408,Brad Davis,ATL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,159,,
409,Keith Denson,NYJ,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,113,,
410,Karl Farmer,ATL,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,121,,
411,Brian Fryer,WAS,,23,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,117,,
412,Bob Gaddis,BUF,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,129,,
413,Jessie Green,GNB,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,116,,
414,Isaac Hagins,TAM,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,125,,
415,Bobby Hammond,NYG,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,156,,
416,Clint Haslerig,NYJ,,24,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,119,,
417,Clayton Heath,2TM,RB,25,8,0,0,0,0,0,0,1,0,0.00,0,0,0,,0,0,,0,,,,,,,,160,,
418,J.D. Hill,DET,WR,28,1,1,0,0,0,0,0,0,0,,0,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,110,,
419,Jim Hooks,DET,,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,167,,
420,Gary Huff,CHI,,25,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,69,,
421,Neal Jeffrey,SDG,QB,23,5,0,2,2,11,0,0,1,0,0.00,0,0,0,,0,1,,0,,,,-0.6,-0.1,-0.6,,66,,
422,Jim Jensen,DAL,,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,162,,
423,Steve Joachim,NYJ,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,70,,
424,Freeman Johns,RAM,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,120,,
425,Andrew Jones,NOR,RB,25,2,1,0,0,0,0,0,1,2,2.00,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,153,,
426,Vince Kendrick,TAM,RB,24,1,0,0,0,0,0,0,1,3,3.00,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,152,,
427,Leon McQuay,NOR,,26,4,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,155,,
428,Larry Mialik,SDG,,26,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,62,,
429,Willie Miller,CLE,,29,6,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,112,,
430,Eddie Moss,STL,,28,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,164,,
431,Tom Owen,NWE,QB,24,2,0,1,5,7,0,0,0,0,,0,0,0,,0,0,,0,,,,0.3,0.3,0.3,,67,,
432,Vince Papale,PHI,,30,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,127,,
433,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
434,Barry Pearson,KAN,,26,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,128,,
435,Bob Picard,2TM,,27,12,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,123,,
436,Scott Piper,ATL,,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,118,,
437,Andy Reid,BUF,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,157,,
438,Steve Rogers,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,166,,
439,Willie Spencer,MIN,RB,23,3,0,0,0,0,0,0,4,2,0.50,0,0,0,,0,1,,0,,,,-0.8,-0.3,-0.8,,154,,
440,Ken Starch,GNB,,22,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,163,,
441,Roger Wallace,NYG,,24,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,122,,
442,Leonard Willis,MIN,,23,14,0,0,0,0,0,0,0,0,,0,0,0,,0,4,,0,,,,-4.0,-2.0,-4.0,,114,,
443,Doug Winslow,WAS,,25,5,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,115,,
444,Sam Wyche,STL,QB,31,1,0,1,1,5,0,0,0,0,,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,68,,
445,Terry Hanratty,TAM,QB,28,3,1,6,14,32,0,1,1,1,1.00,0,0,0,,0,1,,0,,,-1,-1.6,-0.1,-0.6,,72,,
446,Larry Lawrence,TAM,QB,27,1,0,0,5,0,0,2,0,0,,0,0,0,,0,0,,0,,,-4,-4.0,-2.0,-2.0,,73,,
