,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
504,Yamon Figurs,2TM,WR,27,2,0,0,0,0,0,0,1,-4,-4.00,0,2,2,17,8.50,0,1,,0,,,1,3.3,3.3,2.3,,182,,
505,Korey Hall,GNB,RB,27,12,6,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,146,,
506,Ben Hartsock,NYJ,TE,30,16,7,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,,0,,,1,1.7,1.7,1.2,,91,,
507,Madison Hedgecock,NYG,RB,29,4,3,0,0,0,0,0,0,0,,0,2,2,8,4.00,0,0,,0,,,1,2.8,2.8,1.8,,148,,
508,Paul Hubbard,BUF,WR,25,1,1,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,186,,
509,Tory Humphrey,NOR,WR,27,6,2,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,184,,
510,Manuel Johnson,DAL,WR,24,2,0,0,0,0,0,0,0,0,,0,5,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,190,,
511,Erik Lorig,TAM,TE,24,9,1,0,0,0,0,0,0,0,,0,2,1,10,10.00,0,0,,0,,,1,2.0,2.0,1.5,,88,,
512,Kregg Lumpkin,TAM,RB,26,11,0,0,0,0,0,0,1,0,0.00,0,1,1,12,12.00,0,0,,0,,,1,2.2,2.2,1.7,,143,,
513,Carlton Mitchell,CLE,WR,22,5,0,0,0,0,0,0,1,9,9.00,0,1,0,0,,0,0,,0,,,1,0.9,0.9,0.9,,185,,
514,Jordan Palmer,CIN,QB,26,1,0,3,3,18,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,71,,
515,Cedric Peerman,CIN,RB,24,7,0,0,0,0,0,0,2,1,0.50,0,3,1,11,11.00,0,0,,0,,,1,2.2,2.2,1.7,,144,,
516,Chad Pennington,MIA,QB,34,1,1,1,2,19,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,70,,
517,Chris Pressley,2TM,RB,24,7,0,0,0,0,0,0,1,0,0.00,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,149,,
518,Richard Quinn,DEN,TE,24,14,4,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,,0,,,1,1.9,1.9,1.4,,89,,
519,Chris Redman,ATL,QB,33,2,0,4,6,20,0,0,1,-1,-1.00,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,72,,
520,Alex Smith,CLE,TE,28,3,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,,0,,,1,1.6,1.6,1.1,,92,,
521,Kyle Williams,SFO,WR,22,5,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,187,,
522,Garrett Wolfe,CHI,RB,26,16,0,0,0,0,0,0,4,8,2.00,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,147,,
523,Andre' Anderson,BUF,,22,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,158,,
524,Deon Anderson,DAL,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,1,,
525,Jake Ballard,NYG,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,,
526,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
527,Gary Banks,SDG,WR,29,2,2,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,,0,,,,1.2,1.2,0.7,,192,,
528,Gary Barnidge,CAR,,25,16,3,0,0,0,0,0,0,0,,0,9,0,0,,0,0,,0,,,,,,,,96,,
529,Arnaz Battle,PIT,,30,15,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,197,,
530,Joique Bell,2TM,,24,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,160,,
531,Chris Brooks,IND,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,204,,
532,Andre Brown,2TM,RB,24,4,0,0,0,0,0,0,2,-1,-0.50,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,167,,
533,Duke Calhoun,NYG,WR,23,9,0,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,,0,,,,1.4,1.4,0.9,,191,,
534,Jehuu Caulcrick,BUF,RB,27,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,152,,
535,Brian Clark,DET,,27,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,193,,
536,Colin Cloherty,SFO,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,98,,
537,Daniel Coats,2TM,,26,10,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,102,,
538,Brodie Croyle,KAN,QB,27,2,1,8,19,38,0,1,0,0,,0,0,0,0,,0,0,,0,,,,-0.5,0.5,0.5,,78,,
539,Victor Cruz,NYG,,24,3,0,,,,,,,,,,,,,,,,,0,,,,,,,,213,,
540,Jeff Cumberland,NYJ,TE,23,1,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,94,,
541,Dominique Curry,STL,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,208,,
542,Britt Davis,DEN,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,206,,
543,Garrett Graham,HOU,,24,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,,
544,Clark Harris,CIN,,26,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,112,,
545,Chris Henry,SEA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,156,,
546,Lex Hilliard,MIA,RB,26,16,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,150,,
547,Jesse Holley,DAL,,26,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,212,,
548,Jeremy Horne,KAN,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,200,,
549,Rashawn Jackson,CAR,,23,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,163,,
550,Brian Jennings,SFO,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,,
551,Darcy Johnson,STL,,27,4,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,104,,
552,Jerome Johnson,ARI,,25,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,162,,
553,Larry Johnson,WAS,RB,31,2,0,0,0,0,0,0,5,2,0.40,0,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,151,,
554,Onrea Jones,ARI,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,209,,
555,Billy Latsko,SDG,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,155,,
556,Mike Leach,ARI,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,99,,
557,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
558,Elbert Mack,TAM,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,,-2.0,-1.0,-2.0,,211,,
559,Charly Martin,CAR,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,195,,
560,Jeron Mastrud,MIA,,23,8,2,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,108,,
561,John Matthews,JAX,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,199,,
562,Anthony McCoy,SEA,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,106,,
563,Lonyae Miller,DAL,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,164,,
564,Devin Moore,IND,RB,25,4,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,2,1,0,,,,-2.2,-1.2,-2.2,,168,,
565,Kenny Moore,IND,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,1,0,,,,-2.0,-1.0,-2.0,,198,,
566,Matthew Mulligan,NYJ,,25,13,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,101,,
567,John Nalbone,MIA,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,,
568,Dan Orlovsky,HOU,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,,
569,Montell Owens*,JAX,,26,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,166,,
570,Jalen Parmele,BAL,,25,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,,0,,,,,,,,159,,
571,Dennis Pitta,BAL,TE,25,11,0,0,0,0,0,0,0,0,,0,5,1,1,1.00,0,0,,0,,,,1.1,1.1,0.6,,95,,
572,Courtney Roby,NOR,,27,13,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,0,,,,-2.0,-1.0,-2.0,,202,,
573,Sage Rosenfels,NYG,QB,32,12,0,0,0,0,0,0,3,-3,-1.00,0,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,77,,
574,Martin Rucker,DAL,,25,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,111,,
575,Derek Schouman,STL,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,,
576,Chad Simpson,WAS,,25,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,165,,
577,Matthew Slater,NWE,,25,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,205,,
578,Alfonso Smith,ARI,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,161,,
579,Antone Smith,ATL,RB,25,9,0,0,0,0,0,0,1,-3,-3.00,0,1,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,169,,
580,Marcus Smith,BAL,,25,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,207,,
581,Rusty Smith,TEN,QB,23,2,1,20,40,200,0,4,0,0,,0,0,0,0,,0,0,,0,,,,,4.0,4.0,,74,,
582,Taj Smith,IND,,27,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,194,,
583,Justin Snow,IND,,34,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,110,,
584,Devin Thomas,3TM,,24,9,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,203,,
585,Derrick Townsel,HOU,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,196,,
586,Billy Volek,SDG,QB,34,3,0,1,1,8,0,0,6,-5,-0.83,0,0,0,0,,0,0,,0,,,,-0.2,-0.2,-0.2,,76,,
587,Chauncey Washington,STL,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,154,,
588,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
589,Leonard Weaver,PHI,RB,28,1,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,0,,0,,,,,,,,157,,
590,Ernest Wilford,JAX,TE,31,2,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,93,,
591,Demetrius Williams,CLE,,27,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,210,,
592,George Wilson,BUF,,29,16,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,201,,
593,DeShawn Wynn,2TM,,27,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,153,,
594,Joe Zelenka,ATL,,34,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,97,,
595,Levi Brown,BUF,QB,23,1,0,2,3,24,0,1,0,0,,0,0,0,0,,0,0,,0,,,-1,-1.0,,,,79,,
596,Brian Brohm,BUF,QB,25,1,1,10,23,106,0,3,0,0,,0,0,0,0,,0,1,1,0,,,-2,-3.8,0.2,-0.8,,80,,
597,Todd Collins,CHI,QB,39,2,1,10,27,68,0,5,0,0,,0,0,0,0,,0,0,,0,,,-7,-7.3,-2.3,-2.3,,81,,
