,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
347,Paul Costa,BUF,,31,9,6,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,60,,
348,Larry Crowe,PHI,RB,22,1,0,0,0,0,0,0,1,2,2.00,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,135,,
349,Pat Curran,RAM,,27,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,54,,
350,Calvin Demery,MIN,,22,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,105,,
351,Willie Franklin,BAL,,23,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,99,,
352,Thom Gatewood,NYG,,22,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,51,,
353,Paul Gibson,GNB,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,102,,
354,Edd Hargett,NOR,,25,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
355,Don Heater,STL,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,138,,
356,Don Horn,DEN,,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,,
357,Clark Hoss,PHI,,23,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,53,,
358,John Huarte,CHI,QB,29,2,0,2,5,14,0,0,1,-2,-2.00,0,0,0,,0,1,,0,,,,-0.6,-0.1,-0.6,,53,,
359,Mike Hull,WAS,,27,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,139,,
360,Ed Jenkins,MIA,,22,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,143,,
361,Lewis Jolley,HOU,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,141,,
362,Jeff Jordan,WAS,,27,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,140,,
363,Mike Kelly,CIN,,24,13,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,0,,,,-1.0,-0.5,-1.0,,55,,
364,Rich Kotite,NYG,,30,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
365,Matt Maslowski,CHI,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,97,,
366,Henry Matthews,NWE,,23,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,144,,
367,Lawrence McCutcheon,RAM,,22,3,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,142,,
368,Jim McFarland,STL,,25,10,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,52,,
369,Clifton McNeil,WAS,,32,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,106,,
370,Larry Mialik,ATL,,22,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Reece Morrison,2TM,RB,27,10,0,0,0,0,0,0,1,2,2.00,0,0,0,,0,0,,0,,,,0.2,0.2,0.2,,136,,
373,Frank Patrick,GNB,QB,25,2,0,1,4,9,0,0,0,0,,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,52,,
374,Barry Pearson,PIT,,22,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,98,,
375,Ara Person,STL,,24,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,50,,
376,Virgil Robinson,NOR,RB,25,3,0,0,0,0,0,0,5,1,0.20,0,0,0,,0,0,,0,,,,0.1,0.1,0.1,,137,,
377,Matt Snell,NYJ,,31,4,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,1,,
378,John Sykes,SDG,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,100,,
379,Bill Thomas,DAL,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,145,,
380,Pete Watson,CIN,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,59,,
381,Cephus Weatherspoon,NOR,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,103,,
382,Sam Wyche,WAS,,27,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
383,Bill Nelsen,CLE,QB,31,4,1,14,31,141,0,3,1,-2,-2.00,0,0,0,,0,0,,0,,,-1,-0.6,2.4,2.4,,59,,
384,Wayne Clark,SDG,QB,25,13,0,2,6,67,0,2,2,-8,-4.00,0,0,0,,0,2,,0,,,-2,-4.1,-1.1,-2.1,,61,,
385,Leo Hart,BUF,QB,23,2,1,6,15,53,0,3,5,19,3.80,0,0,0,,0,2,,0,,,-2,-4.0,,-1.0,,60,,
386,Pat Sullivan,ATL,QB,22,14,0,3,19,44,0,3,2,8,4.00,0,0,0,,0,2,,0,,,-3,-5.4,-1.4,-2.4,,62,,
387,Ed Baker,HOU,QB,24,1,0,4,10,47,0,4,1,9,9.00,0,0,0,,0,0,,0,,,-5,-5.2,-1.2,-1.2,,63,,
