,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
345,Larry Krause,GNB,RB,25,14,0,0,0,0,0,0,1,8,8.00,0,0,0,,0,1,,0,,,1,-0.2,0.3,-0.2,,139,,
346,Jim McFarland,STL,TE,26,14,0,0,0,0,0,0,0,0,,0,2,10,5.00,0,0,,1,,,1,9.0,9.0,8.0,,46,,
347,Warren McVea,KAN,RB,27,7,0,0,0,0,0,0,4,5,1.25,0,0,0,,0,1,,0,,,1,-0.5,,-0.5,,141,,
348,Jim O'Brien,DET,WR,26,10,0,0,0,0,0,0,0,0,,0,2,14,7.00,0,0,,0,,,1,41.4,3.4,40.4,,93,,
349,Jack Rizzo,NYG,RB,24,6,0,0,0,0,0,0,1,3,3.00,0,1,11,11.00,0,0,,0,,,1,2.4,2.4,1.9,,136,,
350,Rod Sherman,RAM,WR,29,3,0,0,0,0,0,0,0,0,,0,1,8,8.00,0,0,,0,,,1,1.8,1.8,1.3,,97,,
351,Rocky Thompson,NYG,RB,26,1,0,0,0,0,0,0,5,5,1.00,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,142,,
352,Dick Witcher,SFO,WR,29,14,0,0,0,0,0,0,0,0,,0,1,13,13.00,0,0,,0,,,1,2.3,2.3,1.8,,95,,
353,Warren Bankston,OAK,,26,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,144,,
354,Jim Beirne,HOU,,27,1,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,103,,
355,Ed Beverly,SFO,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,115,,
356,Rocky Bleier,PIT,RB,27,12,0,0,0,0,0,0,3,0,0.00,0,0,0,,0,2,,0,,,,-2.0,-1.0,-2.0,,147,,
357,Bob Brunet,WAS,RB,27,14,0,0,0,0,0,0,2,4,2.00,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,143,,
358,Cullen Bryant,RAM,,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,1,,,,6.0,6.0,6.0,,149,,
359,Dennis Cambal,NYJ,,24,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
360,Al Chandler,CIN,,23,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,49,,
361,Greg Cook,CIN,QB,27,1,0,1,3,11,0,0,0,0,,0,0,0,,0,0,,0,,,,0.4,0.4,0.4,,55,,
362,Nate Dorsey,NWE,,23,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,113,,
363,Brian Dowling,NWE,,26,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
364,Mike Ernst,CIN,,23,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,,
365,Wallace Francis,BUF,,22,12,0,0,0,0,0,0,0,0,,0,0,0,,0,1,,2,,,,11.0,11.5,11.0,,105,,
366,Thom Gatewood,NYG,,23,7,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,50,,
367,Paul Gipson,NWE,RB,27,5,0,0,0,0,0,0,5,-1,-0.20,0,0,0,,0,1,,0,,,,-1.1,-0.6,-1.1,,152,,
368,Edd Hargett,HOU,,26,5,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,58,,
369,Leo Hayden,STL,,25,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,145,,
370,Mike Hull,WAS,RB,28,13,0,0,0,0,0,0,2,-3,-1.50,0,0,0,,0,0,,0,,,,-0.3,-0.3,-0.3,,153,,
371,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
372,Fred Hyatt,2TM,,27,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,100,,
373,Dave Juenger,CHI,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,107,,
374,Mike Kelly,NOR,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,52,,
375,Ted Koy,BUF,,26,13,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,57,,
376,Kent Kramer,PHI,,29,11,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,53,,
377,Dan Kratzer,KAN,,24,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,108,,
378,Fran Lynch,DEN,,28,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,151,,
379,Ron Mayo,HOU,,23,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,51,,
380,Ron McBride,GNB,,25,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,150,,
381,Clifton McNeil,HOU,WR,33,3,0,0,0,0,0,0,0,0,,0,1,3,3.00,0,0,,0,,,,1.3,1.3,0.8,,99,,
382,Terry Nelson,RAM,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,55,,
383,Marv Owens,STL,,23,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,104,,
384,Gary Parris,SDG,,23,9,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,48,,
385,Bob Picard,PHI,,24,14,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,101,,
386,Jeff Queen,OAK,,27,9,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,146,,
387,Bo Rather,MIA,,23,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,106,,
388,Mike Reppond,CHI,,22,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,110,,
389,Preston Riley,NOR,,26,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,114,,
390,Glenn Scolnik,PIT,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,109,,
391,Ken Smith,CLE,,22,13,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,54,,
392,Thomas Smith,MIA,,24,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,148,,
393,Dave Sullivan,CLE,,22,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,102,,
394,Joe Sweet,RAM,,25,8,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,112,,
395,Speedy Thomas,NOR,,26,6,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,111,,
396,Billy Truax,DAL,,30,2,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,,,,,,56,,
397,Bill Cappleman,DET,QB,26,7,0,5,11,33,0,1,1,-2,-2.00,0,0,0,,0,0,,0,,,-1,-0.9,0.1,0.1,,59,,
398,John Reaves,PHI,QB,23,1,0,5,19,17,0,1,2,2,1.00,0,0,0,,0,1,,0,,,-1,-2.1,-0.6,-1.1,,60,,
399,Bob Davis,NOR,QB,28,2,0,5,17,14,0,2,3,10,3.33,0,0,0,,0,2,,0,,,-2,-4.4,-1.4,-2.4,,62,,
400,Bill Demory,NYJ,QB,23,6,3,12,39,159,2,8,4,-1,-0.25,0,0,0,,0,2,,0,,,-2,-3.7,5.3,4.3,,61,,
