,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
500,Shaun Chapas,DET,RB,24,3,1,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,164,,
501,Chase Coffman,ATL,TE,26,5,0,0,0,0,0,0,0,0,,0,1,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,89,,
502,Austin Collie,IND,WR,27,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,192,,
503,Chris Cooley,WAS,RB,30,9,2,0,0,0,0,0,0,0,,0,3,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,161,,
504,Trent Edwards,PHI,QB,29,1,0,2,2,14,0,0,0,0,,0,1,0,0,,0,0,0,0,,,1,0.6,0.6,0.6,,62,,
505,Tommy Gallarda,ATL,TE,24,9,0,0,0,0,0,0,0,0,,0,4,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,92,,
506,David Gilreath,PIT,WR,24,3,0,0,0,0,0,0,1,7,7.00,0,2,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,190,,
507,Jonathan Grimes,3TM,RB,23,11,2,0,0,0,0,0,2,6,3.00,0,2,2,7,3.50,0,0,0,0,,,1,3.3,3.3,2.3,,152,,
508,Chris Gronkowski,DEN,RB,26,14,0,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,155,,
509,Dan Herron,CIN,RB,23,3,0,0,0,0,0,0,4,5,1.25,0,1,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,165,,
510,Andre Holmes,DAL,WR,24,7,0,0,0,0,0,0,0,0,,0,2,2,11,5.50,0,0,0,0,,,1,3.1,3.1,2.1,,186,,
511,Robert Hughes,IND,RB,23,5,1,0,0,0,0,0,1,5,5.00,0,1,1,3,3.00,0,0,0,0,,,1,1.8,1.8,1.3,,159,,
512,Brandon Jacobs,SFO,RB,30,2,0,0,0,0,0,0,5,7,1.40,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,163,,
513,Dominique Jones,IND,TE,25,4,1,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,91,,
514,Stefan Logan,DET,RB,31,16,0,0,0,0,0,0,3,17,5.67,0,7,6,28,4.67,0,6,2,0,,,1,6.5,8.5,3.5,,167,,
515,Reagan Maui'a,ARI,RB,28,3,1,0,0,0,0,0,0,0,,0,1,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,162,,
516,Corey McIntyre,BUF,RB,33,16,3,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,157,,
517,Evan Moore,2TM,TE,27,15,1,0,0,0,0,0,0,0,,0,8,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,93,,
518,Preston Parker,TAM,WR,25,2,0,0,0,0,0,0,1,7,7.00,0,2,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,191,,
519,Lousaka Polite,ATL,RB,31,6,5,0,0,0,0,0,0,0,,0,7,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,158,,
520,Zach Potter,JAX,TE,26,16,5,0,0,0,0,0,0,0,,0,7,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,95,,
521,Allen Reisner,2TM,TE,24,6,2,0,0,0,0,0,0,0,,0,2,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,87,,
522,Courtney Roby,NOR,WR,29,13,0,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,187,,
523,Dane Sanzenbacher,2TM,WR,24,7,2,0,0,0,0,0,0,0,,0,3,1,7,7.00,0,0,0,0,,,1,1.7,1.7,1.2,,189,,
524,Da'Rel Scott,NYG,RB,24,4,0,0,0,0,0,0,6,9,1.50,0,0,0,0,,0,0,0,0,,,1,0.9,0.9,0.9,,156,,
525,Rusty Smith,TEN,QB,25,1,0,3,5,34,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,60,,
526,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
527,Isaiah Stanback,JAX,TE,28,6,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,94,,
528,Sammie Stroughter,TAM,WR,26,2,0,0,0,0,0,0,0,0,,0,2,1,14,14.00,0,0,0,0,,,1,2.4,2.4,1.9,,183,,
529,Will Ta'ufo'ou,JAX,RB,26,6,1,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,166,,
530,Ryan Taylor,GNB,TE,25,16,1,0,0,0,0,0,0,0,,0,1,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,90,,
531,Tyler Thigpen,BUF,QB,28,4,0,3,5,30,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,1,1.1,1.1,1.1,,61,,
532,Jordan Todman,JAX,RB,22,1,0,0,0,0,0,0,3,8,2.67,0,1,1,0,0.00,0,0,0,0,,,1,1.8,1.8,1.3,,160,,
533,Jordan White,NYJ,WR,24,3,0,0,0,0,0,0,0,0,,0,3,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,184,,
534,Keiland Williams,2TM,RB,26,14,0,0,0,0,0,0,2,3,1.50,0,2,2,9,4.50,0,0,0,0,,,1,3.2,3.2,2.2,,153,,
535,Kellen Winslow,NWE,TE,29,1,0,0,0,0,0,0,0,0,,0,2,1,12,12.00,0,0,0,0,,,1,2.2,2.2,1.7,,88,,
536,Kamar Aiken,NWE,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,229,,
537,Alvester Alexander,2TM,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,187,,
538,Joe Anderson,CHI,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,245,,
539,Adrian Arrington,NOR,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,209,,
540,Billy Bajema,BAL,,30,8,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,110,,
541,Edwin Baker,SDG,,21,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,188,,
542,Jake Ballard,NWE,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,97,,
543,Joe Banyard,MIN,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,170,,
544,Brandon Barden,TEN,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,104,,
545,Phil Bates,SEA,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,248,,
546,Travis Beckum,NYG,,25,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,125,,
547,Josh Bellamy,KAN,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,230,,
548,Tim Benford,DAL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,225,,
549,Jahvid Best,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,185,,
550,Matt Blanchard,CHI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,72,,
551,Brandon Bostick,GNB,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,130,,
552,Allen Bradford,SEA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,172,,
553,LaMark Brown,MIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,122,,
554,Mike Brown,JAX,,23,2,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,242,,
555,Vincent Brown,SDG,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,212,,
556,Lamont Bryant,CAR,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,205,,
557,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
558,Troy Burrell,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,201,,
559,Deon Butler,SEA,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,222,,
560,Jake Byrne,HOU,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,123,,
561,Duke Calhoun,OAK,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,235,,
562,David Carr,NYG,QB,33,2,0,2,3,19,0,0,3,-3,-1.00,0,0,0,0,,0,1,0,0,,,,0.5,0.5,0.5,,63,,
563,Derek Carrier,PHI,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,249,,
564,Greg Childs,MIN,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,218,,
565,Jimmy Clausen,CAR,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,76,,
566,Kellen Clemens,STL,QB,29,2,0,1,3,39,0,1,2,5,2.50,0,0,0,0,,0,1,0,0,,,,0.1,1.1,1.1,,64,,
567,Danny Coale,DAL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,234,,
568,B.J. Coleman,GNB,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,79,,
569,Derrick Coleman,SEA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,192,,
570,Kevin Cone,ATL,,24,12,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,238,,
571,John Conner,2TM,,25,5,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,174,,
572,Mike Cox,ATL,RB,27,8,7,0,0,0,0,,0,0,,0,3,3,22,7.33,0,,,0,,,,,,,,199,,
573,B.J. Cunningham,PHI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,204,,
574,Dominique Curry,DET,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,198,,
575,Austin Davis,STL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,68,,
576,Bryce Davis,CIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,131,,
577,Dominique Davis,ATL,,23,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,77,,
578,Jeff Demps,NWE,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,195,,
579,Dennis Dixon,BAL,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,81,,
580,Larry Donnell,NYG,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,133,,
581,David Douglas,TAM,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,232,,
582,Drake Dunsmore,TAM,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,111,,
583,Jeremy Ebert,NWE,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,211,,
584,Michael Egnew,MIA,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,116,,
585,Darren Evans,TEN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,193,,
586,Bradie Ewing,ATL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,4,,
587,Tony Fiammetta,NWE,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,198,,
588,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
589,Chase Ford,2TM,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,128,,
590,Jeff Fuller,MIA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,233,,
591,Terrance Ganaway,STL,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,175,,
592,David Gettis,CAR,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,224,,
593,Chris Givens,NOR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,210,,
594,Brittan Golden,JAX,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,199,,
595,Richard Goodman,SDG,,25,7,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,216,,
596,Daniel Graham,NOR,,34,6,0,,,,,,,,,,0,,,,,,,0,,,,,,,,136,,
597,Jonas Gray,MIA,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,194,,
598,Jared Green,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,214,,
599,Rex Grossman,WAS,,32,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,65,,
600,Saalim Hakim,NOR,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,247,,
601,Chad Hall,SFO,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,197,,
602,Jewel Hampton,SFO,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,197,,
603,Caleb Hanie,DEN,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,70,,
604,Darius Hanks,WAS,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,228,,
605,Chandler Harnish,IND,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,66,,
606,Clark Harris,CIN,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,112,,
607,Jerome Harrison,DET,,29,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,182,,
608,Cooper Helfet,SEA,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,105,,
609,Junior Hemingway,KAN,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,240,,
610,Brad Herman,NWE,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,100,,
611,Michael Higgins,NOR,TE,25,2,1,0,0,0,0,0,0,0,,0,1,1,-3,-3.00,0,0,0,0,,,,0.7,0.7,0.2,,134,,
612,Trindon Holliday,2TM,WR,26,15,0,0,0,0,0,0,0,0,,0,2,2,17,8.50,0,6,1,2,,,,13.7,14.7,12.7,,253,,
613,Emil Igwenagu,PHI,,23,3,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,1,,
614,Jerrell Jackson,JAX,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,237,,
615,Marcus Jackson,ATL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,207,,
616,Javarris James,ARI,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,171,,
617,A.J. Jenkins,SFO,,23,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,200,,
618,Brian Jennings,SFO,,36,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,101,,
619,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
620,Jeremiah Johnson,DEN,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,177,,
621,Case Keenum,HOU,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,80,,
622,Mike Leach,ARI,,36,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,,,,,,,,121,,
623,Ricardo Lockette,SFO,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,251,,
624,Lance Long,DET,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,196,,
625,Elbert Mack,NOR,,26,7,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,,,,,,,,206,,
626,Jeff Maehl,HOU,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,213,,
627,Owen Marecic,CLE,,24,10,2,0,0,0,0,0,0,0,,0,5,0,0,,0,0,0,0,,,,,,,,5,,
628,Jeron Mastrud,MIA,,25,14,1,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,98,,
629,Josh McCown,CHI,,33,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,69,,
630,Luke McCown,ATL,QB,31,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,-0.3,-0.3,-0.3,,83,,
631,Sean McGrath,SEA,,25,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,127,,
632,Marvin McNutt,PHI,,23,4,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,226,,
633,Davin Meggett,IND,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,189,,
634,Kerry Meier,ATL,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,194,,
635,Lonyae Miller,BAL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,190,,
636,Devin Moore,DET,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,183,,
637,Kashif Moore,2TM,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,217,,
638,Kellen Moore,DET,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,74,,
639,Cameron Morrah,SEA,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,120,,
640,Dale Moss,CHI,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,250,,
641,Derek Moye,PIT,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,231,,
642,Legedu Naanee,MIA,WR,29,4,1,0,0,0,0,0,0,0,,0,5,1,19,19.00,0,1,1,0,,,,0.9,1.9,0.4,,252,,
643,Adam Nissley,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,124,,
644,Danny Noble,TAM,,23,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,113,,
645,Jamize Olawale,OAK,,23,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,6,,
646,Kassim Osgood,DET,,32,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,239,,
647,Jordan Palmer,JAX,,28,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,,
648,Nathan Palmer,IND,WR,23,5,0,0,0,0,0,0,0,0,,0,4,1,-4,-4.00,0,0,0,0,,,,0.6,0.6,0.1,,254,,
649,Deangelo Peterson,WAS,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,109,,
650,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
651,Chris Polk,PHI,,23,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,181,,
652,Royce Pollard,NYJ,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,219,,
653,Tauren Poole,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,180,,
654,Taylor Price,JAX,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,223,,
655,Andrew Quarless,GNB,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,119,,
656,Richard Quinn,CIN,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,103,,
657,Bobby Rainey,BAL,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,196,,
658,Bert Reed,PIT,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,215,,
659,Adrien Robinson,NYG,,24,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,106,,
660,Gerrell Robinson,ARI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,203,,
661,James Rodgers,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,236,,
662,Nelson Rosario,CAR,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,115,,
663,Martin Rucker,KAN,,27,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,108,,
664,Greg Salas,2TM,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,246,,
665,Owen Schmitt,OAK,RB,27,13,4,0,0,0,0,0,2,1,0.50,0,0,0,0,,0,0,0,0,,,,0.1,0.1,0.1,,169,,
666,Tray Session,OAK,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,221,,
667,Visanthe Shiancoe,NWE,,32,4,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,117,,
668,Mickey Shuler,OAK,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,118,,
669,Matthew Slater*,NWE,,27,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,193,,
670,Brad Smelley,CLE,TE,23,2,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,96,,
671,Antone Smith,ATL,,27,13,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,176,,
672,Armond Smith,CAR,RB,26,4,0,0,0,0,0,0,3,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,,178,,
673,Michael Smith,TAM,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,186,,
674,Justin Snow,WAS,,36,8,0,,,,,,,,,,,,,,,,,0,,,,,,,,137,,
675,Nate Solder,NWE,,24,16,16,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,129,,
676,Stephen Spach,JAX,,30,1,0,,,,,,,,,,,,,,,,,0,,,,,,,,138,,
677,Kory Sperry,ARI,,27,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,114,,
678,Drew Stanton,IND,,28,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,78,,
679,Nick Stephens,DAL,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,67,,
680,Maurice Stovall,JAX,,27,10,1,,,,,,,,,,0,,,,,,0,0,,,,,,,,257,,
681,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
682,Tommy Streeter,BAL,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,241,,
683,Chris Summers,MIN,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,208,,
684,Phillip Supernaw,HOU,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,132,,
685,Andrew Szczerba,ATL,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,107,,
686,Alex Tanney,KAN,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,75,,
687,Marcus Thigpen,MIA,RB,26,16,0,0,0,0,0,0,1,8,8.00,0,2,1,15,15.00,0,1,1,2,,,,13.3,14.3,12.8,,168,,
688,Julius Thomas,DEN,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,126,,
689,Nick Toon,NOR,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,220,,
690,Ryan Torain,NYG,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,179,,
691,Patrick Turner,NYJ,,25,2,0,0,0,0,0,0,0,0,,0,5,0,0,,0,0,0,0,,,,,,,,202,,
692,Brian Tyms,MIA,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,227,,
693,Josh Vaughan,ATL,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,184,,
694,Matt Veldman,JAX,,24,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,99,,
695,Joe Webb,MIN,QB,26,1,0,0,0,0,0,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,-0.1,-0.1,-0.1,,82,,
696,Griff Whalen,IND,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,243,,
697,Charlie Whitehurst,SDG,,30,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,71,,
698,Fozzy Whittaker,ARI,,23,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,191,,
699,Eddie Williams,CLE,,25,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,3,,
700,Javarris Williams,WAS,,26,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,173,,
701,Mike Willie,SDG,,22,,,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,195,,
702,George Wilson,BUF,,31,16,16,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,244,,
703,Will Yeatman,MIA,,24,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,102,,
704,Dedrick Epps,NYJ,TE,24,3,0,0,0,0,0,0,0,0,,0,1,1,9,9.00,0,1,1,0,,,-1,-0.1,0.9,-0.6,,135,,
