,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
171,Jimmy Rogers,NOR,RB,27,9,1,0,0,0,0,0,60,178,2.97,2,4,17,4.25,0,0,,2,,,32,35.5,38.5,33.5,,64,,
172,Joe Senser,MIN,TE,26,9,9,0,0,0,0,0,0,0,,0,29,261,9.00,1,0,,1,,,32,61.1,64.1,46.6,,16,,
173,Brian Baschnagel,CHI,WR,28,9,9,0,1,0,0,0,0,0,,0,12,194,16.17,2,0,,2,,,31,43.4,46.4,37.4,,56,,
174,Clarence Harmon,WAS,RB,27,9,0,0,0,0,0,0,38,168,4.42,1,11,86,7.82,0,0,,1,,,31,42.4,45.4,36.9,,65,,
175,Steve Kreider,CIN,WR,24,9,0,0,0,0,0,0,0,0,,0,16,230,14.38,1,0,,1,,,31,46.0,48.0,38.0,,58,,
176,John Mistler,NYG,WR,24,9,1,0,0,0,0,0,0,0,,0,18,191,10.61,2,0,,2,,,31,49.1,52.1,40.1,,57,,
177,Mickey Shuler,NYJ,TE,26,9,3,0,0,0,0,0,0,0,,0,8,132,16.50,3,0,,3,,,31,39.2,42.2,35.2,,17,,
178,Don Warren,WAS,TE,26,9,9,0,0,0,0,0,0,0,,0,27,310,11.48,0,0,,0,,,31,58.0,61.0,44.5,,18,,
179,Matt Cavanaugh,NWE,QB,26,7,3,27,60,490,5,5,2,3,1.50,0,0,0,,0,1,,0,,,30,28.9,37.4,33.9,,32,,
180,Joe Rose,MIA,TE,25,9,0,0,0,0,0,0,0,0,,0,16,182,11.38,2,0,,2,,,30,46.2,49.2,38.2,,19,,
181,Rob Carpenter,NYG,RB,27,5,5,0,0,0,0,0,67,204,3.04,1,7,29,4.14,0,0,,1,,,29,36.3,39.3,32.8,,66,,
182,Earl Cooper,SFO,RB,25,9,5,0,0,0,0,0,24,77,3.21,0,19,153,8.05,1,1,,1,,,29,47.0,50.5,37.5,,67,,
183,Floyd Eddings,NYG,WR,24,4,1,0,0,0,0,0,2,12,6.00,0,14,275,19.64,0,0,,0,,,29,42.7,45.7,35.7,,61,,
184,Paul Johns,SEA,WR,24,9,9,0,0,0,0,0,1,-1,-1.00,0,15,234,15.60,1,2,,1,,,29,42.3,46.3,34.8,,59,,
185,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
186,Tom Mullady,NYG,TE,25,9,9,0,0,0,0,0,0,0,,0,27,287,10.63,0,1,,0,,,29,54.7,58.2,41.2,,20,,
187,Freddie Scott,DET,WR,30,9,7,0,0,0,0,0,1,-6,-6.00,0,13,231,17.77,1,1,,1,,,29,40.5,44.0,34.0,,62,,
188,Lynn Swann,PIT,WR,30,9,8,0,0,0,0,0,1,25,25.00,0,18,265,14.72,0,0,,0,,,29,47.0,50.0,38.0,,60,,
189,M.L. Harris,CIN,TE,28,9,0,0,0,0,0,0,2,-3,-1.50,0,10,103,10.30,3,0,,3,,,28,38.0,41.0,33.0,,23,,
190,Bert Jones,RAM,QB,31,4,4,48,87,527,2,4,11,73,6.64,0,0,0,,0,0,,0,,,28,28.4,35.4,32.4,,33,,
191,Junior Miller,ATL,TE,25,9,9,0,0,0,0,0,0,0,,0,20,221,11.05,1,1,,1,,,28,47.1,50.6,37.1,,21,,
192,Mark Nichols,DET,WR,23,7,3,0,0,0,0,0,1,3,3.00,0,8,153,19.13,2,0,,2,,,28,35.6,38.6,31.6,,63,,
193,Bo Robinson,ATL,RB,26,9,0,0,0,0,0,0,19,108,5.68,0,7,55,7.86,2,0,,2,,,28,35.3,38.3,31.8,,68,,
194,Tim Sherwin,BAL,TE,24,9,8,0,0,0,0,0,0,0,,0,21,280,13.33,0,0,,1,,,28,55.0,58.0,44.5,,22,,
195,Byron Walker,SEA,WR,22,9,1,0,0,0,0,0,0,0,,0,10,156,15.60,2,0,,2,,,28,37.6,40.6,32.6,,64,,
196,Dexter Bussey,DET,RB,30,9,6,0,0,0,0,0,48,136,2.83,0,16,138,8.63,0,2,,0,,,27,41.4,48.4,33.4,,69,,
197,Derrick Gaffney,NYJ,WR,27,9,2,0,0,0,0,0,0,0,,0,11,207,18.82,1,0,,1,,,27,37.7,40.7,32.2,,65,,
198,Archie Griffin,CIN,RB,28,9,0,0,0,0,0,0,12,39,3.25,1,22,172,7.82,0,0,,1,,,27,49.1,52.1,38.1,,70,,
199,James Hadnot,KAN,RB,25,9,2,0,0,0,0,0,46,172,3.74,0,14,96,6.86,0,1,,0,,,27,39.8,43.3,32.8,,72,,
200,Frank Hawkins,RAI,RB,23,9,0,0,0,0,0,0,27,54,2.00,2,7,35,5.00,1,1,,3,,,27,32.9,33.4,29.4,,71,,
201,Gordon Jones,TAM,WR,25,9,7,0,0,0,0,0,0,0,,0,14,205,14.64,1,1,,1,,,27,39.5,43.0,32.5,,66,,
202,David Hughes,SEA,RB,23,9,3,0,0,0,0,0,30,106,3.53,0,11,98,8.91,1,0,,1,,,26,37.4,40.4,31.9,,73,,
203,Lindsay Scott,NOR,WR,22,8,7,0,0,0,0,0,1,-4,-4.00,0,17,251,14.76,0,0,,0,,,25,41.7,44.7,33.2,,67,,
204,Jerome Barkum,NYJ,TE,32,9,9,0,0,0,0,0,0,0,,0,19,182,9.58,1,0,,1,,,24,43.2,46.2,33.7,,24,,
205,Dave Krieg,SEA,QB,24,3,2,49,78,501,2,2,6,-3,-0.50,0,0,0,,0,5,,0,,,24,18.7,26.2,20.7,,34,,
206,Terry LeCount,MIN,WR,26,9,3,0,0,0,0,0,1,-3,-3.00,0,14,179,12.79,1,0,,1,,,24,37.6,40.6,30.6,,68,,
207,Darrin Nelson,MIN,RB,23,7,4,0,0,0,0,0,44,136,3.09,0,9,100,11.11,0,2,,0,,,24,30.6,37.6,26.1,,74,,
208,Walter Abercrombie,PIT,RB,23,6,0,0,0,0,0,0,21,100,4.76,2,1,14,14.00,0,0,,2,,,23,24.4,27.4,23.9,,75,,
209,Mike Barber,RAM,TE,29,9,9,0,0,0,0,0,0,0,,0,18,166,9.22,1,0,,1,,,23,40.6,43.6,31.6,,27,,
210,Curtis Brown,BUF,RB,28,9,3,0,0,0,0,0,41,187,4.56,0,6,38,6.33,0,1,,0,,,23,27.5,31.0,24.5,,76,,
211,Billy Joe DuPree,DAL,TE,32,9,1,0,0,0,0,0,1,6,6.00,1,7,41,5.86,2,0,,3,,,23,29.7,29.7,26.2,,26,,
212,Ahmad Rashad,MIN,WR,33,7,6,0,0,0,0,0,0,0,,0,23,233,10.13,0,0,,0,,,23,46.3,49.3,34.8,,69,,
213,Eric Sievers,SDG,TE,25,9,2,0,0,0,0,0,0,0,,0,12,173,14.42,1,0,,1,,,23,35.3,38.3,29.3,,25,,
214,J.T. Smith,KAN,WR,27,5,3,0,0,0,0,0,0,0,,0,10,168,16.80,1,0,,1,,,23,32.8,35.8,27.8,,70,,
215,Bob Bruer,MIN,TE,29,8,2,0,0,0,0,0,0,0,,0,8,102,12.75,2,0,,2,,,22,30.2,33.2,26.2,,28,,
216,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
217,Lin Dawson,NWE,TE,23,8,4,0,0,0,0,0,0,0,,0,13,160,12.31,1,0,,1,,,22,35.0,38.0,28.5,,29,,
218,Don Hasselbeck,NWE,TE,27,9,5,0,0,0,0,0,0,0,,0,15,158,10.53,1,0,,1,,,22,36.8,39.8,29.3,,30,,
219,Eric Hipple,DET,QB,25,9,4,36,86,411,2,4,10,57,5.70,0,0,0,,0,1,,0,,,22,21.1,28.6,25.1,,35,,
220,Renaldo Nehemiah,SFO,WR,23,8,3,0,0,0,0,0,1,-1,-1.00,0,8,161,20.13,1,0,,1,,,22,30.0,33.0,26.0,,71,,
221,Dave Preston,DEN,RB,27,8,5,0,0,0,0,0,19,81,4.26,0,14,134,9.57,0,3,,0,,,22,32.5,37.0,25.5,,77,,
222,Mike Quick,PHI,WR,23,9,0,0,0,0,0,0,0,0,,0,10,156,15.60,1,0,,1,,,22,31.6,34.6,26.6,,73,,
223,Rickey Watts,CHI,WR,25,9,0,0,0,0,0,0,1,-1,-1.00,0,8,217,27.13,0,1,,0,,,22,28.6,32.1,24.6,,72,,
224,Cliff Chatman,NYG,RB,23,6,3,0,0,0,0,0,22,80,3.64,2,1,13,13.00,0,0,,2,,,21,22.3,22.3,21.8,,80,,
225,Cleveland Franklin,BAL,RB,27,9,0,0,0,0,0,0,43,152,3.53,0,9,61,6.78,0,2,,0,,,21,28.3,32.3,23.8,,79,,
226,Rickey Young,MIN,RB,29,9,1,0,0,0,0,0,16,49,3.06,1,4,44,11.00,1,0,,2,,,21,25.3,25.3,23.3,,78,,
227,Theo Bell,TAM,WR,29,9,0,0,0,0,0,0,0,0,,0,15,203,13.53,0,0,,0,,,20,35.3,38.3,27.8,,74,,
228,Billy Campfield,PHI,RB,26,6,0,0,0,0,0,0,1,2,2.00,0,14,141,10.07,1,1,,1,,,20,33.3,36.8,26.3,,81,,
229,Mark Herrmann,DEN,QB,23,2,1,32,60,421,1,4,3,7,2.33,1,0,0,,0,1,,1,,,20,18.5,26.0,22.5,,36,,
230,Horace King,DET,RB,29,9,1,0,0,0,0,0,18,67,3.72,0,9,74,8.22,1,0,,1,,,20,29.1,29.1,24.6,,82,,
231,Aundra Thompson,NOR,WR,29,9,2,0,0,0,0,0,1,2,2.00,0,8,138,17.25,1,1,,1,,,20,27.0,30.5,23.0,,75,,
232,Bruce Hardy,MIA,TE,26,9,6,0,0,0,0,0,0,0,,0,12,66,5.50,2,0,,2,,,19,30.6,30.6,24.6,,32,,
233,Ken Toler,NWE,WR,23,9,0,0,0,0,0,0,1,4,4.00,0,2,63,31.50,2,0,,2,,,19,20.7,20.7,19.7,,76,,
234,Charle Young,SFO,TE,31,9,9,0,0,0,0,0,0,0,,0,22,189,8.59,0,1,,0,,,19,39.9,43.4,28.9,,31,,
235,Anthony Hancock,KAN,WR,22,9,0,0,0,0,0,0,0,0,,0,7,116,16.57,1,1,,1,,,18,23.6,27.1,20.1,,78,,
236,Leroy Harris,PHI,RB,28,7,1,0,0,0,0,0,17,39,2.29,2,3,17,5.67,0,2,,2,,,18,18.6,19.6,17.1,,83,,
237,Mike Holston,HOU,WR,24,9,5,0,0,0,0,0,0,0,,0,5,116,23.20,1,0,,1,,,18,22.6,25.6,20.1,,77,,
238,James Wright,DEN,TE,26,9,3,0,0,0,0,0,1,-4,-4.00,0,9,120,13.33,1,0,,1,,,18,26.6,29.6,22.1,,33,,
239,Morris Bradshaw,NWE,WR,30,8,5,0,0,0,0,0,0,0,,0,6,111,18.50,1,1,,1,,,17,22.1,25.6,19.1,,80,,
240,Hoby Brenner,NOR,TE,23,8,8,0,0,0,0,0,0,0,,0,16,171,10.69,0,1,,0,,,17,32.1,35.6,24.1,,34,,
241,Preston Brown,NWE,WR,24,9,4,0,0,0,0,0,0,0,,0,4,114,28.50,1,0,,1,,,17,21.4,24.4,19.4,,79,,
242,Floyd Hodge,ATL,WR,23,9,0,0,0,0,0,0,2,11,5.50,0,14,160,11.43,0,0,,0,,,17,31.1,34.1,24.1,,81,,
243,Dwight Scales,SDG,WR,29,9,2,0,0,0,0,0,0,0,,0,6,105,17.50,1,0,,1,,,17,22.5,25.5,19.5,,82,,
244,Mosi Tatupu,NWE,RB,27,9,0,0,0,0,0,0,30,168,5.60,0,0,0,,0,0,,0,,,17,16.8,19.8,16.8,,84,,
245,Robert Weathers,NWE,RB,22,6,2,0,0,0,0,0,24,83,3.46,1,3,24,8.00,0,1,,1,,,17,18.7,19.2,17.2,,85,,
246,David Verser,CIN,WR,24,9,0,0,0,0,0,0,1,1,1.00,0,4,98,24.50,1,0,,1,,,16,19.9,19.9,17.9,,83,,
247,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
248,Rick Walker,WAS,TE,27,9,7,0,0,0,0,0,2,11,5.50,0,12,92,7.67,1,0,,1,,,16,28.3,28.3,22.3,,35,,
249,Willard Harrell,STL,RB,30,7,0,1,1,10,0,0,4,14,3.50,0,11,127,11.55,0,0,,0,,,15,25.5,28.5,20.0,,87,,
250,Horace Ivory,SEA,RB,28,6,0,0,0,0,0,0,13,51,3.92,1,5,38,7.60,0,0,,1,,,15,19.9,19.9,17.4,,86,,
251,Pete Metzelaars,SEA,TE,22,9,2,0,0,0,0,0,0,0,,0,15,152,10.13,0,2,,0,,,15,28.2,32.2,20.7,,36,,
252,Calvin Muhammad,RAI,WR,24,8,0,0,0,0,0,0,0,0,,0,3,92,30.67,1,0,,1,,,15,18.2,18.2,16.7,,85,,
253,Virgil Seay,WAS,WR,24,8,1,0,0,0,0,0,0,0,,0,6,154,25.67,0,0,,0,,,15,21.4,24.4,18.4,,84,,
254,Gerald Carter,TAM,WR,25,9,0,0,0,0,0,0,0,0,,0,10,140,14.00,0,0,,0,,,14,24.0,27.0,19.0,,89,,
255,Dwayne Crutchfield,NYJ,RB,23,6,0,0,0,0,0,0,22,78,3.55,1,0,0,,0,1,,1,,,14,12.8,13.3,12.8,,90,,
256,Louie Giammona,PHI,RB,29,9,0,0,1,0,0,1,11,29,2.64,1,8,67,8.38,0,1,,1,,,14,20.6,22.1,17.6,,92,,
257,Nat Moore,MIA,WR,31,9,0,0,0,0,0,0,0,0,,0,8,82,10.25,1,0,,1,,,14,22.2,22.2,18.2,,86,,
258,Joe Morris,NYG,RB,22,5,0,0,0,0,0,0,15,48,3.20,1,8,34,4.25,0,1,,1,,,14,21.2,21.7,17.2,,88,,
259,Robert Newhouse,DAL,RB,32,9,0,0,0,0,0,0,14,79,5.64,1,0,0,,0,0,,1,,,14,13.9,13.9,13.9,,89,,
260,Lou Piccone,BUF,WR,33,8,2,0,0,0,0,0,0,0,,0,12,140,11.67,0,0,,0,,,14,26.0,29.0,20.0,,87,,
261,John Thompson,GNB,TE,25,9,0,0,0,0,0,0,0,0,,0,2,24,12.00,2,0,,2,,,14,16.4,16.4,15.4,,37,,
262,Dwight Walker,CLE,RB,23,9,0,0,0,0,0,0,0,0,,0,8,136,17.00,0,2,,0,,,14,19.6,23.6,15.6,,91,,
263,Mike Wilson,SFO,WR,24,6,1,0,0,0,0,0,0,0,,0,6,80,13.33,1,0,,1,,,14,20.0,20.0,17.0,,88,,
264,John Cappelletti,SDG,RB,30,9,6,0,0,0,0,0,22,82,3.73,0,7,48,6.86,0,1,,0,,,13,19.0,19.5,15.5,,93,,
265,Larry Hardy,NOR,TE,26,9,2,0,0,0,0,0,0,0,,0,8,67,8.38,1,1,,1,,,13,19.7,20.2,15.7,,38,,
266,Greg LaFleur,STL,TE,24,9,4,0,0,0,0,0,0,0,,0,5,67,13.40,1,0,,1,,,13,17.7,17.7,15.2,,39,,
267,Sam McCullum,MIN,WR,30,6,2,0,0,0,0,0,0,0,,0,12,131,10.92,0,1,,0,,,13,24.1,27.6,18.1,,90,,
268,Jewerl Thomas,RAM,RB,25,8,0,0,0,0,0,0,16,80,5.00,0,8,49,6.13,0,0,,0,,,13,20.9,20.9,16.9,,94,,
269,Ron Battle,RAM,TE,23,9,0,0,0,0,0,0,1,1,1.00,0,2,62,31.00,1,0,,1,,,12,14.3,14.3,13.3,,40,,
270,Jim Hart,STL,QB,38,4,0,19,33,199,1,0,0,0,,0,0,0,,0,0,,0,,,12,12.0,12.0,12.0,,37,,
271,Tracy Porter,DET,WR,23,8,0,0,1,0,0,0,0,0,,0,9,124,13.78,0,0,,0,,,12,21.4,24.4,16.9,,91,,
272,Pat Ryan,NYJ,QB,27,9,0,12,18,146,2,1,1,-1,-1.00,0,0,0,,0,0,,0,,,12,11.7,12.7,12.7,,38,,
273,Pat Beach,BAL,TE,23,9,1,0,0,0,0,0,0,0,,0,4,45,11.25,1,0,,1,,,11,14.5,14.5,12.5,,42,,
274,Stan Edwards,HOU,RB,22,7,4,0,0,0,0,0,15,58,3.87,0,9,53,5.89,0,0,,0,,,11,20.1,20.1,15.6,,96,,
275,Scott Fitzkee,SDG,WR,25,9,0,0,0,0,0,0,0,0,,0,3,47,15.67,1,0,,1,,,11,13.7,13.7,12.2,,94,,
276,Bernard Henry,BAL,WR,22,6,0,0,0,0,0,0,0,0,,0,7,110,15.71,0,0,,0,,,11,18.0,21.0,14.5,,92,,
277,Jim Jensen,GNB,RB,29,8,0,0,0,0,0,0,9,28,3.11,0,3,18,6.00,1,1,,1,,,11,12.6,13.1,11.1,,97,,
278,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
279,Greg Pruitt,RAI,RB,31,9,0,0,0,0,0,0,4,22,5.50,0,2,29,14.50,1,5,,1,,,11,8.1,10.6,7.1,,95,,
280,Willie Scott,KAN,TE,23,9,4,0,0,0,0,0,0,0,,0,8,49,6.13,1,0,,1,,,11,18.9,18.9,14.9,,41,,
281,Perry Tuttle,BUF,WR,23,7,1,0,0,0,0,0,0,0,,0,7,107,15.29,0,0,,0,,,11,17.7,20.7,14.2,,93,,
282,Gary Allen,HOU,RB,22,7,0,0,0,0,0,0,2,2,1.00,0,2,35,17.50,1,1,,1,,,10,10.7,11.2,9.7,,101,,
283,Ron Egloff,DEN,TE,27,9,1,0,0,0,0,0,0,0,,0,10,96,9.60,0,0,,0,,,10,19.6,19.6,14.6,,43,,
284,Vyto Kab,PHI,TE,23,9,2,0,0,0,0,0,0,0,,0,4,35,8.75,1,0,,1,,,10,13.5,13.5,11.5,,44,,
285,Guido Merkens,NOR,WR,27,9,1,18,49,186,1,2,9,30,3.33,0,0,0,,0,1,,0,,,10,9.4,11.9,11.4,,95,,
286,Mike Mosley,BUF,WR,24,9,0,0,0,0,0,0,0,0,,0,9,96,10.67,0,3,,0,,,10,15.6,17.1,11.1,,96,,
287,Sidney Thornton,PIT,RB,28,4,0,0,0,0,0,0,6,33,5.50,1,1,4,4.00,0,0,,1,,,10,10.7,10.7,10.2,,100,,
288,Vince Williams,SFO,RB,23,2,0,0,0,0,0,0,20,68,3.40,0,4,33,8.25,0,0,,0,,,10,14.1,14.1,12.1,,98,,
289,Otis Wonsley,WAS,RB,25,9,0,0,0,0,0,0,11,36,3.27,0,1,1,1.00,1,0,,1,,,10,10.7,10.7,10.2,,99,,
290,Adger Armstrong,HOU,RB,25,6,3,0,0,0,0,0,8,15,1.88,0,12,75,6.25,0,0,,0,,,9,21.0,21.0,15.0,,102,,
291,Hokie Gajan,NOR,RB,23,9,4,0,0,0,0,0,19,77,4.05,0,3,10,3.33,0,0,,0,,,9,11.7,11.7,10.2,,103,,
292,Drew Hill,RAM,WR,26,9,0,0,0,0,0,0,0,0,,0,7,92,13.14,0,0,,0,,,9,16.2,16.2,12.7,,97,,
293,Doug Marsh,STL,TE,24,8,8,0,0,0,0,0,0,0,,0,6,94,15.67,0,0,,0,,,9,15.4,15.4,12.4,,45,,
294,John Sawyer,SEA,TE,29,7,0,0,0,0,0,0,0,0,,0,8,92,11.50,0,0,,0,,,9,17.2,17.2,13.2,,46,,
295,Don Strock,MIA,QB,32,9,0,30,55,306,2,5,3,-9,-3.00,0,0,0,,0,1,,0,,,9,8.3,16.8,13.3,,39,,
296,Stacey Bailey,ATL,WR,22,5,0,0,0,0,0,0,0,0,,0,2,24,12.00,1,1,,1,,,8,9.4,9.9,8.4,,98,,
297,Russell Davis,PIT,RB,26,7,0,0,0,0,0,0,24,72,3.00,0,1,11,11.00,0,0,,0,,,8,9.3,9.3,8.8,,105,,
298,Bobby Duckworth,SDG,WR,24,5,0,0,0,0,0,0,0,0,,0,2,77,38.50,0,0,,0,,,8,9.7,9.7,8.7,,99,,
299,Eddie Hill,MIA,RB,25,9,0,0,1,0,0,0,13,51,3.92,0,6,33,5.50,0,2,,0,,,8,12.4,13.4,9.4,,104,,
300,Rodney Holman,CIN,TE,22,9,0,0,0,0,0,0,0,0,,0,3,18,6.00,1,0,,1,,,8,10.8,10.8,9.3,,48,,
301,Cleo Miller,CLE,RB,30,5,0,0,0,0,0,0,16,61,3.81,0,3,20,6.67,0,1,,0,,,8,10.1,10.6,8.6,,106,,
302,Riley Odoms,DEN,TE,32,8,6,0,0,0,0,0,0,0,,0,8,82,10.25,0,0,,0,,,8,16.2,16.2,12.2,,47,,
303,Clint Didier,WAS,TE,23,8,0,0,0,0,0,0,0,0,,0,2,10,5.00,1,0,,1,,,7,9.0,9.0,8.0,,49,,
304,Nick Giaquinto,WAS,RB,27,7,0,0,0,0,0,0,1,5,5.00,0,2,65,32.50,0,0,,0,,,7,9.0,9.0,8.0,,107,,
305,Rich Mauti,NOR,WR,28,9,0,0,0,0,0,0,0,0,,0,4,70,17.50,0,0,,0,,,7,11.0,11.0,9.0,,100,,
306,Mike Moroski,ATL,QB,25,9,0,10,13,87,1,0,0,0,,0,0,0,,0,0,,0,,,7,7.5,7.5,7.5,,40,,
307,Matt Robinson,BUF,QB,27,5,0,5,8,74,1,0,0,0,,0,0,0,,0,0,,0,,,7,7.0,7.0,7.0,,42,,
308,David Whitehurst,GNB,QB,27,3,0,18,47,235,0,1,0,0,,0,0,0,,0,0,,0,,,7,7.4,8.4,8.4,,41,,
309,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
310,Johnny Davis,CLE,RB,26,2,0,0,0,0,0,0,4,3,0.75,1,0,0,,0,0,,1,,,6,6.3,6.3,6.3,,108,,
311,Robin Earl,CHI,TE,27,9,1,0,0,0,0,0,0,0,,0,4,56,14.00,0,0,,0,,,6,9.6,9.6,7.6,,51,,
312,Rob Rubick,DET,TE,22,7,0,0,0,0,0,0,1,1,1.00,1,0,0,,0,0,,1,,,6,6.1,6.1,6.1,,50,,
313,Mike Shumann,STL,WR,27,6,0,0,0,0,0,0,0,0,,0,5,58,11.60,0,0,,0,,,6,10.8,10.8,8.3,,101,,
314,Rich Diana,MIA,RB,22,9,0,0,0,0,0,0,8,31,3.88,0,2,21,10.50,0,1,,0,,,5,6.2,6.7,5.2,,111,,
315,Robert Holt,BUF,WR,23,7,0,0,0,0,0,0,1,3,3.00,0,4,45,11.25,0,2,,0,,,5,6.8,7.8,4.8,,103,,
316,Wade Manning,DEN,WR,27,9,0,0,0,0,0,0,0,0,,0,3,46,15.33,0,0,,0,,,5,7.6,7.6,6.1,,104,,
317,Willie McClendon,CHI,RB,25,9,0,0,0,0,0,0,17,47,2.76,0,1,7,7.00,0,0,,0,,,5,6.4,6.4,5.9,,109,,
318,Booker Moore,BUF,RB,23,5,0,0,0,0,0,0,16,38,2.38,0,1,8,8.00,0,2,,0,,,5,3.6,4.6,3.1,,112,,
319,Gary Shirk,NYG,TE,32,9,1,0,0,0,0,0,0,0,,0,6,54,9.00,0,0,,0,,,5,11.4,11.4,8.4,,52,,
320,Calvin Sweeney,PIT,WR,27,7,1,0,0,0,0,0,0,0,,0,5,50,10.00,0,0,,0,,,5,10.0,10.0,7.5,,102,,
321,Mike Tice,SEA,TE,23,9,9,0,0,0,0,0,0,0,,0,9,46,5.11,0,0,,0,,,5,13.6,13.6,9.1,,53,,
322,Toussaint Tyler,NOR,RB,23,2,0,0,0,0,0,0,10,21,2.10,0,4,31,7.75,0,0,,0,,,5,9.2,9.2,7.2,,110,,
323,Buster Barnett,BUF,TE,24,9,0,0,0,0,0,0,0,0,,0,4,39,9.75,0,0,,0,,,4,7.9,7.9,5.9,,56,,
324,Steve Jordan,MIN,TE,21,9,1,0,0,0,0,0,0,0,,0,3,42,14.00,0,0,,0,,,4,7.2,7.2,5.7,,55,,
325,Rick Kane,DET,RB,28,6,0,0,0,0,0,0,7,17,2.43,0,3,25,8.33,0,0,,0,,,4,7.2,7.2,5.7,,113,,
326,Mike Meade,GNB,RB,22,2,1,0,0,0,0,0,14,42,3.00,0,3,-5,-1.67,0,0,,0,,,4,6.7,6.7,5.2,,115,,
327,Ulysses Norris,DET,TE,25,9,6,0,0,0,0,0,0,0,,0,3,44,14.67,0,1,,0,,,4,6.4,6.9,4.9,,54,,
328,Nathan Poole,DEN,RB,26,9,0,0,0,0,0,0,7,36,5.14,0,0,0,,0,0,,0,,,4,3.6,3.6,3.6,,116,,
329,Barry Redden,RAM,RB,22,9,0,0,0,0,0,0,8,24,3.00,0,4,16,4.00,0,2,,0,,,4,6.0,7.0,4.0,,114,,
330,Art Schlichter,BAL,QB,22,3,0,17,37,197,0,2,1,3,3.00,0,0,0,,0,3,,0,,,4,1.2,4.7,3.2,,43,,
331,James Scott,CHI,WR,30,5,0,0,0,0,0,0,0,0,,0,2,44,22.00,0,0,,0,,,4,6.4,6.4,5.4,,105,,
332,Holden Smith,BAL,WR,24,3,0,0,0,0,0,0,0,0,,0,2,36,18.00,0,0,,0,,,4,5.6,5.6,4.6,,106,,
333,Bob Avellini,CHI,QB,29,2,2,8,20,84,0,0,0,0,,0,0,0,,0,0,,0,,,3,3.4,3.4,3.4,,44,,
334,Curtis Bledsoe,KAN,RB,25,3,0,0,0,0,0,0,10,20,2.00,0,1,5,5.00,0,2,,0,,,3,1.5,2.5,1.0,,118,,
335,Steve Dils,MIN,QB,27,9,0,11,26,68,0,0,1,5,5.00,0,0,0,,0,0,,0,,,3,3.2,3.2,3.2,,45,,
336,Dennis Gentry,CHI,WR,23,9,0,0,0,0,0,0,4,21,5.25,0,1,9,9.00,0,4,,0,,,3,,2.0,-0.5,,109,,
337,Mel Gray,STL,WR,34,5,0,0,0,0,0,0,0,0,,0,4,34,8.50,0,0,,0,,,3,7.4,7.4,5.4,,107,,
338,Larry Heater,NYG,RB,24,9,0,0,0,0,0,0,3,13,4.33,0,2,15,7.50,0,1,,0,,,3,3.8,4.3,2.8,,117,,
339,David Humm,BAL,QB,30,2,0,13,23,130,0,1,0,0,,0,0,0,,0,0,,0,,,3,3.2,4.2,4.2,,46,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Bobby Jones,NYJ,WR,27,9,0,0,0,0,0,0,0,0,,0,3,32,10.67,0,0,,0,,,3,6.2,6.2,4.7,,108,,
342,Eason Ramson,SFO,TE,26,9,0,0,0,0,0,0,0,0,,0,2,27,13.50,0,0,,0,,,3,4.7,4.7,3.7,,57,,
343,Stan Rome,KAN,WR,26,7,0,0,0,0,0,0,0,0,,0,2,25,12.50,0,0,,0,,,3,4.5,4.5,3.5,,110,,
344,Marion Barber Jr.,NYJ,RB,23,6,0,0,0,0,0,0,8,24,3.00,0,0,0,,0,0,,0,,,2,2.4,2.4,2.4,,119,,
345,Woody Bennett,MIA,RB,27,1,0,0,0,0,0,0,9,15,1.67,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,130,,
