,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
147,Joe Hassett,SG,22.0,SEA,48.0,0.0,404.0,91.0,205.0,0.444,0.0,0.0,0.0,91.0,205.0,0.444,0.444,10.0,12.0,0.833,14.0,22.0,36.0,41.0,21.0,0.0,34.0,45.0,192.0,1978
148,John Havlicek,SF,37.0,BOS,82.0,0.0,2797.0,546.0,1217.0,0.449,0.0,0.0,0.0,546.0,1217.0,0.449,0.449,230.0,269.0,0.855,93.0,239.0,332.0,328.0,90.0,22.0,204.0,185.0,1322.0,1978
149,Steve Hawes,PF,27.0,ATL,75.0,0.0,2325.0,387.0,854.0,0.453,0.0,0.0,0.0,387.0,854.0,0.453,0.453,175.0,214.0,0.818,180.0,510.0,690.0,190.0,78.0,57.0,148.0,230.0,949.0,1978
150,Bubbles Hawkins,SG,23.0,NJN,15.0,0.0,343.0,69.0,150.0,0.46,0.0,0.0,0.0,69.0,150.0,0.46,0.46,25.0,29.0,0.862,21.0,29.0,50.0,37.0,22.0,13.0,43.0,51.0,163.0,1978
151,Elvin Hayes,PF,32.0,WSB,81.0,0.0,3246.0,636.0,1409.0,0.451,0.0,0.0,0.0,636.0,1409.0,0.451,0.451,326.0,514.0,0.634,335.0,740.0,1075.0,149.0,96.0,159.0,229.0,313.0,1598.0,1978
152,Spencer Haywood,PF,28.0,NYK,67.0,0.0,1765.0,412.0,852.0,0.484,0.0,0.0,0.0,412.0,852.0,0.484,0.484,96.0,135.0,0.711,141.0,301.0,442.0,126.0,37.0,72.0,140.0,188.0,920.0,1978
153,Gar Heard,PF,29.0,PHO,80.0,0.0,2099.0,265.0,625.0,0.424,0.0,0.0,0.0,265.0,625.0,0.424,0.424,90.0,147.0,0.612,166.0,486.0,652.0,132.0,129.0,101.0,120.0,213.0,620.0,1978
154,Tom Henderson,PG,26.0,WSB,75.0,0.0,2315.0,339.0,784.0,0.432,0.0,0.0,0.0,339.0,784.0,0.432,0.432,179.0,240.0,0.746,66.0,127.0,193.0,406.0,93.0,15.0,195.0,131.0,857.0,1978
155,Armond Hill,PG,24.0,ATL,82.0,0.0,2530.0,304.0,732.0,0.415,0.0,0.0,0.0,304.0,732.0,0.415,0.415,189.0,223.0,0.848,59.0,172.0,231.0,427.0,151.0,15.0,240.0,302.0,797.0,1978
156,Darnell Hillman,PF,28.0,TOT,78.0,0.0,1966.0,340.0,710.0,0.479,0.0,0.0,0.0,340.0,710.0,0.479,0.479,167.0,286.0,0.584,199.0,378.0,577.0,102.0,63.0,81.0,175.0,290.0,847.0,1978
159,Wilbur Holland,SG,26.0,CHI,82.0,0.0,2884.0,569.0,1285.0,0.443,0.0,0.0,0.0,569.0,1285.0,0.443,0.443,223.0,279.0,0.799,105.0,189.0,294.0,313.0,164.0,14.0,223.0,258.0,1361.0,1978
160,Lionel Hollins,PG,24.0,POR,81.0,0.0,2741.0,531.0,1202.0,0.442,0.0,0.0,0.0,531.0,1202.0,0.442,0.442,223.0,300.0,0.743,81.0,196.0,277.0,380.0,157.0,29.0,241.0,268.0,1285.0,1978
161,Lou Hudson,SG,33.0,LAL,82.0,0.0,2283.0,493.0,992.0,0.497,0.0,0.0,0.0,493.0,992.0,0.497,0.497,137.0,177.0,0.774,80.0,108.0,188.0,193.0,94.0,14.0,150.0,196.0,1123.0,1978
162,Kim Hughes,C,25.0,NJN,56.0,0.0,854.0,57.0,160.0,0.356,0.0,0.0,0.0,57.0,160.0,0.356,0.356,9.0,29.0,0.31,95.0,145.0,240.0,38.0,49.0,49.0,57.0,163.0,123.0,1978
163,Dan Issel,C,29.0,DEN,82.0,0.0,2851.0,659.0,1287.0,0.512,0.0,0.0,0.0,659.0,1287.0,0.512,0.512,428.0,547.0,0.782,253.0,577.0,830.0,304.0,100.0,41.0,259.0,279.0,1746.0,1978
164,Phil Jackson,PF,32.0,NYK,63.0,0.0,654.0,55.0,115.0,0.478,0.0,0.0,0.0,55.0,115.0,0.478,0.478,43.0,56.0,0.768,29.0,81.0,110.0,46.0,31.0,15.0,47.0,106.0,153.0,1978
165,Aaron James,SF,25.0,NOJ,80.0,0.0,2118.0,428.0,861.0,0.497,0.0,0.0,0.0,428.0,861.0,0.497,0.497,117.0,157.0,0.745,163.0,258.0,421.0,112.0,36.0,22.0,130.0,254.0,973.0,1978
166,Charles Johnson,SG,28.0,TOT,71.0,0.0,1299.0,237.0,581.0,0.408,0.0,0.0,0.0,237.0,581.0,0.408,0.408,49.0,61.0,0.803,43.0,112.0,155.0,130.0,62.0,5.0,73.0,129.0,523.0,1978
169,Dennis Johnson,SG,23.0,SEA,81.0,0.0,2209.0,367.0,881.0,0.417,0.0,0.0,0.0,367.0,881.0,0.417,0.417,297.0,406.0,0.732,152.0,142.0,294.0,230.0,118.0,51.0,164.0,213.0,1031.0,1978
170,Eddie Johnson,SG,22.0,ATL,79.0,0.0,1875.0,332.0,686.0,0.484,0.0,0.0,0.0,332.0,686.0,0.484,0.484,164.0,201.0,0.816,51.0,102.0,153.0,235.0,100.0,4.0,168.0,232.0,828.0,1978
171,George Johnson,C,29.0,NJN,81.0,0.0,2411.0,285.0,721.0,0.395,0.0,0.0,0.0,285.0,721.0,0.395,0.395,133.0,185.0,0.719,245.0,534.0,779.0,111.0,78.0,274.0,221.0,339.0,703.0,1978
172,John Johnson,SF,30.0,TOT,77.0,0.0,1823.0,342.0,824.0,0.415,0.0,0.0,0.0,342.0,824.0,0.415,0.415,133.0,177.0,0.751,102.0,208.0,310.0,211.0,43.0,19.0,169.0,197.0,817.0,1978
175,Larry Johnson,SG,23.0,BUF,4.0,0.0,38.0,3.0,13.0,0.231,0.0,0.0,0.0,3.0,13.0,0.231,0.231,0.0,2.0,0.0,1.0,4.0,5.0,7.0,5.0,2.0,3.0,3.0,6.0,1978
176,Marques Johnson,SF,21.0,MIL,80.0,0.0,2765.0,628.0,1204.0,0.522,0.0,0.0,0.0,628.0,1204.0,0.522,0.522,301.0,409.0,0.736,292.0,555.0,847.0,190.0,92.0,103.0,175.0,221.0,1557.0,1978
177,Mickey Johnson,PF,25.0,CHI,81.0,0.0,2870.0,561.0,1215.0,0.462,0.0,0.0,0.0,561.0,1215.0,0.462,0.462,362.0,446.0,0.812,218.0,520.0,738.0,267.0,92.0,68.0,270.0,317.0,1484.0,1978
178,Ollie Johnson,SF,28.0,ATL,82.0,0.0,1704.0,292.0,619.0,0.472,0.0,0.0,0.0,292.0,619.0,0.472,0.472,111.0,130.0,0.854,89.0,171.0,260.0,120.0,80.0,36.0,107.0,180.0,695.0,1978
179,Bobby Jones,PF,26.0,DEN,75.0,0.0,2440.0,440.0,761.0,0.578,0.0,0.0,0.0,440.0,761.0,0.578,0.578,208.0,277.0,0.751,164.0,472.0,636.0,252.0,137.0,126.0,194.0,221.0,1088.0,1978
180,Caldwell Jones,C,27.0,PHI,80.0,0.0,1636.0,169.0,359.0,0.471,0.0,0.0,0.0,169.0,359.0,0.471,0.471,96.0,153.0,0.627,165.0,405.0,570.0,92.0,26.0,127.0,128.0,281.0,434.0,1978
181,Dwight Jones,PF,25.0,HOU,82.0,0.0,2476.0,346.0,777.0,0.445,0.0,0.0,0.0,346.0,777.0,0.445,0.445,181.0,233.0,0.777,215.0,426.0,641.0,109.0,77.0,39.0,165.0,265.0,873.0,1978
182,Robin Jones,C,23.0,HOU,12.0,0.0,66.0,11.0,20.0,0.55,0.0,0.0,0.0,11.0,20.0,0.55,0.55,4.0,10.0,0.4,5.0,9.0,14.0,2.0,1.0,1.0,7.0,16.0,26.0,1978
183,Wil Jones,PF,30.0,BUF,79.0,0.0,1711.0,226.0,514.0,0.44,0.0,0.0,0.0,226.0,514.0,0.44,0.44,84.0,119.0,0.706,106.0,228.0,334.0,116.0,70.0,43.0,137.0,255.0,536.0,1978
184,Eddie Jordan,PG,23.0,TOT,73.0,0.0,1213.0,215.0,538.0,0.4,0.0,0.0,0.0,215.0,538.0,0.4,0.4,131.0,167.0,0.784,35.0,84.0,119.0,177.0,126.0,19.0,106.0,94.0,561.0,1978
187,George Karl,PG,26.0,SAS,4.0,0.0,30.0,2.0,6.0,0.333,0.0,0.0,0.0,2.0,6.0,0.333,0.333,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,4.0,6.0,6.0,1978
188,Rich Kelley,C,24.0,NOJ,82.0,0.0,2119.0,304.0,602.0,0.505,0.0,0.0,0.0,304.0,602.0,0.505,0.505,225.0,289.0,0.779,249.0,510.0,759.0,233.0,89.0,129.0,225.0,293.0,833.0,1978
189,Larry Kenon,SF,25.0,SAS,81.0,0.0,2869.0,698.0,1426.0,0.489,0.0,0.0,0.0,698.0,1426.0,0.489,0.489,276.0,323.0,0.854,245.0,528.0,773.0,268.0,115.0,24.0,279.0,209.0,1672.0,1978
190,Bernard King,SF,21.0,NJN,79.0,0.0,3092.0,798.0,1665.0,0.479,0.0,0.0,0.0,798.0,1665.0,0.479,0.479,313.0,462.0,0.677,265.0,486.0,751.0,193.0,122.0,36.0,311.0,302.0,1909.0,1978
191,Billy Knight,SF,25.0,BUF,53.0,0.0,2155.0,457.0,926.0,0.494,0.0,0.0,0.0,457.0,926.0,0.494,0.494,301.0,372.0,0.809,126.0,257.0,383.0,161.0,82.0,13.0,167.0,137.0,1215.0,1978
192,Toby Knight,SF,22.0,NYK,80.0,0.0,1169.0,222.0,465.0,0.477,0.0,0.0,0.0,222.0,465.0,0.477,0.477,63.0,97.0,0.649,121.0,200.0,321.0,38.0,50.0,28.0,97.0,211.0,507.0,1978
193,Steve Kuberski,PF,30.0,BOS,3.0,0.0,14.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,2.0,2.0,2.0,1978
194,John Kuester,PG,22.0,KCK,78.0,0.0,1215.0,145.0,319.0,0.455,0.0,0.0,0.0,145.0,319.0,0.455,0.455,87.0,105.0,0.829,19.0,95.0,114.0,252.0,58.0,1.0,97.0,143.0,377.0,1978
195,Kevin Kunnert,C,26.0,HOU,80.0,0.0,2152.0,368.0,842.0,0.437,0.0,0.0,0.0,368.0,842.0,0.437,0.437,93.0,135.0,0.689,262.0,431.0,693.0,97.0,44.0,90.0,141.0,315.0,829.0,1978
196,Mitch Kupchak,PF,23.0,WSB,67.0,0.0,1759.0,393.0,768.0,0.512,0.0,0.0,0.0,393.0,768.0,0.512,0.512,280.0,402.0,0.697,162.0,298.0,460.0,71.0,28.0,42.0,184.0,196.0,1066.0,1978
197,C.J. Kupec,SF,25.0,HOU,49.0,0.0,626.0,84.0,197.0,0.426,0.0,0.0,0.0,84.0,197.0,0.426,0.426,27.0,33.0,0.818,27.0,64.0,91.0,50.0,10.0,3.0,24.0,54.0,195.0,1978
198,Sam Lacey,C,29.0,KCK,77.0,0.0,2131.0,265.0,590.0,0.449,0.0,0.0,0.0,265.0,590.0,0.449,0.449,134.0,187.0,0.717,155.0,487.0,642.0,300.0,120.0,108.0,186.0,264.0,664.0,1978
199,Tom LaGarde,C,22.0,DEN,77.0,0.0,868.0,96.0,237.0,0.405,0.0,0.0,0.0,96.0,237.0,0.405,0.405,114.0,150.0,0.76,75.0,139.0,214.0,47.0,17.0,17.0,101.0,146.0,306.0,1978
200,John Lambert,PF,25.0,CLE,76.0,0.0,1075.0,142.0,336.0,0.423,0.0,0.0,0.0,142.0,336.0,0.423,0.423,27.0,48.0,0.563,125.0,199.0,324.0,38.0,27.0,50.0,62.0,169.0,311.0,1978
201,Mark Landsberger,PF,22.0,CHI,62.0,0.0,926.0,127.0,251.0,0.506,0.0,0.0,0.0,127.0,251.0,0.506,0.506,91.0,157.0,0.58,110.0,191.0,301.0,41.0,21.0,6.0,69.0,78.0,345.0,1978
202,Bob Lanier,C,29.0,DET,63.0,0.0,2311.0,622.0,1159.0,0.537,0.0,0.0,0.0,622.0,1159.0,0.537,0.537,298.0,386.0,0.772,197.0,518.0,715.0,216.0,82.0,93.0,225.0,185.0,1542.0,1978
203,Rich Laurel,SG,23.0,MIL,10.0,0.0,57.0,10.0,31.0,0.323,0.0,0.0,0.0,10.0,31.0,0.323,0.323,4.0,4.0,1.0,6.0,4.0,10.0,3.0,3.0,1.0,4.0,10.0,24.0,1978
204,Mo Layton,PG,29.0,SAS,41.0,0.0,498.0,85.0,168.0,0.506,0.0,0.0,0.0,85.0,168.0,0.506,0.506,12.0,13.0,0.923,4.0,28.0,32.0,108.0,21.0,4.0,59.0,51.0,182.0,1978
205,Ron Lee,PG,25.0,PHO,82.0,0.0,1928.0,417.0,950.0,0.439,0.0,0.0,0.0,417.0,950.0,0.439,0.439,170.0,228.0,0.746,95.0,159.0,254.0,305.0,225.0,17.0,221.0,257.0,1004.0,1978
206,Scott Lloyd,C,25.0,TOT,70.0,0.0,678.0,80.0,193.0,0.415,0.0,0.0,0.0,80.0,193.0,0.415,0.415,49.0,68.0,0.721,52.0,93.0,145.0,44.0,14.0,14.0,43.0,105.0,209.0,1978
209,John Lucas,PG,24.0,HOU,82.0,0.0,2933.0,412.0,947.0,0.435,0.0,0.0,0.0,412.0,947.0,0.435,0.435,193.0,250.0,0.772,51.0,204.0,255.0,768.0,160.0,9.0,213.0,208.0,1017.0,1978
210,Maurice Lucas,PF,25.0,POR,68.0,0.0,2119.0,453.0,989.0,0.458,0.0,0.0,0.0,453.0,989.0,0.458,0.458,207.0,270.0,0.767,186.0,435.0,621.0,173.0,61.0,56.0,192.0,221.0,1113.0,1978
211,Moses Malone,C,22.0,HOU,59.0,0.0,2107.0,413.0,828.0,0.499,0.0,0.0,0.0,413.0,828.0,0.499,0.499,318.0,443.0,0.718,380.0,506.0,886.0,31.0,48.0,76.0,220.0,179.0,1144.0,1978
212,Pete Maravich,SG,30.0,NOJ,50.0,0.0,2041.0,556.0,1253.0,0.444,0.0,0.0,0.0,556.0,1253.0,0.444,0.444,240.0,276.0,0.87,49.0,129.0,178.0,335.0,101.0,8.0,248.0,116.0,1352.0,1978
213,Ricky Marsh,SG,23.0,GSW,60.0,0.0,851.0,123.0,289.0,0.426,0.0,0.0,0.0,123.0,289.0,0.426,0.426,23.0,33.0,0.697,16.0,59.0,75.0,90.0,29.0,19.0,50.0,111.0,269.0,1978
214,Cedric Maxwell,SF,22.0,BOS,72.0,0.0,1213.0,170.0,316.0,0.538,0.0,0.0,0.0,170.0,316.0,0.538,0.538,188.0,250.0,0.752,138.0,241.0,379.0,68.0,53.0,48.0,122.0,151.0,528.0,1978
215,Scott May,SF,23.0,CHI,55.0,0.0,1802.0,280.0,617.0,0.454,0.0,0.0,0.0,280.0,617.0,0.454,0.454,175.0,216.0,0.81,118.0,214.0,332.0,114.0,50.0,6.0,125.0,170.0,735.0,1978
216,Bob McAdoo,C,26.0,NYK,79.0,0.0,3182.0,814.0,1564.0,0.52,0.0,0.0,0.0,814.0,1564.0,0.52,0.52,469.0,645.0,0.727,236.0,774.0,1010.0,298.0,105.0,126.0,346.0,297.0,2097.0,1978
217,Andre McCarter,PG,24.0,KCK,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1978
218,Ted McClain,PG,31.0,TOT,70.0,0.0,1020.0,123.0,280.0,0.439,0.0,0.0,0.0,123.0,280.0,0.439,0.439,57.0,73.0,0.781,20.0,92.0,112.0,157.0,58.0,6.0,90.0,124.0,303.0,1978
221,Jim McDaniels,C,29.0,BUF,42.0,0.0,694.0,100.0,234.0,0.427,0.0,0.0,0.0,100.0,234.0,0.427,0.427,36.0,42.0,0.857,46.0,135.0,181.0,44.0,4.0,37.0,50.0,112.0,236.0,1978
222,Jim McElroy,PG,24.0,NOJ,74.0,0.0,1760.0,287.0,607.0,0.473,0.0,0.0,0.0,287.0,607.0,0.473,0.473,123.0,167.0,0.737,44.0,104.0,148.0,292.0,58.0,34.0,141.0,110.0,697.0,1978
223,George McGinnis,PF,27.0,PHI,78.0,0.0,2533.0,588.0,1270.0,0.463,0.0,0.0,0.0,588.0,1270.0,0.463,0.463,411.0,574.0,0.716,282.0,528.0,810.0,294.0,137.0,27.0,312.0,287.0,1587.0,1978
224,Tom McMillen,C,25.0,ATL,68.0,0.0,1683.0,280.0,568.0,0.493,0.0,0.0,0.0,280.0,568.0,0.493,0.493,116.0,145.0,0.8,151.0,265.0,416.0,84.0,33.0,16.0,109.0,233.0,676.0,1978
225,Jim McMillian,SF,29.0,NYK,81.0,0.0,1977.0,288.0,623.0,0.462,0.0,0.0,0.0,288.0,623.0,0.462,0.462,115.0,134.0,0.858,80.0,209.0,289.0,205.0,76.0,17.0,104.0,116.0,691.0,1978
226,Larry McNeill,PF,27.0,TOT,46.0,0.0,940.0,162.0,356.0,0.455,0.0,0.0,0.0,162.0,356.0,0.455,0.455,145.0,175.0,0.829,80.0,122.0,202.0,47.0,18.0,11.0,67.0,114.0,469.0,1978
229,John Mengelt,SG,28.0,CHI,81.0,0.0,1767.0,325.0,675.0,0.481,0.0,0.0,0.0,325.0,675.0,0.481,0.481,184.0,238.0,0.773,41.0,88.0,129.0,232.0,51.0,4.0,124.0,169.0,834.0,1978
230,Joe Meriweather,C,24.0,NOJ,54.0,0.0,1277.0,194.0,411.0,0.472,0.0,0.0,0.0,194.0,411.0,0.472,0.472,87.0,133.0,0.654,135.0,237.0,372.0,58.0,18.0,118.0,94.0,188.0,475.0,1978
231,Dave Meyers,PF,24.0,MIL,80.0,0.0,2416.0,432.0,938.0,0.461,0.0,0.0,0.0,432.0,938.0,0.461,0.461,314.0,435.0,0.722,144.0,393.0,537.0,241.0,86.0,46.0,213.0,240.0,1178.0,1978
232,Steve Mix,SF,30.0,PHI,82.0,0.0,1819.0,291.0,560.0,0.52,0.0,0.0,0.0,291.0,560.0,0.52,0.52,175.0,220.0,0.795,96.0,201.0,297.0,174.0,87.0,3.0,131.0,158.0,757.0,1978
233,Larry Moffett,SF,23.0,HOU,20.0,0.0,110.0,5.0,17.0,0.294,0.0,0.0,0.0,5.0,17.0,0.294,0.294,6.0,10.0,0.6,10.0,11.0,21.0,7.0,2.0,2.0,8.0,16.0,16.0,1978
234,Eric Money,PG,22.0,DET,76.0,0.0,2557.0,600.0,1200.0,0.5,0.0,0.0,0.0,600.0,1200.0,0.5,0.5,214.0,298.0,0.718,90.0,119.0,209.0,356.0,123.0,12.0,322.0,237.0,1414.0,1978
235,Earl Monroe,SG,33.0,NYK,76.0,0.0,2369.0,556.0,1123.0,0.495,0.0,0.0,0.0,556.0,1123.0,0.495,0.495,242.0,291.0,0.832,47.0,135.0,182.0,361.0,60.0,19.0,179.0,189.0,1354.0,1978
236,Glenn Mosley,PF,22.0,PHI,6.0,0.0,21.0,5.0,13.0,0.385,0.0,0.0,0.0,5.0,13.0,0.385,0.385,3.0,7.0,0.429,0.0,5.0,5.0,2.0,0.0,0.0,5.0,5.0,13.0,1978
237,Calvin Murphy,SG,29.0,HOU,76.0,0.0,2900.0,852.0,1737.0,0.491,0.0,0.0,0.0,852.0,1737.0,0.491,0.491,245.0,267.0,0.918,57.0,107.0,164.0,259.0,112.0,3.0,173.0,241.0,1949.0,1978
238,Bob Nash,SF,27.0,KCK,66.0,0.0,800.0,157.0,304.0,0.516,0.0,0.0,0.0,157.0,304.0,0.516,0.516,50.0,69.0,0.725,75.0,94.0,169.0,46.0,27.0,18.0,47.0,75.0,364.0,1978
239,Swen Nater,C,28.0,BUF,78.0,0.0,2778.0,501.0,994.0,0.504,0.0,0.0,0.0,501.0,994.0,0.504,0.504,208.0,272.0,0.765,278.0,751.0,1029.0,216.0,40.0,47.0,225.0,274.0,1210.0,1978
240,Lloyd Neal,PF,27.0,POR,61.0,0.0,1174.0,272.0,540.0,0.504,0.0,0.0,0.0,272.0,540.0,0.504,0.504,127.0,177.0,0.718,116.0,257.0,373.0,81.0,29.0,21.0,96.0,128.0,671.0,1978
241,Louie Nelson,SG,26.0,TOT,33.0,0.0,406.0,85.0,211.0,0.403,0.0,0.0,0.0,85.0,211.0,0.403,0.403,57.0,84.0,0.679,13.0,39.0,52.0,34.0,22.0,7.0,48.0,33.0,227.0,1978
244,Johnny Neumann,SG,26.0,IND,20.0,0.0,216.0,35.0,86.0,0.407,0.0,0.0,0.0,35.0,86.0,0.407,0.407,13.0,18.0,0.722,5.0,9.0,14.0,27.0,6.0,1.0,22.0,24.0,83.0,1978
245,Mike Newlin,SG,29.0,HOU,45.0,0.0,1181.0,216.0,495.0,0.436,0.0,0.0,0.0,216.0,495.0,0.436,0.436,152.0,174.0,0.874,36.0,84.0,120.0,203.0,52.0,9.0,120.0,128.0,584.0,1978
246,Norm Nixon,PG,22.0,LAL,81.0,0.0,2779.0,496.0,998.0,0.497,0.0,0.0,0.0,496.0,998.0,0.497,0.497,115.0,161.0,0.714,41.0,198.0,239.0,553.0,138.0,7.0,251.0,259.0,1107.0,1978
247,Willie Norwood,SF,30.0,TOT,35.0,0.0,611.0,74.0,181.0,0.409,0.0,0.0,0.0,74.0,181.0,0.409,0.409,50.0,75.0,0.667,49.0,70.0,119.0,33.0,31.0,3.0,56.0,101.0,198.0,1978
250,Mark Olberding,PF,21.0,SAS,79.0,0.0,1773.0,231.0,480.0,0.481,0.0,0.0,0.0,231.0,480.0,0.481,0.481,184.0,227.0,0.811,104.0,269.0,373.0,131.0,45.0,26.0,118.0,235.0,646.0,1978
251,Eddie Owens,SF,24.0,BUF,8.0,0.0,63.0,9.0,21.0,0.429,0.0,0.0,0.0,9.0,21.0,0.429,0.429,3.0,6.0,0.5,5.0,5.0,10.0,5.0,1.0,0.0,3.0,9.0,21.0,1978
252,Tom Owens,C,28.0,POR,82.0,0.0,1714.0,313.0,639.0,0.49,0.0,0.0,0.0,313.0,639.0,0.49,0.49,206.0,278.0,0.741,195.0,346.0,541.0,160.0,33.0,37.0,152.0,263.0,832.0,1978
253,Joe Pace,C,24.0,WSB,49.0,0.0,438.0,67.0,140.0,0.479,0.0,0.0,0.0,67.0,140.0,0.479,0.479,57.0,93.0,0.613,50.0,84.0,134.0,23.0,12.0,21.0,44.0,86.0,191.0,1978
254,Robert Parish,C,24.0,GSW,82.0,0.0,1969.0,430.0,911.0,0.472,0.0,0.0,0.0,430.0,911.0,0.472,0.472,165.0,264.0,0.625,211.0,469.0,680.0,95.0,79.0,123.0,201.0,291.0,1025.0,1978
255,Sonny Parker,SF,22.0,GSW,82.0,0.0,2069.0,406.0,783.0,0.519,0.0,0.0,0.0,406.0,783.0,0.519,0.519,122.0,173.0,0.705,167.0,222.0,389.0,155.0,135.0,36.0,128.0,186.0,934.0,1978
256,Billy Paultz,C,29.0,SAS,80.0,0.0,2479.0,518.0,979.0,0.529,0.0,0.0,0.0,518.0,979.0,0.529,0.529,230.0,306.0,0.752,172.0,503.0,675.0,213.0,42.0,194.0,167.0,222.0,1266.0,1978
257,Curtis Perry,PF,29.0,PHO,45.0,0.0,818.0,110.0,243.0,0.453,0.0,0.0,0.0,110.0,243.0,0.453,0.453,51.0,65.0,0.785,87.0,163.0,250.0,48.0,34.0,22.0,63.0,120.0,271.0,1978
258,Cliff Pondexter,PF,23.0,CHI,44.0,0.0,534.0,37.0,85.0,0.435,0.0,0.0,0.0,37.0,85.0,0.435,0.435,14.0,20.0,0.7,36.0,94.0,130.0,87.0,19.0,15.0,30.0,66.0,88.0,1978
259,Ben Poquette,PF,22.0,DET,52.0,0.0,626.0,95.0,225.0,0.422,0.0,0.0,0.0,95.0,225.0,0.422,0.422,42.0,60.0,0.7,50.0,95.0,145.0,20.0,10.0,22.0,40.0,69.0,232.0,1978
260,Howard Porter,SF,29.0,TOT,63.0,0.0,1323.0,309.0,635.0,0.487,0.0,0.0,0.0,309.0,635.0,0.487,0.487,124.0,155.0,0.8,100.0,179.0,279.0,42.0,29.0,38.0,55.0,134.0,742.0,1978
263,Kevin Porter,PG,27.0,TOT,82.0,0.0,2813.0,495.0,1055.0,0.469,0.0,0.0,0.0,495.0,1055.0,0.469,0.469,244.0,320.0,0.763,53.0,161.0,214.0,837.0,123.0,15.0,360.0,283.0,1234.0,1978
266,Jim Price,PG,28.0,TOT,83.0,0.0,1929.0,294.0,656.0,0.448,0.0,0.0,0.0,294.0,656.0,0.448,0.448,135.0,169.0,0.799,57.0,203.0,260.0,260.0,114.0,9.0,175.0,200.0,723.0,1978
269,Ed Ratleff,SF,27.0,HOU,68.0,0.0,1163.0,130.0,310.0,0.419,0.0,0.0,0.0,130.0,310.0,0.419,0.419,39.0,47.0,0.83,56.0,106.0,162.0,153.0,60.0,22.0,67.0,109.0,299.0,1978
270,Clifford Ray,C,29.0,GSW,79.0,0.0,2268.0,272.0,476.0,0.571,0.0,0.0,0.0,272.0,476.0,0.571,0.571,148.0,243.0,0.609,236.0,522.0,758.0,147.0,74.0,90.0,150.0,291.0,692.0,1978
271,Robert Reid,SF,22.0,HOU,80.0,0.0,1849.0,261.0,574.0,0.455,0.0,0.0,0.0,261.0,574.0,0.455,0.455,63.0,96.0,0.656,111.0,248.0,359.0,121.0,67.0,51.0,81.0,277.0,585.0,1978
272,Kevin Restani,PF,26.0,TOT,54.0,0.0,547.0,72.0,167.0,0.431,0.0,0.0,0.0,72.0,167.0,0.431,0.431,9.0,13.0,0.692,36.0,72.0,108.0,30.0,5.0,5.0,17.0,41.0,153.0,1978
275,Anthony Roberts,SF,22.0,DEN,82.0,0.0,1598.0,311.0,736.0,0.423,0.0,0.0,0.0,311.0,736.0,0.423,0.423,153.0,212.0,0.722,135.0,216.0,351.0,105.0,40.0,7.0,118.0,212.0,775.0,1978
276,Tony Robertson,SG,22.0,ATL,63.0,0.0,929.0,168.0,381.0,0.441,0.0,0.0,0.0,168.0,381.0,0.441,0.441,37.0,53.0,0.698,15.0,55.0,70.0,103.0,74.0,5.0,88.0,133.0,373.0,1978
277,Truck Robinson,PF,26.0,NOJ,82.0,0.0,3638.0,748.0,1683.0,0.444,0.0,0.0,0.0,748.0,1683.0,0.444,0.444,366.0,572.0,0.64,298.0,990.0,1288.0,171.0,73.0,79.0,301.0,265.0,1862.0,1978
278,Bill Robinzine,PF,25.0,KCK,82.0,0.0,1748.0,305.0,677.0,0.451,0.0,0.0,0.0,305.0,677.0,0.451,0.451,206.0,271.0,0.76,173.0,366.0,539.0,72.0,74.0,11.0,172.0,281.0,816.0,1978
279,Dave Robisch,C,28.0,TOT,78.0,0.0,1277.0,177.0,430.0,0.412,0.0,0.0,0.0,177.0,430.0,0.412,0.412,100.0,129.0,0.775,100.0,252.0,352.0,88.0,39.0,29.0,71.0,130.0,454.0,1978
282,Tree Rollins,C,22.0,ATL,80.0,0.0,1795.0,253.0,520.0,0.487,0.0,0.0,0.0,253.0,520.0,0.487,0.487,104.0,148.0,0.703,179.0,373.0,552.0,79.0,57.0,218.0,121.0,326.0,610.0,1978
283,Dan Roundfield,PF,24.0,IND,79.0,0.0,2423.0,421.0,861.0,0.489,0.0,0.0,0.0,421.0,861.0,0.489,0.489,218.0,300.0,0.727,275.0,527.0,802.0,196.0,81.0,149.0,194.0,297.0,1060.0,1978
284,Curtis Rowe,PF,28.0,BOS,51.0,0.0,911.0,123.0,273.0,0.451,0.0,0.0,0.0,123.0,273.0,0.451,0.451,66.0,89.0,0.742,74.0,129.0,203.0,45.0,14.0,8.0,76.0,94.0,312.0,1978
285,Campy Russell,SF,26.0,CLE,72.0,0.0,2520.0,523.0,1168.0,0.448,0.0,0.0,0.0,523.0,1168.0,0.448,0.448,352.0,469.0,0.751,154.0,304.0,458.0,278.0,88.0,12.0,206.0,193.0,1398.0,1978
