,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
255,Larry Hughes,PG,33.0,ORL,9.0,0.0,114.0,5.0,22.0,0.227,1.0,7.0,0.143,4.0,15.0,0.267,0.25,1.0,2.0,0.5,1.0,4.0,5.0,7.0,2.0,0.0,12.0,10.0,12.0,2012
256,Kris Humphries,PF,26.0,NJN,62.0,62.0,2162.0,323.0,671.0,0.481,0.0,0.0,0.0,323.0,671.0,0.481,0.481,209.0,278.0,0.752,233.0,448.0,681.0,90.0,50.0,74.0,119.0,173.0,855.0,2012
257,Serge Ibaka,PF,22.0,OKC,66.0,66.0,1792.0,262.0,490.0,0.535,1.0,3.0,0.333,261.0,487.0,0.536,0.536,78.0,118.0,0.661,193.0,305.0,498.0,28.0,33.0,241.0,79.0,179.0,603.0,2012
258,Andre Iguodala,SF,28.0,PHI,62.0,62.0,2209.0,287.0,632.0,0.454,76.0,193.0,0.394,211.0,439.0,0.481,0.514,121.0,196.0,0.617,56.0,325.0,381.0,339.0,107.0,30.0,115.0,92.0,771.0,2012
259,Ersan İlyasova,PF,24.0,MIL,60.0,41.0,1655.0,294.0,597.0,0.492,51.0,112.0,0.455,243.0,485.0,0.501,0.535,143.0,183.0,0.781,196.0,333.0,529.0,71.0,42.0,44.0,76.0,133.0,782.0,2012
260,Kyrie Irving,PG,19.0,CLE,51.0,51.0,1558.0,350.0,747.0,0.469,73.0,183.0,0.399,277.0,564.0,0.491,0.517,171.0,196.0,0.872,44.0,147.0,191.0,275.0,54.0,20.0,160.0,110.0,944.0,2012
261,Royal Ivey,SG,30.0,OKC,34.0,0.0,354.0,26.0,73.0,0.356,18.0,53.0,0.34,8.0,20.0,0.4,0.479,1.0,8.0,0.125,1.0,23.0,24.0,10.0,14.0,0.0,9.0,36.0,71.0,2012
262,Jarrett Jack,PG,28.0,NOH,45.0,39.0,1530.0,266.0,583.0,0.456,39.0,112.0,0.348,227.0,471.0,0.482,0.49,129.0,148.0,0.872,23.0,153.0,176.0,285.0,31.0,9.0,106.0,93.0,700.0,2012
263,Reggie Jackson,PG,21.0,OKC,45.0,0.0,501.0,51.0,159.0,0.321,13.0,62.0,0.21,38.0,97.0,0.392,0.362,25.0,29.0,0.862,14.0,39.0,53.0,71.0,25.0,1.0,36.0,31.0,140.0,2012
264,Stephen Jackson,SF,33.0,TOT,47.0,14.0,1212.0,159.0,425.0,0.374,49.0,170.0,0.288,110.0,255.0,0.431,0.432,94.0,114.0,0.825,22.0,141.0,163.0,118.0,54.0,13.0,103.0,99.0,461.0,2012
267,Damion James,SF,24.0,NJN,7.0,7.0,170.0,13.0,35.0,0.371,0.0,1.0,0.0,13.0,34.0,0.382,0.371,8.0,12.0,0.667,7.0,26.0,33.0,3.0,7.0,7.0,12.0,17.0,34.0,2012
268,LeBron James,SF,27.0,MIA,62.0,62.0,2326.0,621.0,1169.0,0.531,54.0,149.0,0.362,567.0,1020.0,0.556,0.554,387.0,502.0,0.771,94.0,398.0,492.0,387.0,115.0,50.0,213.0,96.0,1683.0,2012
269,Mike James,PG,36.0,CHI,11.0,0.0,120.0,20.0,49.0,0.408,6.0,10.0,0.6,14.0,39.0,0.359,0.469,7.0,8.0,0.875,2.0,8.0,10.0,29.0,4.0,2.0,14.0,20.0,53.0,2012
270,Antawn Jamison,PF,35.0,CLE,65.0,65.0,2151.0,421.0,1044.0,0.403,91.0,267.0,0.341,330.0,777.0,0.425,0.447,185.0,271.0,0.683,123.0,285.0,408.0,131.0,51.0,43.0,90.0,164.0,1118.0,2012
271,Al Jefferson,C,27.0,UTA,61.0,61.0,2075.0,516.0,1048.0,0.492,1.0,4.0,0.25,515.0,1044.0,0.493,0.493,137.0,177.0,0.774,133.0,452.0,585.0,134.0,47.0,101.0,62.0,155.0,1170.0,2012
272,Richard Jefferson,SF,31.0,TOT,63.0,44.0,1748.0,203.0,488.0,0.416,113.0,269.0,0.42,90.0,219.0,0.411,0.532,59.0,85.0,0.694,26.0,193.0,219.0,88.0,37.0,19.0,50.0,121.0,578.0,2012
275,Jared Jeffries,PF,30.0,NYK,39.0,4.0,729.0,59.0,144.0,0.41,3.0,16.0,0.188,56.0,128.0,0.438,0.42,49.0,72.0,0.681,69.0,83.0,152.0,26.0,29.0,25.0,29.0,89.0,170.0,2012
276,Charles Jenkins,PG,22.0,GSW,51.0,28.0,893.0,130.0,291.0,0.447,3.0,20.0,0.15,127.0,271.0,0.469,0.452,34.0,39.0,0.872,8.0,60.0,68.0,170.0,33.0,6.0,60.0,85.0,297.0,2012
277,Brandon Jennings,PG,22.0,MIL,66.0,66.0,2331.0,469.0,1121.0,0.418,129.0,388.0,0.332,340.0,733.0,0.464,0.476,193.0,239.0,0.808,49.0,177.0,226.0,365.0,104.0,22.0,146.0,114.0,1260.0,2012
278,Jonas Jerebko,PF,24.0,DET,64.0,13.0,1468.0,212.0,453.0,0.468,32.0,106.0,0.302,180.0,347.0,0.519,0.503,100.0,124.0,0.806,96.0,212.0,308.0,43.0,41.0,21.0,66.0,162.0,556.0,2012
279,Yi Jianlian,PF,24.0,DAL,30.0,0.0,203.0,31.0,82.0,0.378,3.0,10.0,0.3,28.0,72.0,0.389,0.396,14.0,21.0,0.667,12.0,37.0,49.0,5.0,7.0,8.0,14.0,23.0,79.0,2012
280,Amir Johnson,PF,24.0,TOR,64.0,43.0,1553.0,196.0,340.0,0.576,2.0,5.0,0.4,194.0,335.0,0.579,0.579,58.0,84.0,0.69,149.0,259.0,408.0,79.0,33.0,69.0,94.0,209.0,452.0,2012
281,Armon Johnson,PG,22.0,TOT,9.0,0.0,124.0,20.0,43.0,0.465,1.0,3.0,0.333,19.0,40.0,0.475,0.477,6.0,6.0,1.0,1.0,12.0,13.0,11.0,5.0,0.0,6.0,9.0,47.0,2012
284,Carldell Johnson,PG,29.0,NOH,15.0,0.0,119.0,11.0,35.0,0.314,4.0,15.0,0.267,7.0,20.0,0.35,0.371,1.0,3.0,0.333,1.0,8.0,9.0,22.0,8.0,0.0,7.0,11.0,27.0,2012
285,Chris Johnson,C,26.0,TOT,27.0,0.0,175.0,20.0,41.0,0.488,0.0,0.0,0.0,20.0,41.0,0.488,0.488,15.0,19.0,0.789,15.0,25.0,40.0,2.0,6.0,9.0,15.0,33.0,55.0,2012
288,Ivan Johnson,PF,27.0,ATL,56.0,0.0,934.0,141.0,275.0,0.513,2.0,6.0,0.333,139.0,269.0,0.517,0.516,72.0,100.0,0.72,65.0,161.0,226.0,32.0,43.0,18.0,69.0,116.0,356.0,2012
289,JaJuan Johnson,PF,22.0,BOS,36.0,0.0,298.0,54.0,121.0,0.446,0.0,0.0,0.0,54.0,121.0,0.446,0.446,6.0,9.0,0.667,20.0,38.0,58.0,6.0,5.0,14.0,14.0,25.0,114.0,2012
290,James Johnson,SF,24.0,TOR,62.0,40.0,1561.0,233.0,518.0,0.45,19.0,60.0,0.317,214.0,458.0,0.467,0.468,81.0,115.0,0.704,74.0,218.0,292.0,122.0,71.0,84.0,101.0,177.0,566.0,2012
291,Joe Johnson,SG,30.0,ATL,60.0,60.0,2127.0,423.0,931.0,0.454,125.0,322.0,0.388,298.0,609.0,0.489,0.521,158.0,186.0,0.849,53.0,168.0,221.0,232.0,48.0,13.0,116.0,75.0,1129.0,2012
292,Trey Johnson,SG,27.0,NOH,11.0,0.0,61.0,8.0,14.0,0.571,0.0,0.0,0.0,8.0,14.0,0.571,0.571,5.0,5.0,1.0,3.0,9.0,12.0,4.0,1.0,0.0,5.0,10.0,21.0,2012
293,Wesley Johnson,SF,24.0,MIN,65.0,64.0,1469.0,158.0,397.0,0.398,53.0,169.0,0.314,105.0,228.0,0.461,0.465,24.0,34.0,0.706,24.0,153.0,177.0,59.0,35.0,48.0,60.0,115.0,393.0,2012
294,Dahntay Jones,SF,31.0,IND,65.0,3.0,1052.0,115.0,281.0,0.409,33.0,77.0,0.429,82.0,204.0,0.402,0.468,83.0,99.0,0.838,23.0,94.0,117.0,63.0,23.0,11.0,46.0,119.0,346.0,2012
295,Dominique Jones,SG,23.0,DAL,33.0,1.0,268.0,29.0,73.0,0.397,1.0,8.0,0.125,28.0,65.0,0.431,0.404,29.0,37.0,0.784,9.0,35.0,44.0,42.0,10.0,5.0,28.0,28.0,88.0,2012
296,James Jones,SG,31.0,MIA,51.0,10.0,666.0,57.0,150.0,0.38,46.0,114.0,0.404,11.0,36.0,0.306,0.533,25.0,30.0,0.833,6.0,43.0,49.0,19.0,17.0,9.0,10.0,45.0,185.0,2012
297,Solomon Jones,C-PF,27.0,TOT,21.0,1.0,292.0,24.0,61.0,0.393,0.0,0.0,0.0,24.0,61.0,0.393,0.393,19.0,23.0,0.826,32.0,26.0,58.0,9.0,9.0,11.0,18.0,43.0,67.0,2012
300,DeAndre Jordan,C,23.0,LAC,66.0,66.0,1798.0,206.0,326.0,0.632,0.0,1.0,0.0,206.0,325.0,0.634,0.632,74.0,141.0,0.525,202.0,344.0,546.0,17.0,30.0,134.0,74.0,189.0,486.0,2012
301,Jerome Jordan,C,25.0,NYK,21.0,0.0,108.0,17.0,33.0,0.515,0.0,0.0,0.0,17.0,33.0,0.515,0.515,8.0,10.0,0.8,14.0,13.0,27.0,4.0,1.0,6.0,2.0,15.0,42.0,2012
302,Cory Joseph,PG,20.0,SAS,29.0,1.0,266.0,22.0,70.0,0.314,3.0,15.0,0.2,19.0,55.0,0.345,0.336,11.0,17.0,0.647,5.0,20.0,25.0,34.0,7.0,3.0,12.0,16.0,58.0,2012
303,Chris Kaman,C,29.0,NOH,47.0,33.0,1372.0,266.0,597.0,0.446,0.0,0.0,0.0,266.0,597.0,0.446,0.446,84.0,107.0,0.785,89.0,275.0,364.0,101.0,25.0,77.0,129.0,106.0,616.0,2012
304,Enes Kanter,C,19.0,UTA,66.0,0.0,874.0,117.0,236.0,0.496,0.0,1.0,0.0,117.0,235.0,0.498,0.496,70.0,105.0,0.667,107.0,171.0,278.0,8.0,18.0,23.0,54.0,87.0,304.0,2012
305,Jason Kapono,SG,30.0,LAL,27.0,0.0,269.0,21.0,55.0,0.382,8.0,27.0,0.296,13.0,28.0,0.464,0.455,4.0,4.0,1.0,2.0,12.0,14.0,11.0,3.0,0.0,6.0,21.0,54.0,2012
306,D.J. Kennedy,SF,22.0,CLE,2.0,0.0,59.0,5.0,12.0,0.417,2.0,4.0,0.5,3.0,8.0,0.375,0.5,0.0,2.0,0.0,1.0,6.0,7.0,3.0,2.0,0.0,3.0,7.0,12.0,2012
307,Jason Kidd,PG,38.0,DAL,48.0,48.0,1379.0,99.0,273.0,0.363,79.0,223.0,0.354,20.0,50.0,0.4,0.507,22.0,28.0,0.786,15.0,183.0,198.0,264.0,82.0,10.0,91.0,83.0,299.0,2012
308,Linas Kleiza,SF,27.0,TOR,49.0,3.0,1057.0,165.0,410.0,0.402,62.0,179.0,0.346,103.0,231.0,0.446,0.478,81.0,100.0,0.81,42.0,157.0,199.0,46.0,23.0,4.0,64.0,119.0,473.0,2012
309,Brandon Knight,PG,20.0,DET,66.0,60.0,2129.0,319.0,769.0,0.415,105.0,276.0,0.38,214.0,493.0,0.434,0.483,104.0,137.0,0.759,33.0,178.0,211.0,251.0,49.0,10.0,171.0,154.0,847.0,2012
310,Kyle Korver,SG,30.0,CHI,65.0,7.0,1469.0,178.0,412.0,0.432,118.0,271.0,0.435,60.0,141.0,0.426,0.575,55.0,66.0,0.833,26.0,133.0,159.0,112.0,36.0,15.0,53.0,110.0,529.0,2012
311,Kosta Koufos,C,22.0,DEN,48.0,24.0,792.0,115.0,192.0,0.599,0.0,0.0,0.0,115.0,192.0,0.599,0.599,33.0,55.0,0.6,95.0,163.0,258.0,15.0,24.0,41.0,33.0,96.0,263.0,2012
312,Carl Landry,PF,28.0,NOH,41.0,8.0,999.0,182.0,362.0,0.503,0.0,3.0,0.0,182.0,359.0,0.507,0.503,147.0,184.0,0.799,78.0,136.0,214.0,38.0,13.0,12.0,64.0,89.0,511.0,2012
313,Ty Lawson,PG,24.0,DEN,61.0,61.0,2124.0,374.0,767.0,0.488,73.0,200.0,0.365,301.0,567.0,0.531,0.535,178.0,216.0,0.824,54.0,173.0,227.0,401.0,82.0,6.0,149.0,94.0,999.0,2012
314,Courtney Lee,SG,26.0,HOU,58.0,26.0,1757.0,251.0,580.0,0.433,87.0,217.0,0.401,164.0,363.0,0.452,0.508,71.0,86.0,0.826,26.0,133.0,159.0,88.0,68.0,22.0,64.0,106.0,660.0,2012
315,David Lee,PF,28.0,GSW,57.0,57.0,2121.0,464.0,922.0,0.503,0.0,5.0,0.0,464.0,917.0,0.506,0.503,219.0,280.0,0.782,171.0,374.0,545.0,162.0,54.0,22.0,149.0,179.0,1147.0,2012
316,Malcolm Lee,SG,21.0,MIN,19.0,0.0,243.0,23.0,59.0,0.39,2.0,10.0,0.2,21.0,49.0,0.429,0.407,14.0,17.0,0.824,9.0,17.0,26.0,31.0,8.0,4.0,17.0,22.0,62.0,2012
317,Kawhi Leonard,SF,20.0,SAS,64.0,39.0,1534.0,199.0,404.0,0.493,41.0,109.0,0.376,158.0,295.0,0.536,0.543,68.0,88.0,0.773,104.0,223.0,327.0,70.0,85.0,24.0,44.0,88.0,507.0,2012
318,Travis Leslie,SG,21.0,LAC,10.0,0.0,45.0,5.0,14.0,0.357,0.0,0.0,0.0,5.0,14.0,0.357,0.357,4.0,9.0,0.444,6.0,3.0,9.0,5.0,2.0,2.0,2.0,4.0,14.0,2012
319,Jon Leuer,PF,22.0,MIL,46.0,12.0,555.0,97.0,191.0,0.508,3.0,9.0,0.333,94.0,182.0,0.516,0.516,21.0,28.0,0.75,45.0,75.0,120.0,25.0,14.0,17.0,18.0,67.0,218.0,2012
320,Rashard Lewis,SF,32.0,WAS,28.0,15.0,729.0,85.0,221.0,0.385,16.0,67.0,0.239,69.0,154.0,0.448,0.421,31.0,37.0,0.838,34.0,75.0,109.0,27.0,23.0,10.0,32.0,49.0,217.0,2012
321,DeAndre Liggins,SF,23.0,ORL,17.0,0.0,115.0,12.0,25.0,0.48,0.0,4.0,0.0,12.0,21.0,0.571,0.48,9.0,19.0,0.474,6.0,9.0,15.0,5.0,6.0,0.0,10.0,6.0,33.0,2012
322,Jeremy Lin,PG,23.0,NYK,35.0,25.0,940.0,171.0,383.0,0.446,24.0,75.0,0.32,147.0,308.0,0.477,0.478,146.0,183.0,0.798,18.0,89.0,107.0,216.0,55.0,9.0,126.0,78.0,512.0,2012
323,Shaun Livingston,SG,26.0,MIL,58.0,27.0,1092.0,127.0,271.0,0.469,2.0,3.0,0.667,125.0,268.0,0.466,0.472,62.0,79.0,0.785,39.0,84.0,123.0,122.0,27.0,20.0,66.0,79.0,318.0,2012
324,Brook Lopez,C,23.0,NJN,5.0,5.0,136.0,38.0,77.0,0.494,0.0,0.0,0.0,38.0,77.0,0.494,0.494,20.0,32.0,0.625,8.0,10.0,18.0,6.0,1.0,4.0,6.0,8.0,96.0,2012
325,Robin Lopez,C,23.0,PHO,64.0,0.0,895.0,124.0,269.0,0.461,0.0,0.0,0.0,124.0,269.0,0.461,0.461,100.0,140.0,0.714,90.0,119.0,209.0,20.0,18.0,60.0,43.0,128.0,348.0,2012
326,Kevin Love,PF,23.0,MIN,55.0,55.0,2145.0,474.0,1059.0,0.448,105.0,282.0,0.372,369.0,777.0,0.475,0.497,379.0,460.0,0.824,226.0,508.0,734.0,111.0,47.0,28.0,128.0,152.0,1432.0,2012
327,Kyle Lowry,PG,25.0,HOU,47.0,38.0,1510.0,210.0,513.0,0.409,79.0,211.0,0.374,131.0,302.0,0.434,0.486,171.0,198.0,0.864,37.0,176.0,213.0,310.0,73.0,14.0,130.0,133.0,670.0,2012
328,John Lucas III,PG,29.0,CHI,49.0,2.0,726.0,143.0,358.0,0.399,55.0,140.0,0.393,88.0,218.0,0.404,0.476,28.0,32.0,0.875,22.0,54.0,76.0,108.0,19.0,1.0,42.0,42.0,369.0,2012
329,Shelvin Mack,PG,21.0,WAS,64.0,0.0,779.0,88.0,220.0,0.4,12.0,42.0,0.286,76.0,178.0,0.427,0.427,42.0,59.0,0.712,12.0,80.0,92.0,131.0,28.0,2.0,48.0,50.0,230.0,2012
330,Vernon Macklin,C,25.0,DET,23.0,0.0,135.0,19.0,35.0,0.543,0.0,0.0,0.0,19.0,35.0,0.543,0.543,8.0,14.0,0.571,14.0,20.0,34.0,5.0,4.0,4.0,3.0,9.0,46.0,2012
331,Corey Maggette,SF,32.0,CHA,32.0,28.0,881.0,139.0,373.0,0.373,24.0,66.0,0.364,115.0,307.0,0.375,0.405,178.0,208.0,0.856,21.0,104.0,125.0,39.0,23.0,1.0,59.0,83.0,480.0,2012
332,Jamaal Magloire,C,33.0,TOR,34.0,1.0,374.0,17.0,45.0,0.378,0.0,0.0,0.0,17.0,45.0,0.378,0.378,7.0,27.0,0.259,25.0,88.0,113.0,6.0,4.0,10.0,22.0,66.0,41.0,2012
333,Ian Mahinmi,C,25.0,DAL,61.0,12.0,1139.0,130.0,238.0,0.546,0.0,1.0,0.0,130.0,237.0,0.549,0.546,94.0,147.0,0.639,108.0,181.0,289.0,12.0,38.0,31.0,50.0,176.0,354.0,2012
334,Shawn Marion,SF,33.0,DAL,63.0,63.0,1919.0,288.0,646.0,0.446,20.0,68.0,0.294,268.0,578.0,0.464,0.461,74.0,93.0,0.796,145.0,320.0,465.0,132.0,67.0,36.0,98.0,87.0,670.0,2012
335,Cartier Martin,SF,27.0,WAS,17.0,2.0,391.0,59.0,134.0,0.44,29.0,75.0,0.387,30.0,59.0,0.508,0.549,11.0,19.0,0.579,12.0,46.0,58.0,10.0,11.0,2.0,13.0,35.0,158.0,2012
336,Kenyon Martin,PF,34.0,LAC,42.0,0.0,940.0,97.0,220.0,0.441,3.0,13.0,0.231,94.0,207.0,0.454,0.448,20.0,54.0,0.37,49.0,132.0,181.0,18.0,44.0,43.0,32.0,103.0,217.0,2012
337,Kevin Martin,SG,28.0,HOU,40.0,40.0,1264.0,222.0,537.0,0.413,78.0,225.0,0.347,144.0,312.0,0.462,0.486,160.0,179.0,0.894,13.0,93.0,106.0,110.0,28.0,3.0,70.0,70.0,682.0,2012
338,Roger Mason,SG,31.0,WAS,52.0,0.0,697.0,103.0,258.0,0.399,59.0,154.0,0.383,44.0,104.0,0.423,0.514,21.0,27.0,0.778,7.0,62.0,69.0,47.0,13.0,5.0,32.0,33.0,286.0,2012
339,Wesley Matthews,SG,25.0,POR,66.0,53.0,2228.0,314.0,763.0,0.412,129.0,337.0,0.383,185.0,426.0,0.434,0.496,147.0,171.0,0.86,56.0,168.0,224.0,113.0,96.0,15.0,73.0,148.0,904.0,2012
340,Jason Maxiell,PF,28.0,DET,65.0,42.0,1466.0,183.0,383.0,0.478,0.0,2.0,0.0,183.0,381.0,0.48,0.478,58.0,106.0,0.547,126.0,207.0,333.0,41.0,32.0,50.0,71.0,151.0,424.0,2012
341,Eric Maynor,PG,24.0,OKC,9.0,0.0,137.0,14.0,39.0,0.359,6.0,17.0,0.353,8.0,22.0,0.364,0.436,4.0,4.0,1.0,3.0,10.0,13.0,22.0,5.0,0.0,11.0,13.0,38.0,2012
342,O.J. Mayo,SG,24.0,MEM,66.0,0.0,1771.0,300.0,736.0,0.408,100.0,275.0,0.364,200.0,461.0,0.434,0.476,133.0,172.0,0.773,30.0,180.0,210.0,169.0,71.0,23.0,124.0,137.0,833.0,2012
343,Luc Mbah a Moute,PF,25.0,MIL,43.0,22.0,1009.0,133.0,261.0,0.51,1.0,4.0,0.25,132.0,257.0,0.514,0.511,66.0,103.0,0.641,77.0,150.0,227.0,29.0,40.0,22.0,39.0,93.0,333.0,2012
344,JaVale McGee,C,24.0,TOT,61.0,45.0,1535.0,307.0,552.0,0.556,0.0,0.0,0.0,307.0,552.0,0.556,0.556,77.0,167.0,0.461,163.0,314.0,477.0,31.0,35.0,132.0,87.0,166.0,691.0,2012
347,Tracy McGrady,SF,32.0,ATL,52.0,0.0,837.0,101.0,231.0,0.437,15.0,33.0,0.455,86.0,198.0,0.434,0.47,56.0,83.0,0.675,23.0,131.0,154.0,110.0,16.0,15.0,53.0,35.0,273.0,2012
348,Dominic McGuire,PF,26.0,GSW,64.0,6.0,1127.0,94.0,210.0,0.448,0.0,4.0,0.0,94.0,206.0,0.456,0.448,39.0,53.0,0.736,73.0,173.0,246.0,110.0,44.0,36.0,56.0,104.0,227.0,2012
349,Josh McRoberts,PF,24.0,LAL,50.0,6.0,718.0,56.0,118.0,0.475,3.0,7.0,0.429,53.0,111.0,0.477,0.487,23.0,36.0,0.639,61.0,110.0,171.0,51.0,15.0,18.0,31.0,74.0,138.0,2012
350,Jodie Meeks,SG,24.0,PHI,66.0,50.0,1644.0,191.0,467.0,0.409,97.0,266.0,0.365,94.0,201.0,0.468,0.513,77.0,85.0,0.906,17.0,144.0,161.0,54.0,40.0,3.0,29.0,82.0,556.0,2012
351,C.J. Miles,SG,24.0,UTA,56.0,14.0,1145.0,177.0,465.0,0.381,46.0,150.0,0.307,131.0,315.0,0.416,0.43,108.0,136.0,0.794,27.0,89.0,116.0,69.0,46.0,18.0,53.0,122.0,508.0,2012
352,Darko Miličić,C,26.0,MIN,29.0,23.0,472.0,59.0,130.0,0.454,0.0,0.0,0.0,59.0,130.0,0.454,0.454,16.0,37.0,0.432,35.0,62.0,97.0,17.0,9.0,25.0,32.0,59.0,134.0,2012
353,Andre Miller,SG,35.0,DEN,66.0,7.0,1809.0,242.0,552.0,0.438,18.0,83.0,0.217,224.0,469.0,0.478,0.455,137.0,169.0,0.811,53.0,168.0,221.0,441.0,63.0,9.0,177.0,133.0,639.0,2012
354,Brad Miller,C,35.0,MIN,15.0,1.0,146.0,9.0,27.0,0.333,7.0,15.0,0.467,2.0,12.0,0.167,0.463,10.0,12.0,0.833,4.0,15.0,19.0,24.0,4.0,2.0,12.0,10.0,35.0,2012
355,Mike Miller,SG,31.0,MIA,39.0,2.0,752.0,91.0,209.0,0.435,53.0,117.0,0.453,38.0,92.0,0.413,0.562,2.0,5.0,0.4,22.0,106.0,128.0,42.0,14.0,6.0,30.0,58.0,237.0,2012
356,Patty Mills,PG,23.0,SAS,16.0,3.0,261.0,63.0,130.0,0.485,24.0,56.0,0.429,39.0,74.0,0.527,0.577,15.0,15.0,1.0,4.0,24.0,28.0,39.0,10.0,1.0,26.0,14.0,165.0,2012
357,Paul Millsap,PF,26.0,UTA,64.0,62.0,2100.0,426.0,861.0,0.495,7.0,31.0,0.226,419.0,830.0,0.505,0.499,202.0,255.0,0.792,180.0,383.0,563.0,150.0,118.0,52.0,112.0,222.0,1061.0,2012
358,Nazr Mohammed,C,34.0,OKC,63.0,1.0,692.0,79.0,169.0,0.467,0.0,1.0,0.0,79.0,168.0,0.47,0.467,13.0,23.0,0.565,59.0,111.0,170.0,14.0,20.0,37.0,26.0,101.0,171.0,2012
359,Greg Monroe,C,21.0,DET,66.0,66.0,2082.0,407.0,781.0,0.521,0.0,1.0,0.0,407.0,780.0,0.522,0.521,201.0,272.0,0.739,239.0,398.0,637.0,152.0,83.0,46.0,161.0,180.0,1015.0,2012
360,Jamario Moon,SF,31.0,CHA,8.0,0.0,123.0,7.0,24.0,0.292,2.0,10.0,0.2,5.0,14.0,0.357,0.333,2.0,2.0,1.0,2.0,20.0,22.0,5.0,1.0,5.0,8.0,5.0,18.0,2012
361,E'Twaun Moore,PG,22.0,BOS,38.0,0.0,331.0,43.0,113.0,0.381,17.0,45.0,0.378,26.0,68.0,0.382,0.456,7.0,7.0,1.0,4.0,29.0,33.0,34.0,11.0,3.0,21.0,33.0,110.0,2012
362,Mikki Moore,C,36.0,GSW,7.0,0.0,118.0,9.0,20.0,0.45,0.0,0.0,0.0,9.0,20.0,0.45,0.45,6.0,7.0,0.857,7.0,15.0,22.0,5.0,3.0,3.0,7.0,24.0,24.0,2012
363,Darius Morris,PG,21.0,LAL,19.0,0.0,169.0,18.0,42.0,0.429,4.0,9.0,0.444,14.0,33.0,0.424,0.476,6.0,9.0,0.667,2.0,14.0,16.0,21.0,2.0,0.0,19.0,16.0,46.0,2012
364,Marcus Morris,PF,22.0,HOU,17.0,0.0,126.0,16.0,54.0,0.296,2.0,17.0,0.118,14.0,37.0,0.378,0.315,6.0,8.0,0.75,5.0,11.0,16.0,3.0,2.0,2.0,4.0,12.0,40.0,2012
365,Markieff Morris,PF,22.0,PHO,63.0,7.0,1227.0,174.0,436.0,0.399,43.0,124.0,0.347,131.0,312.0,0.42,0.448,76.0,106.0,0.717,69.0,210.0,279.0,65.0,41.0,42.0,70.0,179.0,467.0,2012
366,Anthony Morrow,SG,26.0,NJN,62.0,18.0,1636.0,272.0,658.0,0.413,106.0,286.0,0.371,166.0,372.0,0.446,0.494,97.0,104.0,0.933,31.0,96.0,127.0,61.0,46.0,9.0,70.0,86.0,747.0,2012
367,Timofey Mozgov,C,25.0,DEN,44.0,35.0,687.0,100.0,190.0,0.526,0.0,0.0,0.0,100.0,190.0,0.526,0.526,39.0,57.0,0.684,53.0,126.0,179.0,22.0,15.0,42.0,53.0,86.0,239.0,2012
368,Byron Mullens,C,22.0,CHA,65.0,25.0,1465.0,251.0,591.0,0.425,12.0,51.0,0.235,239.0,540.0,0.443,0.435,92.0,112.0,0.821,96.0,231.0,327.0,57.0,21.0,52.0,74.0,137.0,606.0,2012
369,Troy Murphy,PF,31.0,LAL,59.0,0.0,956.0,77.0,171.0,0.45,28.0,67.0,0.418,49.0,104.0,0.471,0.532,6.0,9.0,0.667,40.0,151.0,191.0,51.0,15.0,16.0,26.0,98.0,188.0,2012
370,Hamady N'Diaye,C,25.0,WAS,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
371,Eduardo Nájera,PF,35.0,CHA,22.0,0.0,270.0,24.0,64.0,0.375,8.0,29.0,0.276,16.0,35.0,0.457,0.438,2.0,4.0,0.5,11.0,39.0,50.0,12.0,19.0,4.0,7.0,40.0,58.0,2012
372,Steve Nash,PG,37.0,PHO,62.0,62.0,1961.0,295.0,555.0,0.532,55.0,141.0,0.39,240.0,414.0,0.58,0.581,127.0,142.0,0.894,26.0,160.0,186.0,664.0,38.0,8.0,229.0,53.0,772.0,2012
373,Gary Neal,SG,27.0,SAS,56.0,7.0,1206.0,212.0,486.0,0.436,83.0,198.0,0.419,129.0,288.0,0.448,0.522,50.0,64.0,0.781,12.0,106.0,118.0,117.0,27.0,2.0,60.0,75.0,557.0,2012
374,Jameer Nelson,PG,29.0,ORL,57.0,57.0,1706.0,259.0,606.0,0.427,87.0,231.0,0.377,172.0,375.0,0.459,0.499,71.0,88.0,0.807,29.0,152.0,181.0,325.0,38.0,5.0,135.0,130.0,676.0,2012
375,Joakim Noah,C,26.0,CHI,64.0,64.0,1945.0,249.0,490.0,0.508,0.0,1.0,0.0,249.0,489.0,0.509,0.508,154.0,206.0,0.748,242.0,387.0,629.0,160.0,41.0,92.0,92.0,162.0,652.0,2012
376,Andrés Nocioni,SF,32.0,PHI,11.0,1.0,56.0,5.0,20.0,0.25,1.0,6.0,0.167,4.0,14.0,0.286,0.275,6.0,11.0,0.545,1.0,13.0,14.0,1.0,1.0,1.0,5.0,4.0,17.0,2012
377,Steve Novak,PF,28.0,NYK,54.0,0.0,1020.0,161.0,337.0,0.478,133.0,282.0,0.472,28.0,55.0,0.509,0.675,22.0,26.0,0.846,9.0,95.0,104.0,12.0,16.0,9.0,21.0,59.0,477.0,2012
