,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
263,Luc Longley,C,30.0,PHO,39.0,39.0,933.0,140.0,290.0,0.483,0.0,0.0,0.0,140.0,290.0,0.483,0.483,59.0,76.0,0.776,59.0,162.0,221.0,45.0,23.0,21.0,53.0,119.0,339.0,1999
264,Felipe López,SG,24.0,VAN,47.0,32.0,1218.0,169.0,379.0,0.446,12.0,44.0,0.273,157.0,335.0,0.469,0.462,87.0,135.0,0.644,69.0,97.0,166.0,62.0,49.0,14.0,82.0,128.0,437.0,1999
265,Tyronn Lue,PG,21.0,LAL,15.0,0.0,188.0,28.0,65.0,0.431,7.0,16.0,0.438,21.0,49.0,0.429,0.485,12.0,21.0,0.571,2.0,4.0,6.0,25.0,5.0,0.0,11.0,28.0,75.0,1999
266,George Lynch,SF,28.0,PHI,43.0,43.0,1315.0,147.0,349.0,0.421,9.0,23.0,0.391,138.0,326.0,0.423,0.434,53.0,84.0,0.631,110.0,169.0,279.0,76.0,85.0,22.0,79.0,142.0,356.0,1999
267,Sam Mack,SF,28.0,TOT,44.0,15.0,1083.0,167.0,384.0,0.435,87.0,219.0,0.397,80.0,165.0,0.485,0.548,51.0,58.0,0.879,14.0,81.0,95.0,55.0,35.0,4.0,33.0,94.0,472.0,1999
270,Don MacLean,PF,29.0,SEA,17.0,10.0,365.0,63.0,159.0,0.396,9.0,33.0,0.273,54.0,126.0,0.429,0.425,50.0,80.0,0.625,18.0,47.0,65.0,16.0,5.0,5.0,25.0,34.0,185.0,1999
271,Mark Macon,SG,29.0,DET,7.0,3.0,69.0,4.0,20.0,0.2,1.0,3.0,0.333,3.0,17.0,0.176,0.225,0.0,0.0,0.0,3.0,2.0,5.0,4.0,5.0,1.0,6.0,6.0,9.0,1999
272,Rick Mahorn,PF,40.0,PHI,16.0,0.0,127.0,5.0,18.0,0.278,0.0,0.0,0.0,5.0,18.0,0.278,0.278,3.0,8.0,0.375,7.0,16.0,23.0,2.0,5.0,1.0,6.0,22.0,13.0,1999
273,Dan Majerle,SG,33.0,MIA,48.0,48.0,1624.0,118.0,298.0,0.396,68.0,203.0,0.335,50.0,95.0,0.526,0.51,33.0,46.0,0.717,21.0,187.0,208.0,150.0,38.0,7.0,55.0,100.0,337.0,1999
274,Karl Malone,PF,35.0,UTA,49.0,49.0,1832.0,393.0,797.0,0.493,0.0,1.0,0.0,393.0,796.0,0.494,0.493,378.0,480.0,0.788,107.0,356.0,463.0,201.0,62.0,28.0,162.0,134.0,1164.0,1999
275,Matt Maloney,PG,27.0,HOU,15.0,7.0,186.0,5.0,28.0,0.179,1.0,15.0,0.067,4.0,13.0,0.308,0.196,10.0,11.0,0.909,2.0,8.0,10.0,21.0,4.0,0.0,14.0,7.0,21.0,1999
276,Danny Manning,PF,32.0,PHO,50.0,5.0,1184.0,187.0,386.0,0.484,1.0,9.0,0.111,186.0,377.0,0.493,0.486,78.0,112.0,0.696,62.0,157.0,219.0,113.0,36.0,38.0,69.0,129.0,453.0,1999
277,Stephon Marbury,PG,21.0,TOT,49.0,49.0,1895.0,378.0,883.0,0.428,66.0,197.0,0.335,312.0,686.0,0.455,0.465,222.0,278.0,0.799,37.0,105.0,142.0,437.0,59.0,8.0,164.0,125.0,1044.0,1999
280,Sean Marks,PF,23.0,TOR,8.0,0.0,28.0,5.0,8.0,0.625,0.0,0.0,0.0,5.0,8.0,0.625,0.625,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,11.0,1999
281,Donyell Marshall,SF,25.0,GSW,48.0,20.0,1250.0,208.0,494.0,0.421,26.0,72.0,0.361,182.0,422.0,0.431,0.447,88.0,121.0,0.727,115.0,227.0,342.0,66.0,47.0,37.0,80.0,123.0,530.0,1999
282,Darrick Martin,PG,27.0,LAC,37.0,25.0,941.0,102.0,278.0,0.367,31.0,106.0,0.292,71.0,172.0,0.413,0.423,61.0,76.0,0.803,5.0,43.0,48.0,144.0,43.0,4.0,67.0,82.0,296.0,1999
283,Jamal Mashburn,SF,26.0,MIA,24.0,23.0,855.0,134.0,297.0,0.451,13.0,30.0,0.433,121.0,267.0,0.453,0.473,75.0,104.0,0.721,24.0,122.0,146.0,75.0,20.0,3.0,60.0,58.0,356.0,1999
284,Tony Massenburg,PF,31.0,VAN,43.0,35.0,1143.0,189.0,388.0,0.487,0.0,2.0,0.0,189.0,386.0,0.49,0.487,103.0,155.0,0.665,83.0,174.0,257.0,23.0,26.0,39.0,64.0,108.0,481.0,1999
285,Vernon Maxwell,SG,33.0,SAC,46.0,1.0,1007.0,164.0,421.0,0.39,80.0,231.0,0.346,84.0,190.0,0.442,0.485,84.0,114.0,0.737,13.0,72.0,85.0,76.0,30.0,3.0,67.0,111.0,492.0,1999
286,Lee Mayberry,PG,28.0,VAN,9.0,0.0,126.0,7.0,19.0,0.368,2.0,10.0,0.2,5.0,9.0,0.556,0.421,4.0,5.0,0.8,0.0,3.0,3.0,23.0,7.0,0.0,11.0,13.0,20.0,1999
287,Kelly McCarty,SG,23.0,DEN,2.0,0.0,4.0,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,1999
288,Walter McCarty,PF,24.0,BOS,32.0,4.0,659.0,64.0,177.0,0.362,13.0,50.0,0.26,51.0,127.0,0.402,0.398,40.0,57.0,0.702,36.0,79.0,115.0,40.0,24.0,13.0,40.0,88.0,181.0,1999
289,George McCloud,SF,31.0,PHO,48.0,16.0,1245.0,142.0,324.0,0.438,69.0,166.0,0.416,73.0,158.0,0.462,0.545,75.0,87.0,0.862,34.0,128.0,162.0,79.0,45.0,14.0,49.0,128.0,428.0,1999
290,Jelani McCoy,C,21.0,SEA,26.0,0.0,331.0,56.0,76.0,0.737,0.0,0.0,0.0,56.0,76.0,0.737,0.737,21.0,42.0,0.5,27.0,52.0,79.0,4.0,11.0,20.0,10.0,42.0,133.0,1999
291,Antonio McDyess,C,24.0,DEN,50.0,50.0,1937.0,415.0,882.0,0.471,1.0,9.0,0.111,414.0,873.0,0.474,0.471,230.0,338.0,0.68,168.0,369.0,537.0,82.0,73.0,115.0,138.0,175.0,1061.0,1999
292,Tracy McGrady,SF,19.0,TOR,49.0,2.0,1106.0,168.0,385.0,0.436,8.0,35.0,0.229,160.0,350.0,0.457,0.447,114.0,157.0,0.726,120.0,158.0,278.0,113.0,52.0,66.0,80.0,94.0,458.0,1999
293,Jim McIlvaine,C,26.0,NJN,22.0,1.0,269.0,22.0,51.0,0.431,0.0,0.0,0.0,22.0,51.0,0.431,0.431,4.0,6.0,0.667,31.0,23.0,54.0,2.0,9.0,32.0,13.0,59.0,48.0,1999
294,Jeff McInnis,PG,24.0,WAS,35.0,6.0,427.0,50.0,134.0,0.373,9.0,35.0,0.257,41.0,99.0,0.414,0.407,21.0,28.0,0.75,9.0,12.0,21.0,73.0,19.0,1.0,30.0,36.0,130.0,1999
295,Derrick McKey,SF,32.0,IND,13.0,0.0,244.0,23.0,52.0,0.442,0.0,1.0,0.0,23.0,51.0,0.451,0.442,14.0,17.0,0.824,18.0,23.0,41.0,13.0,12.0,4.0,12.0,24.0,60.0,1999
296,Aaron McKie,SG,26.0,PHI,50.0,4.0,959.0,95.0,237.0,0.401,6.0,31.0,0.194,89.0,206.0,0.432,0.414,44.0,62.0,0.71,27.0,113.0,140.0,100.0,63.0,3.0,57.0,90.0,240.0,1999
297,Roshown McLeod,SF,23.0,ATL,34.0,0.0,348.0,62.0,163.0,0.38,1.0,10.0,0.1,61.0,153.0,0.399,0.383,37.0,45.0,0.822,12.0,38.0,50.0,14.0,2.0,1.0,23.0,24.0,162.0,1999
298,Ron Mercer,SG,22.0,BOS,41.0,40.0,1551.0,305.0,707.0,0.431,5.0,30.0,0.167,300.0,677.0,0.443,0.435,83.0,105.0,0.79,37.0,118.0,155.0,104.0,67.0,12.0,89.0,81.0,698.0,1999
299,Loren Meyer,C,26.0,DEN,14.0,0.0,70.0,7.0,28.0,0.25,1.0,5.0,0.2,6.0,23.0,0.261,0.268,1.0,2.0,0.5,4.0,12.0,16.0,1.0,0.0,3.0,4.0,22.0,16.0,1999
300,Marko Milič,SG,21.0,PHO,11.0,0.0,53.0,8.0,20.0,0.4,0.0,1.0,0.0,8.0,19.0,0.421,0.4,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,1.0,6.0,7.0,16.0,1999
301,Anthony Miller,PF,27.0,HOU,29.0,0.0,249.0,28.0,60.0,0.467,0.0,1.0,0.0,28.0,59.0,0.475,0.467,14.0,22.0,0.636,26.0,41.0,67.0,7.0,7.0,5.0,9.0,34.0,70.0,1999
302,Brad Miller,C,22.0,CHH,38.0,0.0,469.0,78.0,138.0,0.565,1.0,2.0,0.5,77.0,136.0,0.566,0.569,81.0,102.0,0.794,35.0,82.0,117.0,22.0,9.0,18.0,32.0,65.0,238.0,1999
303,Oliver Miller,C,28.0,SAC,4.0,0.0,35.0,5.0,11.0,0.455,0.0,0.0,0.0,5.0,11.0,0.455,0.455,0.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,2.0,4.0,3.0,10.0,1999
304,Reggie Miller,SG,33.0,IND,50.0,50.0,1787.0,294.0,671.0,0.438,106.0,275.0,0.385,188.0,396.0,0.475,0.517,226.0,247.0,0.915,25.0,110.0,135.0,112.0,37.0,9.0,76.0,101.0,920.0,1999
305,Chris Mills,SF,29.0,GSW,47.0,24.0,1395.0,186.0,453.0,0.411,32.0,115.0,0.278,154.0,338.0,0.456,0.446,79.0,96.0,0.823,49.0,188.0,237.0,103.0,39.0,14.0,58.0,125.0,483.0,1999
306,Terry Mills,PF,31.0,MIA,1.0,0.0,29.0,3.0,8.0,0.375,2.0,4.0,0.5,1.0,4.0,0.25,0.5,1.0,2.0,0.5,3.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,9.0,1999
307,Greg Minor,SG,27.0,BOS,44.0,7.0,765.0,85.0,204.0,0.417,8.0,28.0,0.286,77.0,176.0,0.438,0.436,36.0,48.0,0.75,31.0,86.0,117.0,50.0,20.0,6.0,38.0,69.0,214.0,1999
308,Sam Mitchell,SF,35.0,MIN,50.0,20.0,1344.0,213.0,522.0,0.408,9.0,38.0,0.237,204.0,484.0,0.421,0.417,126.0,165.0,0.764,55.0,127.0,182.0,98.0,35.0,16.0,34.0,111.0,561.0,1999
309,Cuttino Mobley,PG,23.0,HOU,49.0,37.0,1456.0,172.0,405.0,0.425,53.0,148.0,0.358,119.0,257.0,0.463,0.49,90.0,110.0,0.818,22.0,89.0,111.0,121.0,44.0,23.0,79.0,98.0,487.0,1999
310,Nazr Mohammed,C,21.0,PHI,26.0,0.0,121.0,15.0,42.0,0.357,0.0,0.0,0.0,15.0,42.0,0.357,0.357,12.0,21.0,0.571,18.0,19.0,37.0,2.0,5.0,4.0,12.0,22.0,42.0,1999
311,Eric Montross,C,27.0,DET,46.0,2.0,577.0,42.0,80.0,0.525,0.0,1.0,0.0,42.0,79.0,0.532,0.525,11.0,32.0,0.344,45.0,94.0,139.0,14.0,12.0,27.0,16.0,107.0,95.0,1999
312,Mikki Moore,C,23.0,DET,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1999
313,Chris Morris,SF,33.0,PHO,44.0,2.0,535.0,64.0,149.0,0.43,16.0,56.0,0.286,48.0,93.0,0.516,0.483,40.0,46.0,0.87,54.0,67.0,121.0,23.0,16.0,11.0,21.0,54.0,184.0,1999
314,Alonzo Mourning,C,28.0,MIA,46.0,46.0,1753.0,324.0,634.0,0.511,0.0,2.0,0.0,324.0,632.0,0.513,0.511,276.0,423.0,0.652,166.0,341.0,507.0,74.0,34.0,180.0,139.0,161.0,924.0,1999
315,Chris Mullin,SF,35.0,IND,50.0,50.0,1179.0,177.0,371.0,0.477,73.0,157.0,0.465,104.0,214.0,0.486,0.575,80.0,92.0,0.87,25.0,135.0,160.0,81.0,47.0,13.0,60.0,101.0,507.0,1999
316,Eric Murdock,PG,30.0,NJN,15.0,8.0,401.0,45.0,114.0,0.395,8.0,22.0,0.364,37.0,92.0,0.402,0.43,21.0,26.0,0.808,3.0,32.0,35.0,66.0,22.0,2.0,29.0,35.0,119.0,1999
317,Gheorghe Mureșan,C,27.0,NJN,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999
318,Lamond Murray,SF,25.0,LAC,50.0,13.0,1317.0,226.0,578.0,0.391,34.0,103.0,0.33,192.0,475.0,0.404,0.42,126.0,157.0,0.803,59.0,136.0,195.0,61.0,58.0,20.0,99.0,107.0,612.0,1999
319,Tracy Murray,SF,27.0,WAS,36.0,0.0,653.0,83.0,237.0,0.35,33.0,103.0,0.32,50.0,134.0,0.373,0.42,34.0,42.0,0.81,18.0,63.0,81.0,27.0,21.0,6.0,29.0,65.0,233.0,1999
320,Dikembe Mutombo,C,32.0,ATL,50.0,50.0,1829.0,173.0,338.0,0.512,0.0,0.0,0.0,173.0,338.0,0.512,0.512,195.0,285.0,0.684,192.0,418.0,610.0,57.0,16.0,147.0,94.0,145.0,541.0,1999
321,Makhtar N'Diaye,PF,25.0,VAN,4.0,0.0,27.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,3.0,4.0,0.75,3.0,2.0,5.0,1.0,0.0,1.0,1.0,9.0,5.0,1999
322,Steve Nash,PG,24.0,DAL,40.0,40.0,1269.0,114.0,314.0,0.363,49.0,131.0,0.374,65.0,183.0,0.355,0.441,38.0,46.0,0.826,32.0,82.0,114.0,219.0,37.0,2.0,83.0,98.0,315.0,1999
323,Tyrone Nesby,SF,23.0,LAC,50.0,36.0,1288.0,182.0,405.0,0.449,35.0,96.0,0.365,147.0,309.0,0.476,0.493,104.0,133.0,0.782,57.0,118.0,175.0,82.0,77.0,20.0,53.0,143.0,503.0,1999
324,Rasho Nesterović,C,22.0,MIN,2.0,0.0,30.0,3.0,12.0,0.25,0.0,0.0,0.0,3.0,12.0,0.25,0.25,2.0,2.0,1.0,3.0,5.0,8.0,1.0,0.0,0.0,1.0,5.0,8.0,1999
325,Johnny Newman,SF,35.0,CLE,50.0,2.0,949.0,106.0,251.0,0.422,23.0,61.0,0.377,83.0,190.0,0.437,0.468,68.0,84.0,0.81,15.0,60.0,75.0,41.0,28.0,12.0,41.0,126.0,303.0,1999
326,Moochie Norris,PG,25.0,SEA,12.0,0.0,140.0,13.0,40.0,0.325,6.0,15.0,0.4,7.0,25.0,0.28,0.4,6.0,16.0,0.375,4.0,16.0,20.0,24.0,7.0,0.0,16.0,17.0,38.0,1999
327,Dirk Nowitzki,PF,20.0,DAL,47.0,24.0,958.0,136.0,336.0,0.405,14.0,68.0,0.206,122.0,268.0,0.455,0.426,99.0,128.0,0.773,41.0,121.0,162.0,47.0,29.0,27.0,73.0,105.0,385.0,1999
328,Charles O'Bannon,SG,23.0,DET,18.0,1.0,165.0,24.0,56.0,0.429,0.0,1.0,0.0,24.0,55.0,0.436,0.429,8.0,8.0,1.0,18.0,16.0,34.0,12.0,2.0,3.0,8.0,22.0,56.0,1999
329,Jermaine O'Neal,PF,20.0,POR,36.0,1.0,311.0,36.0,83.0,0.434,0.0,1.0,0.0,36.0,82.0,0.439,0.434,18.0,35.0,0.514,42.0,55.0,97.0,13.0,4.0,14.0,14.0,41.0,90.0,1999
330,Shaquille O'Neal,C,26.0,LAL,49.0,49.0,1705.0,510.0,885.0,0.576,0.0,1.0,0.0,510.0,884.0,0.577,0.576,269.0,498.0,0.54,187.0,338.0,525.0,114.0,36.0,82.0,122.0,155.0,1289.0,1999
331,Charles Oakley,PF,35.0,TOR,50.0,50.0,1633.0,140.0,327.0,0.428,1.0,5.0,0.2,139.0,322.0,0.432,0.43,67.0,83.0,0.807,96.0,278.0,374.0,168.0,46.0,21.0,96.0,182.0,348.0,1999
332,Hakeem Olajuwon,C,36.0,HOU,50.0,50.0,1784.0,373.0,725.0,0.514,4.0,13.0,0.308,369.0,712.0,0.518,0.517,195.0,272.0,0.717,106.0,372.0,478.0,88.0,82.0,123.0,139.0,160.0,945.0,1999
333,Jimmy Oliver,SG,29.0,PHO,2.0,0.0,11.0,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1999
334,Kevin Ollie,PG,26.0,TOT,8.0,0.0,72.0,4.0,14.0,0.286,0.0,0.0,0.0,4.0,14.0,0.286,0.286,5.0,7.0,0.714,0.0,7.0,7.0,3.0,3.0,1.0,3.0,9.0,13.0,1999
337,Michael Olowokandi,C,23.0,LAC,45.0,36.0,1279.0,172.0,399.0,0.431,0.0,0.0,0.0,172.0,399.0,0.431,0.431,57.0,118.0,0.483,120.0,237.0,357.0,25.0,27.0,55.0,85.0,137.0,401.0,1999
338,Greg Ostertag,C,25.0,UTA,48.0,48.0,1340.0,99.0,208.0,0.476,0.0,0.0,0.0,99.0,208.0,0.476,0.476,75.0,121.0,0.62,105.0,243.0,348.0,23.0,12.0,131.0,45.0,140.0,273.0,1999
339,Bo Outlaw,PF,27.0,ORL,31.0,22.0,851.0,84.0,154.0,0.545,0.0,3.0,0.0,84.0,151.0,0.556,0.545,35.0,81.0,0.432,54.0,113.0,167.0,56.0,40.0,43.0,58.0,79.0,203.0,1999
340,Doug Overton,PG,29.0,TOT,24.0,1.0,244.0,36.0,84.0,0.429,2.0,7.0,0.286,34.0,77.0,0.442,0.44,18.0,20.0,0.9,7.0,14.0,21.0,23.0,5.0,1.0,20.0,18.0,92.0,1999
344,Billy Owens,SF,29.0,SEA,21.0,19.0,451.0,65.0,165.0,0.394,5.0,11.0,0.455,60.0,154.0,0.39,0.409,28.0,35.0,0.8,35.0,45.0,80.0,38.0,12.0,4.0,33.0,37.0,163.0,1999
345,Robert Pack,PG,29.0,DAL,25.0,0.0,468.0,75.0,174.0,0.431,0.0,4.0,0.0,75.0,170.0,0.441,0.431,72.0,88.0,0.818,9.0,27.0,36.0,81.0,20.0,1.0,49.0,41.0,222.0,1999
346,Anthony Parker,SG,23.0,PHI,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1999
347,Cherokee Parks,C,26.0,VAN,48.0,41.0,1118.0,118.0,275.0,0.429,0.0,1.0,0.0,118.0,274.0,0.431,0.429,30.0,55.0,0.545,75.0,168.0,243.0,36.0,28.0,28.0,49.0,114.0,266.0,1999
348,Andrae Patterson,PF,23.0,MIN,35.0,0.0,284.0,43.0,97.0,0.443,0.0,5.0,0.0,43.0,92.0,0.467,0.443,28.0,36.0,0.778,30.0,35.0,65.0,15.0,19.0,7.0,22.0,62.0,114.0,1999
349,Ruben Patterson,SF,23.0,LAL,24.0,2.0,144.0,21.0,51.0,0.412,1.0,6.0,0.167,20.0,45.0,0.444,0.422,22.0,31.0,0.71,17.0,13.0,30.0,2.0,5.0,3.0,12.0,16.0,65.0,1999
350,Gary Payton,PG,30.0,SEA,50.0,50.0,2008.0,401.0,923.0,0.434,83.0,281.0,0.295,318.0,642.0,0.495,0.479,199.0,276.0,0.721,62.0,182.0,244.0,436.0,109.0,12.0,154.0,115.0,1084.0,1999
351,Anthony Peeler,SG,29.0,MIN,28.0,28.0,810.0,103.0,272.0,0.379,34.0,114.0,0.298,69.0,158.0,0.437,0.441,30.0,41.0,0.732,30.0,54.0,84.0,78.0,35.0,6.0,38.0,60.0,270.0,1999
352,Will Perdue,C,33.0,SAS,37.0,1.0,445.0,38.0,60.0,0.633,0.0,0.0,0.0,38.0,60.0,0.633,0.633,14.0,26.0,0.538,33.0,105.0,138.0,18.0,9.0,10.0,22.0,63.0,90.0,1999
353,Sam Perkins,PF,37.0,IND,48.0,0.0,789.0,80.0,200.0,0.4,35.0,90.0,0.389,45.0,110.0,0.409,0.488,43.0,60.0,0.717,36.0,102.0,138.0,25.0,15.0,14.0,22.0,74.0,238.0,1999
354,Elliot Perry,PG,29.0,TOT,35.0,0.0,290.0,39.0,103.0,0.379,10.0,24.0,0.417,29.0,79.0,0.367,0.427,10.0,14.0,0.714,7.0,27.0,34.0,47.0,20.0,0.0,34.0,25.0,98.0,1999
357,Chuck Person,SF,34.0,CHH,50.0,21.0,990.0,112.0,289.0,0.388,55.0,157.0,0.35,57.0,132.0,0.432,0.483,24.0,32.0,0.75,17.0,115.0,132.0,60.0,20.0,8.0,41.0,90.0,303.0,1999
358,Wesley Person,SG,27.0,CLE,45.0,42.0,1342.0,198.0,437.0,0.453,75.0,200.0,0.375,123.0,237.0,0.519,0.539,32.0,53.0,0.604,19.0,123.0,142.0,80.0,37.0,16.0,41.0,52.0,503.0,1999
359,Bobby Phills,SG,29.0,CHH,43.0,43.0,1574.0,215.0,497.0,0.433,68.0,172.0,0.395,147.0,325.0,0.452,0.501,115.0,168.0,0.685,39.0,135.0,174.0,149.0,60.0,25.0,92.0,124.0,613.0,1999
360,Eric Piatkowski,SG,28.0,LAC,49.0,38.0,1242.0,180.0,417.0,0.432,65.0,165.0,0.394,115.0,252.0,0.456,0.51,88.0,102.0,0.863,39.0,101.0,140.0,53.0,44.0,6.0,53.0,86.0,513.0,1999
361,Paul Pierce,SF,21.0,BOS,48.0,47.0,1632.0,284.0,647.0,0.439,84.0,204.0,0.412,200.0,443.0,0.451,0.504,139.0,195.0,0.713,117.0,192.0,309.0,115.0,82.0,50.0,113.0,139.0,791.0,1999
362,Scottie Pippen,SF,33.0,HOU,50.0,50.0,2011.0,261.0,604.0,0.432,72.0,212.0,0.34,189.0,392.0,0.482,0.492,132.0,183.0,0.721,63.0,260.0,323.0,293.0,98.0,37.0,159.0,118.0,726.0,1999
363,Scot Pollard,C,23.0,SAC,16.0,5.0,259.0,33.0,61.0,0.541,0.0,0.0,0.0,33.0,61.0,0.541,0.541,16.0,23.0,0.696,38.0,44.0,82.0,4.0,8.0,18.0,5.0,41.0,82.0,1999
364,Olden Polynice,C,34.0,SEA,48.0,47.0,1481.0,169.0,358.0,0.472,1.0,1.0,1.0,168.0,357.0,0.471,0.473,29.0,94.0,0.309,184.0,241.0,425.0,43.0,20.0,30.0,49.0,150.0,368.0,1999
365,Mark Pope,SF,26.0,IND,4.0,0.0,26.0,1.0,7.0,0.143,0.0,4.0,0.0,1.0,3.0,0.333,0.143,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,2.0,1999
366,Terry Porter,PG,35.0,MIA,50.0,1.0,1365.0,172.0,370.0,0.465,58.0,141.0,0.411,114.0,229.0,0.498,0.543,123.0,148.0,0.831,13.0,127.0,140.0,146.0,48.0,11.0,74.0,97.0,525.0,1999
367,Vitaly Potapenko,C,23.0,TOT,50.0,44.0,1394.0,204.0,412.0,0.495,0.0,1.0,0.0,204.0,411.0,0.496,0.495,91.0,155.0,0.587,114.0,218.0,332.0,75.0,35.0,36.0,100.0,169.0,499.0,1999
370,Brent Price,PG,30.0,HOU,40.0,6.0,806.0,100.0,207.0,0.483,46.0,112.0,0.411,54.0,95.0,0.568,0.594,46.0,61.0,0.754,18.0,60.0,78.0,113.0,33.0,1.0,65.0,90.0,292.0,1999
371,Theo Ratliff,PF,25.0,PHI,50.0,50.0,1627.0,197.0,419.0,0.47,0.0,0.0,0.0,197.0,419.0,0.47,0.47,166.0,229.0,0.725,139.0,268.0,407.0,30.0,45.0,149.0,92.0,180.0,560.0,1999
372,Eldridge Recasner,PG,31.0,CHH,44.0,2.0,708.0,82.0,184.0,0.446,24.0,60.0,0.4,58.0,124.0,0.468,0.511,34.0,39.0,0.872,20.0,57.0,77.0,91.0,17.0,1.0,58.0,66.0,222.0,1999
373,Bryant Reeves,C,25.0,VAN,25.0,14.0,702.0,102.0,251.0,0.406,0.0,1.0,0.0,102.0,250.0,0.408,0.406,67.0,116.0,0.578,50.0,88.0,138.0,37.0,13.0,8.0,47.0,103.0,271.0,1999
374,Khalid Reeves,PG,26.0,DET,11.0,0.0,112.0,8.0,21.0,0.381,1.0,3.0,0.333,7.0,18.0,0.389,0.405,8.0,14.0,0.571,3.0,4.0,7.0,11.0,4.0,0.0,7.0,13.0,25.0,1999
375,Don Reid,PF,25.0,DET,47.0,30.0,935.0,97.0,174.0,0.557,0.0,0.0,0.0,97.0,174.0,0.557,0.557,48.0,79.0,0.608,66.0,104.0,170.0,33.0,27.0,43.0,36.0,156.0,242.0,1999
376,J.R. Reid,PF,30.0,TOT,41.0,26.0,1029.0,132.0,277.0,0.477,0.0,1.0,0.0,132.0,276.0,0.478,0.477,105.0,137.0,0.766,45.0,167.0,212.0,48.0,37.0,10.0,51.0,135.0,369.0,1999
379,Shawn Respert,SG,26.0,PHO,12.0,1.0,99.0,13.0,36.0,0.361,4.0,13.0,0.308,9.0,23.0,0.391,0.417,7.0,10.0,0.7,2.0,11.0,13.0,8.0,5.0,0.0,5.0,10.0,37.0,1999
380,Rodrick Rhodes,SG-SF,25.0,TOT,13.0,1.0,156.0,13.0,52.0,0.25,1.0,7.0,0.143,12.0,45.0,0.267,0.26,16.0,25.0,0.64,9.0,8.0,17.0,11.0,5.0,2.0,20.0,21.0,43.0,1999
383,Glen Rice,SF,31.0,LAL,27.0,25.0,985.0,171.0,396.0,0.432,53.0,135.0,0.393,118.0,261.0,0.452,0.499,77.0,90.0,0.856,9.0,90.0,99.0,71.0,17.0,6.0,45.0,67.0,472.0,1999
384,Pooh Richardson,PG,32.0,LAC,11.0,0.0,130.0,12.0,36.0,0.333,0.0,6.0,0.0,12.0,30.0,0.4,0.333,4.0,4.0,1.0,1.0,12.0,13.0,30.0,4.0,0.0,9.0,5.0,28.0,1999
385,Mitch Richmond,SG,33.0,WAS,50.0,50.0,1912.0,331.0,803.0,0.412,70.0,221.0,0.317,261.0,582.0,0.448,0.456,251.0,293.0,0.857,30.0,142.0,172.0,122.0,64.0,10.0,136.0,121.0,983.0,1999
386,Isaiah Rider,SG,27.0,POR,47.0,41.0,1385.0,249.0,605.0,0.412,42.0,111.0,0.378,207.0,494.0,0.419,0.446,111.0,147.0,0.755,59.0,137.0,196.0,104.0,25.0,9.0,95.0,100.0,651.0,1999
387,Eric Riley,C,28.0,BOS,35.0,11.0,337.0,28.0,54.0,0.519,0.0,0.0,0.0,28.0,54.0,0.519,0.519,22.0,31.0,0.71,36.0,63.0,99.0,13.0,9.0,26.0,26.0,73.0,78.0,1999
388,Stanley Roberts,C,28.0,HOU,6.0,0.0,33.0,5.0,13.0,0.385,0.0,0.0,0.0,5.0,13.0,0.385,0.385,4.0,8.0,0.5,4.0,7.0,11.0,0.0,0.0,1.0,4.0,2.0,14.0,1999
389,Clifford Robinson,SF,32.0,PHO,50.0,35.0,1740.0,299.0,629.0,0.475,58.0,139.0,0.417,241.0,490.0,0.492,0.521,163.0,234.0,0.697,69.0,158.0,227.0,128.0,75.0,59.0,88.0,153.0,819.0,1999
390,David Robinson,C,33.0,SAS,49.0,49.0,1554.0,268.0,527.0,0.509,0.0,1.0,0.0,268.0,526.0,0.51,0.509,239.0,363.0,0.658,148.0,344.0,492.0,103.0,69.0,119.0,108.0,143.0,775.0,1999
