,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
270,Lonnie Shelton,PF,23.0,SEA,76.0,0.0,2158.0,446.0,859.0,0.519,0.0,0.0,0.0,446.0,859.0,0.519,0.519,131.0,189.0,0.693,182.0,286.0,468.0,110.0,76.0,75.0,188.0,266.0,1023.0,1979
271,Steve Sheppard,SF,24.0,TOT,42.0,0.0,279.0,36.0,76.0,0.474,0.0,0.0,0.0,36.0,76.0,0.474,0.474,20.0,34.0,0.588,25.0,22.0,47.0,19.0,8.0,1.0,25.0,26.0,92.0,1979
274,Purvis Short,PF,21.0,GSW,75.0,0.0,1703.0,369.0,771.0,0.479,0.0,0.0,0.0,369.0,771.0,0.479,0.479,57.0,85.0,0.671,127.0,220.0,347.0,97.0,54.0,12.0,111.0,233.0,795.0,1979
275,Jack Sikma,C,23.0,SEA,82.0,0.0,2958.0,476.0,1034.0,0.46,0.0,0.0,0.0,476.0,1034.0,0.46,0.46,329.0,404.0,0.814,232.0,781.0,1013.0,261.0,82.0,67.0,253.0,295.0,1281.0,1979
276,James Silas,PG,29.0,SAS,79.0,0.0,2171.0,466.0,922.0,0.505,0.0,0.0,0.0,466.0,922.0,0.505,0.505,334.0,402.0,0.831,35.0,148.0,183.0,273.0,76.0,20.0,199.0,215.0,1266.0,1979
277,Paul Silas,PF,35.0,SEA,82.0,0.0,1957.0,170.0,402.0,0.423,0.0,0.0,0.0,170.0,402.0,0.423,0.423,116.0,194.0,0.598,259.0,316.0,575.0,115.0,31.0,19.0,98.0,177.0,456.0,1979
278,Ralph Simpson,SG,29.0,TOT,69.0,0.0,979.0,174.0,433.0,0.402,0.0,0.0,0.0,174.0,433.0,0.402,0.402,76.0,111.0,0.685,35.0,61.0,96.0,126.0,37.0,5.0,100.0,57.0,424.0,1979
281,Al Skinner,SG,26.0,TOT,45.0,0.0,643.0,91.0,214.0,0.425,0.0,0.0,0.0,91.0,214.0,0.425,0.425,99.0,114.0,0.868,27.0,59.0,86.0,89.0,40.0,3.0,72.0,114.0,281.0,1979
284,Bingo Smith,SG,32.0,CLE,72.0,0.0,1650.0,361.0,784.0,0.46,0.0,0.0,0.0,361.0,784.0,0.46,0.46,83.0,106.0,0.783,77.0,129.0,206.0,121.0,43.0,7.0,75.0,188.0,805.0,1979
285,Elmore Smith,C,29.0,CLE,24.0,0.0,332.0,69.0,130.0,0.531,0.0,0.0,0.0,69.0,130.0,0.531,0.531,18.0,26.0,0.692,45.0,61.0,106.0,13.0,7.0,16.0,42.0,60.0,156.0,1979
286,Phil Smith,SG,26.0,GSW,59.0,0.0,2288.0,489.0,977.0,0.501,0.0,0.0,0.0,489.0,977.0,0.501,0.501,194.0,255.0,0.761,48.0,164.0,212.0,261.0,101.0,23.0,170.0,159.0,1172.0,1979
287,Randy Smith,SG,30.0,SDC,82.0,0.0,3111.0,693.0,1523.0,0.455,0.0,0.0,0.0,693.0,1523.0,0.455,0.455,292.0,359.0,0.813,102.0,193.0,295.0,395.0,177.0,5.0,255.0,177.0,1678.0,1979
288,Robert Smith,PG,23.0,DEN,82.0,0.0,1479.0,184.0,436.0,0.422,0.0,0.0,0.0,184.0,436.0,0.422,0.422,159.0,180.0,0.883,41.0,105.0,146.0,208.0,58.0,13.0,95.0,165.0,527.0,1979
289,Sam Smith,SF,24.0,MIL,16.0,0.0,125.0,19.0,47.0,0.404,0.0,0.0,0.0,19.0,47.0,0.404,0.404,18.0,24.0,0.75,0.0,9.0,9.0,16.0,8.0,7.0,8.0,12.0,56.0,1979
290,Willie Smith,PG,25.0,POR,13.0,0.0,131.0,23.0,44.0,0.523,0.0,0.0,0.0,23.0,44.0,0.523,0.523,12.0,17.0,0.706,7.0,6.0,13.0,17.0,10.0,1.0,14.0,19.0,58.0,1979
291,Dick Snyder,SG,34.0,SEA,56.0,0.0,536.0,81.0,187.0,0.433,0.0,0.0,0.0,81.0,187.0,0.433,0.433,43.0,51.0,0.843,15.0,33.0,48.0,63.0,14.0,6.0,36.0,52.0,205.0,1979
292,Ricky Sobers,SG,26.0,IND,81.0,0.0,2825.0,553.0,1194.0,0.463,0.0,0.0,0.0,553.0,1194.0,0.463,0.463,298.0,338.0,0.882,118.0,183.0,301.0,450.0,138.0,23.0,304.0,315.0,1404.0,1979
293,Kevin Stacom,SG,27.0,TOT,68.0,0.0,831.0,128.0,342.0,0.374,0.0,0.0,0.0,128.0,342.0,0.374,0.374,44.0,60.0,0.733,30.0,55.0,85.0,112.0,29.0,1.0,80.0,47.0,300.0,1979
296,Larry Steele,SG,29.0,POR,72.0,0.0,1488.0,203.0,483.0,0.42,0.0,0.0,0.0,203.0,483.0,0.42,0.42,112.0,136.0,0.824,58.0,113.0,171.0,142.0,74.0,10.0,96.0,208.0,518.0,1979
297,Earl Tatum,SG,25.0,TOT,79.0,0.0,1233.0,280.0,627.0,0.447,0.0,0.0,0.0,280.0,627.0,0.447,0.447,52.0,71.0,0.732,41.0,84.0,125.0,73.0,78.0,34.0,88.0,165.0,612.0,1979
300,Brian Taylor,PG,27.0,SDC,20.0,0.0,212.0,30.0,83.0,0.361,0.0,0.0,0.0,30.0,83.0,0.361,0.361,16.0,18.0,0.889,13.0,13.0,26.0,20.0,24.0,0.0,17.0,34.0,76.0,1979
301,Ira Terrell,SF,24.0,TOT,49.0,0.0,732.0,93.0,198.0,0.47,0.0,0.0,0.0,93.0,198.0,0.47,0.47,35.0,53.0,0.66,44.0,102.0,146.0,41.0,22.0,28.0,53.0,100.0,221.0,1979
304,Reggie Theus,PG,21.0,CHI,82.0,0.0,2753.0,537.0,1119.0,0.48,0.0,0.0,0.0,537.0,1119.0,0.48,0.48,264.0,347.0,0.761,92.0,136.0,228.0,429.0,93.0,18.0,303.0,270.0,1338.0,1979
305,David Thompson,SG,24.0,DEN,76.0,0.0,2670.0,693.0,1353.0,0.512,0.0,0.0,0.0,693.0,1353.0,0.512,0.512,439.0,583.0,0.753,109.0,165.0,274.0,225.0,70.0,82.0,186.0,180.0,1825.0,1979
306,Mychal Thompson,C,24.0,POR,73.0,0.0,2144.0,460.0,938.0,0.49,0.0,0.0,0.0,460.0,938.0,0.49,0.49,154.0,269.0,0.572,198.0,406.0,604.0,176.0,67.0,134.0,205.0,270.0,1074.0,1979
307,Rudy Tomjanovich,PF,30.0,HOU,74.0,0.0,2641.0,620.0,1200.0,0.517,0.0,0.0,0.0,620.0,1200.0,0.517,0.517,168.0,221.0,0.76,170.0,402.0,572.0,137.0,44.0,18.0,138.0,186.0,1408.0,1979
308,Raymond Townsend,SG,23.0,GSW,65.0,0.0,771.0,127.0,289.0,0.439,0.0,0.0,0.0,127.0,289.0,0.439,0.439,50.0,68.0,0.735,11.0,44.0,55.0,91.0,27.0,6.0,51.0,70.0,304.0,1979
309,Dave Twardzik,PG,28.0,POR,64.0,0.0,1570.0,203.0,381.0,0.533,0.0,0.0,0.0,203.0,381.0,0.533,0.533,261.0,299.0,0.873,39.0,80.0,119.0,176.0,84.0,4.0,127.0,185.0,667.0,1979
310,Terry Tyler,PF,22.0,DET,82.0,0.0,2560.0,456.0,946.0,0.482,0.0,0.0,0.0,456.0,946.0,0.482,0.482,144.0,219.0,0.658,211.0,437.0,648.0,89.0,104.0,201.0,141.0,254.0,1056.0,1979
311,Wes Unseld,C,32.0,WSB,77.0,0.0,2406.0,346.0,600.0,0.577,0.0,0.0,0.0,346.0,600.0,0.577,0.577,151.0,235.0,0.643,274.0,556.0,830.0,315.0,71.0,37.0,156.0,204.0,843.0,1979
312,Jan van Breda Kolff,SF,27.0,NJN,80.0,0.0,1998.0,196.0,423.0,0.463,0.0,0.0,0.0,196.0,423.0,0.463,0.463,146.0,183.0,0.798,108.0,274.0,382.0,180.0,85.0,74.0,135.0,235.0,538.0,1979
313,Norm Van Lier,PG,31.0,MIL,38.0,0.0,555.0,30.0,77.0,0.39,0.0,0.0,0.0,30.0,77.0,0.39,0.39,47.0,52.0,0.904,8.0,32.0,40.0,158.0,43.0,3.0,49.0,108.0,107.0,1979
314,Andre Wakefield,SG,24.0,TOT,73.0,0.0,586.0,62.0,177.0,0.35,0.0,0.0,0.0,62.0,177.0,0.35,0.35,48.0,69.0,0.696,25.0,51.0,76.0,70.0,19.0,2.0,73.0,70.0,172.0,1979
317,Foots Walker,PG,27.0,CLE,55.0,0.0,1753.0,208.0,448.0,0.464,0.0,0.0,0.0,208.0,448.0,0.464,0.464,137.0,175.0,0.783,59.0,139.0,198.0,321.0,130.0,18.0,127.0,153.0,553.0,1979
318,Wally Walker,SF,24.0,SEA,60.0,0.0,969.0,168.0,343.0,0.49,0.0,0.0,0.0,168.0,343.0,0.49,0.49,58.0,96.0,0.604,66.0,111.0,177.0,69.0,12.0,26.0,68.0,127.0,394.0,1979
319,Lloyd Walton,PG,25.0,MIL,75.0,0.0,1381.0,157.0,327.0,0.48,0.0,0.0,0.0,157.0,327.0,0.48,0.48,61.0,90.0,0.678,34.0,70.0,104.0,356.0,72.0,9.0,123.0,103.0,375.0,1979
320,Kermit Washington,PF,27.0,SDC,82.0,0.0,2764.0,350.0,623.0,0.562,0.0,0.0,0.0,350.0,623.0,0.562,0.562,227.0,330.0,0.688,296.0,504.0,800.0,125.0,85.0,121.0,185.0,317.0,927.0,1979
321,Richard Washington,PF,23.0,KCK,18.0,0.0,161.0,14.0,41.0,0.341,0.0,0.0,0.0,14.0,41.0,0.341,0.341,10.0,16.0,0.625,11.0,37.0,48.0,7.0,7.0,3.0,15.0,31.0,38.0,1979
322,Wilson Washington,PF,23.0,NJN,62.0,0.0,1139.0,218.0,434.0,0.502,0.0,0.0,0.0,218.0,434.0,0.502,0.502,66.0,104.0,0.635,88.0,206.0,294.0,47.0,31.0,67.0,98.0,186.0,502.0,1979
323,Slick Watts,PG,27.0,HOU,61.0,0.0,1046.0,92.0,227.0,0.405,0.0,0.0,0.0,92.0,227.0,0.405,0.405,41.0,67.0,0.612,35.0,68.0,103.0,243.0,73.0,14.0,71.0,143.0,225.0,1979
324,Nick Weatherspoon,SF,28.0,SDC,82.0,0.0,2642.0,479.0,998.0,0.48,0.0,0.0,0.0,479.0,998.0,0.48,0.48,176.0,238.0,0.739,179.0,275.0,454.0,135.0,80.0,37.0,184.0,287.0,1134.0,1979
325,Marvin Webster,C,26.0,NYK,60.0,0.0,2027.0,264.0,558.0,0.473,0.0,0.0,0.0,264.0,558.0,0.473,0.473,150.0,262.0,0.573,198.0,457.0,655.0,172.0,24.0,112.0,170.0,183.0,678.0,1979
326,Scott Wedman,SF,26.0,KCK,73.0,0.0,2498.0,561.0,1050.0,0.534,0.0,0.0,0.0,561.0,1050.0,0.534,0.534,216.0,271.0,0.797,135.0,251.0,386.0,144.0,76.0,30.0,106.0,239.0,1338.0,1979
327,Paul Westphal,SG,28.0,PHO,81.0,0.0,2641.0,801.0,1496.0,0.535,0.0,0.0,0.0,801.0,1496.0,0.535,0.535,339.0,405.0,0.837,35.0,124.0,159.0,529.0,111.0,26.0,232.0,159.0,1941.0,1979
328,Jo Jo White,PG,32.0,TOT,76.0,0.0,2338.0,404.0,910.0,0.444,0.0,0.0,0.0,404.0,910.0,0.444,0.444,139.0,158.0,0.88,42.0,158.0,200.0,347.0,80.0,7.0,212.0,173.0,947.0,1979
331,Jerome Whitehead,C,22.0,SDC,31.0,0.0,152.0,15.0,34.0,0.441,0.0,0.0,0.0,15.0,34.0,0.441,0.441,8.0,18.0,0.444,16.0,34.0,50.0,7.0,3.0,4.0,11.0,29.0,38.0,1979
332,Sidney Wicks,PF,29.0,SDC,79.0,0.0,2022.0,312.0,676.0,0.462,0.0,0.0,0.0,312.0,676.0,0.462,0.462,147.0,226.0,0.65,159.0,246.0,405.0,126.0,70.0,36.0,180.0,274.0,771.0,1979
333,Bob Wilkerson,SF,24.0,DEN,80.0,0.0,2425.0,396.0,869.0,0.456,0.0,0.0,0.0,396.0,869.0,0.456,0.456,119.0,173.0,0.688,100.0,314.0,414.0,284.0,118.0,21.0,196.0,190.0,911.0,1979
334,Jamaal Wilkes,SF,25.0,LAL,82.0,0.0,2915.0,626.0,1242.0,0.504,0.0,0.0,0.0,626.0,1242.0,0.504,0.504,272.0,362.0,0.751,164.0,445.0,609.0,227.0,134.0,27.0,224.0,275.0,1524.0,1979
335,Earl Williams,C,27.0,BOS,20.0,0.0,273.0,54.0,123.0,0.439,0.0,0.0,0.0,54.0,123.0,0.439,0.439,14.0,24.0,0.583,41.0,64.0,105.0,12.0,12.0,9.0,20.0,41.0,122.0,1979
336,Freeman Williams,SG,22.0,SDC,72.0,0.0,1195.0,335.0,683.0,0.49,0.0,0.0,0.0,335.0,683.0,0.49,0.49,76.0,98.0,0.776,48.0,50.0,98.0,83.0,42.0,2.0,99.0,88.0,746.0,1979
337,Gus Williams,PG,25.0,SEA,76.0,0.0,2266.0,606.0,1224.0,0.495,0.0,0.0,0.0,606.0,1224.0,0.495,0.495,245.0,316.0,0.775,111.0,134.0,245.0,307.0,158.0,29.0,190.0,162.0,1457.0,1979
338,Nate Williams,SG,28.0,GSW,81.0,0.0,1299.0,284.0,567.0,0.501,0.0,0.0,0.0,284.0,567.0,0.501,0.501,102.0,117.0,0.872,68.0,139.0,207.0,61.0,55.0,5.0,93.0,169.0,670.0,1979
339,Ray Williams,PG,24.0,NYK,81.0,0.0,2370.0,575.0,1257.0,0.457,0.0,0.0,0.0,575.0,1257.0,0.457,0.457,251.0,313.0,0.802,104.0,187.0,291.0,504.0,128.0,19.0,285.0,274.0,1401.0,1979
340,John Williamson,SG,27.0,NJN,74.0,0.0,2451.0,635.0,1367.0,0.465,0.0,0.0,0.0,635.0,1367.0,0.465,0.465,373.0,437.0,0.854,53.0,143.0,196.0,255.0,89.0,12.0,233.0,215.0,1643.0,1979
341,Rick Wilson,SG,22.0,ATL,61.0,0.0,589.0,81.0,197.0,0.411,0.0,0.0,0.0,81.0,197.0,0.411,0.411,24.0,44.0,0.545,20.0,56.0,76.0,72.0,30.0,8.0,41.0,66.0,186.0,1979
342,Brian Winters,SG,26.0,MIL,79.0,0.0,2575.0,662.0,1343.0,0.493,0.0,0.0,0.0,662.0,1343.0,0.493,0.493,237.0,277.0,0.856,48.0,129.0,177.0,383.0,83.0,40.0,257.0,243.0,1561.0,1979
343,Larry Wright,PG,24.0,WSB,73.0,0.0,1658.0,276.0,589.0,0.469,0.0,0.0,0.0,276.0,589.0,0.469,0.469,125.0,168.0,0.744,48.0,92.0,140.0,298.0,69.0,13.0,119.0,166.0,677.0,1979
